customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
568647,4,B,201601,3,2,1,20160106.0,20160106.0,802.07,215.87
568647,4,B,201602,8,5,2,20160223.0,20160202.0,1644.91,424.0
568647,4,B,201603,0,0,0,,,31.94,19.86
568647,4,B,201604,8,4,1,20160412.0,20160412.0,405.47,88.68
568647,4,B,201605,10,5,2,20160518.0,20160513.0,1236.4,383.36
568647,4,B,201606,23,7,4,20160630.0,20160608.0,2994.65,857.02
568647,4,B,201607,8,6,4,20160727.0,20160706.0,2552.08,702.42
568647,4,B,201608,8,6,3,20160825.0,20160804.0,2839.77,532.02
568647,4,B,201609,2,2,1,20160921.0,20160921.0,36.86,10.26
568647,4,B,201611,18,7,7,20161130.0,20161107.0,1255.84,358.87
568647,4,B,201612,6,4,1,20161209.0,20161209.0,1676.84,477.89
568647,4,B,201701,0,0,0,,,-107.76,-24.54
568647,4,B,201703,8,4,2,20170316.0,20170303.0,2139.3,668.05
568647,4,B,201704,8,5,4,20170428.0,20170406.0,1325.7,312.13
568647,4,B,201705,10,7,3,20170525.0,20170519.0,4854.86,1242.42
568647,4,B,201706,1,1,1,20170626.0,20170626.0,100.05,23.25
568647,4,B,201707,7,3,2,20170728.0,20170706.0,1342.08,347.04
568647,4,B,201708,1,1,1,20170825.0,20170825.0,50.05,14.71
568647,4,B,201709,0,0,0,,,253.68,90.48
568647,4,B,201710,9,3,2,20171012.0,20171006.0,1243.67,397.04
568647,4,B,201711,4,2,1,20171106.0,20171106.0,431.84,133.7
568647,4,B,201801,6,2,1,20180124.0,20180124.0,210.83,84.9
568647,4,B,201802,2,2,1,20180228.0,20180228.0,692.92,192.35
568647,4,B,201803,2,2,1,20180312.0,20180312.0,764.12,199.82
568647,4,B,201804,1,1,1,20180427.0,20180427.0,713.5,174.75
568647,4,B,201805,3,3,1,20180523.0,20180523.0,957.52,248.6
568647,4,B,201806,9,4,2,20180619.0,20180611.0,3565.91,962.82
568647,4,B,201808,14,6,4,20180829.0,20180813.0,2801.43,693.35
568647,4,B,201809,4,3,1,20180928.0,20180928.0,115.44,36.92
568647,4,B,201810,4,2,3,20181009.0,20181001.0,949.92,230.47
568647,4,B,201902,5,2,1,20190211.0,20190211.0,965.86,254.76
568647,4,B,201904,7,3,3,20190412.0,20190405.0,1418.74,403.3
568647,4,B,201907,1,1,1,20190715.0,20190715.0,883.24,195.24
568647,4,B,201908,4,2,2,20190829.0,20190807.0,337.56,76.3
568647,4,B,201909,2,2,1,20190925.0,20190925.0,1457.4,370.6
568647,4,B,201911,3,3,1,20191108.0,20191108.0,366.88,101.02
