customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
580543,7,B,201601,8,6,4,20160128.0,20160112.0,2585.54,1076.07
580543,7,B,201602,22,4,7,20160224.0,20160201.0,9018.93,3462.77
580543,7,B,201603,22,9,13,20160330.0,20160303.0,4910.33,1073.69
580543,7,B,201604,22,10,6,20160429.0,20160419.0,6208.71,1325.03
580543,7,B,201605,31,12,9,20160523.0,20160505.0,5725.98,1115.02
580543,7,B,201606,13,8,7,20160622.0,20160601.0,5288.17,1075.87
580543,7,B,201607,16,5,4,20160720.0,20160712.0,4577.44,891.07
580543,7,B,201608,20,7,7,20160831.0,20160803.0,6029.93,1148.77
580543,7,B,201609,20,7,4,20160929.0,20160901.0,4302.77,987.12
580543,7,B,201610,16,9,6,20161028.0,20161010.0,6494.48,1284.27
580543,7,B,201611,20,8,6,20161129.0,20161101.0,3908.36,821.13
580543,7,B,201612,15,7,6,20161230.0,20161201.0,3668.97,627.82
580543,7,B,201701,6,3,6,20170130.0,20170103.0,1986.07,385.08
580543,7,B,201702,6,4,3,20170217.0,20170202.0,1171.58,189.55
580543,7,B,201703,12,9,9,20170331.0,20170302.0,3175.56,916.63
580543,7,B,201704,9,4,4,20170428.0,20170403.0,1900.12,436.15
580543,7,B,201705,56,16,11,20170531.0,20170502.0,6106.35,1158.52
580543,7,B,201706,13,9,7,20170626.0,20170606.0,3990.05,799.07
580543,7,B,201707,15,6,7,20170731.0,20170705.0,3406.07,655.88
580543,7,B,201708,14,6,5,20170831.0,20170807.0,2919.87,655.1
580543,7,B,201709,16,11,7,20170925.0,20170906.0,5876.93,1305.42
580543,7,B,201710,10,5,3,20171006.0,20171003.0,1420.18,315.76
580543,7,B,201711,19,8,8,20171128.0,20171101.0,3496.0,777.57
580543,7,B,201712,29,9,7,20171220.0,20171205.0,3953.42,932.86
580543,7,B,201801,6,3,2,20180126.0,20180125.0,2035.22,461.45
580543,7,B,201802,16,10,7,20180221.0,20180205.0,3834.79,925.97
580543,7,B,201803,16,5,6,20180326.0,20180301.0,1349.03,385.22
580543,7,B,201804,23,10,6,20180430.0,20180402.0,6600.24,2155.68
580543,7,B,201805,11,5,2,20180511.0,20180508.0,2197.03,432.45
580543,7,B,201806,14,5,4,20180621.0,20180608.0,2576.86,562.49
580543,7,B,201807,7,5,4,20180727.0,20180703.0,2205.12,691.76
580543,7,B,201808,10,3,2,20180830.0,20180829.0,1923.16,422.39
580543,7,B,201809,6,2,5,20180928.0,20180904.0,1002.22,186.65
580543,7,B,201810,7,3,2,20181005.0,20181001.0,1538.69,394.53
580543,7,B,201811,11,6,5,20181127.0,20181109.0,2833.19,767.39
580543,7,B,201812,5,3,3,20181221.0,20181206.0,2912.47,405.87
580543,7,B,201901,7,3,5,20190131.0,20190108.0,1972.3,518.3
580543,7,B,201902,3,1,1,20190228.0,20190228.0,1506.54,276.51
580543,7,B,201903,7,3,4,20190315.0,20190304.0,2202.88,579.52
580543,7,B,201904,7,4,3,20190423.0,20190419.0,2143.97,410.09
580543,7,B,201905,14,8,6,20190523.0,20190503.0,3320.23,732.44
580543,7,B,201906,6,3,4,20190626.0,20190604.0,1553.9,393.56
580543,7,B,201907,4,3,3,20190731.0,20190703.0,833.48,320.09
580543,7,B,201908,9,6,6,20190828.0,20190806.0,2691.76,731.99
580543,7,B,201909,26,9,8,20190926.0,20190905.0,1570.14,457.92
580543,7,B,201910,4,2,2,20191011.0,20191004.0,1238.67,314.0
580543,7,B,201911,9,4,5,20191126.0,20191107.0,1596.74,418.61
580543,7,B,201912,8,5,3,20191227.0,20191204.0,1079.85,309.68
