customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
580802,2,A,201601,12,6,3,20160115.0,20160104.0,2590.52,688.72
580802,2,A,201602,2,1,1,20160218.0,20160218.0,2411.3,380.8
580802,2,A,201603,14,5,3,20160331.0,20160317.0,6451.68,923.65
580802,2,A,201604,5,4,2,20160420.0,20160414.0,2177.79,583.33
580802,2,A,201605,13,3,1,20160511.0,20160511.0,475.59,104.62
580802,2,A,201606,18,7,2,20160614.0,20160601.0,999.91,306.27
580802,2,A,201607,1,1,1,20160729.0,20160729.0,32.56,10.81
580802,2,A,201608,2,2,2,20160819.0,20160818.0,625.0,116.45
580802,2,A,201609,5,3,1,20160901.0,20160901.0,1482.34,296.52
580802,2,A,201610,7,4,3,20161018.0,20161006.0,347.47,11.3
580802,2,A,201611,14,4,2,20161128.0,20161102.0,1828.56,395.62
580802,2,A,201701,10,4,1,20170110.0,20170110.0,1192.61,331.73
580802,2,A,201702,2,1,1,20170215.0,20170215.0,277.03,113.6
580802,2,A,201703,0,0,0,,,0.0,0.0
580802,2,A,201704,0,0,0,,,0.0,0.0
580802,2,A,201705,6,3,3,20170508.0,20170503.0,843.84,208.8
580802,2,A,201706,0,0,0,,,0.0,0.0
580802,2,A,201707,3,1,2,20170713.0,20170711.0,500.64,157.98
580802,2,A,201708,12,4,1,20170808.0,20170808.0,1692.82,573.46
580802,2,A,201709,8,3,1,20170912.0,20170912.0,1021.93,182.8
580802,2,A,201710,10,3,1,20171031.0,20171031.0,1609.42,491.21
580802,2,A,201711,1,1,1,20171113.0,20171113.0,456.15,108.75
580802,2,A,201712,9,2,1,20171213.0,20171213.0,67.83,17.58
580802,2,A,201801,3,3,2,20180130.0,20180111.0,624.79,195.34
580802,2,A,201802,2,2,2,20180228.0,20180220.0,326.09,59.55
580802,2,A,201803,8,3,2,20180316.0,20180309.0,189.44,64.06
580802,2,A,201804,0,0,0,,,0.0,0.0
580802,2,A,201805,6,5,2,20180524.0,20180502.0,335.88,130.51
580802,2,A,201806,15,5,2,20180618.0,20180615.0,626.37,212.65
580802,2,A,201807,21,9,3,20180730.0,20180705.0,1843.68,484.4
580802,2,A,201808,3,2,3,20180820.0,20180803.0,535.74,144.78
580802,2,A,201809,20,4,2,20180921.0,20180912.0,1273.87,313.9
580802,2,A,201810,15,6,3,20181030.0,20181017.0,621.22,139.12
580802,2,A,201811,19,4,2,20181129.0,20181115.0,1460.81,437.15
580802,2,A,201812,13,9,2,20181214.0,20181205.0,461.27,128.83
580802,2,A,201901,16,9,2,20190130.0,20190114.0,1153.02,324.3
580802,2,A,201902,7,4,2,20190215.0,20190214.0,527.91,161.85
580802,2,A,201903,5,4,3,20190326.0,20190306.0,1251.32,316.08
580802,2,A,201904,15,8,5,20190430.0,20190412.0,2415.03,674.52
580802,2,A,201905,8,8,6,20190528.0,20190514.0,5700.31,1288.97
580802,2,A,201906,13,6,4,20190627.0,20190607.0,3989.22,937.28
580802,2,A,201907,5,3,3,20190731.0,20190719.0,785.51,199.36
580802,2,A,201908,43,12,9,20190830.0,20190805.0,15861.66,4924.7
580802,2,A,201909,7,4,5,20190926.0,20190906.0,7710.73,2967.91
580802,2,A,201910,4,4,4,20191029.0,20191001.0,10858.49,3407.55
580802,2,A,201911,4,2,2,20191114.0,20191107.0,1665.78,185.23
580802,2,A,201912,5,4,2,20191218.0,20191217.0,200.68,60.74
