customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
920381,9,B,201601,1,1,1,20160126.0,20160126.0,116.32,38.9
920381,9,B,201602,12,7,5,20160225.0,20160204.0,2908.11,844.14
920381,9,B,201603,1,1,1,20160302.0,20160302.0,115.1,37.1
920381,9,B,201604,11,6,4,20160427.0,20160404.0,1217.33,335.12
920381,9,B,201605,1,1,1,20160518.0,20160518.0,257.52,85.5
920381,9,B,201606,21,10,6,20160630.0,20160602.0,2052.68,550.7
920381,9,B,201607,15,8,3,20160729.0,20160707.0,992.31,334.58
920381,9,B,201608,18,7,5,20160830.0,20160815.0,1458.65,409.13
920381,9,B,201609,12,6,4,20160929.0,20160906.0,751.07,244.83
920381,9,B,201610,11,4,3,20161027.0,20161005.0,743.68,248.13
920381,9,B,201611,2,1,2,20161118.0,20161109.0,113.27,45.54
920381,9,B,201612,5,3,2,20161212.0,20161208.0,5107.63,1364.93
920381,9,B,201701,4,1,1,20170104.0,20170104.0,271.05,108.52
920381,9,B,201702,14,6,5,20170224.0,20170213.0,600.49,191.89
920381,9,B,201703,8,4,2,20170316.0,20170307.0,345.28,113.31
920381,9,B,201704,5,4,2,20170418.0,20170404.0,1032.12,270.4
920381,9,B,201705,24,9,6,20170531.0,20170502.0,2169.47,662.64
920381,9,B,201706,6,6,2,20170619.0,20170616.0,387.39,123.78
920381,9,B,201707,8,6,5,20170731.0,20170705.0,2597.59,734.42
920381,9,B,201708,4,2,2,20170817.0,20170816.0,1510.88,491.94
920381,9,B,201709,2,2,1,20170921.0,20170921.0,67.08,26.24
920381,9,B,201710,4,3,4,20171026.0,20171013.0,621.87,206.83
920381,9,B,201711,7,4,2,20171129.0,20171110.0,284.66,89.94
920381,9,B,201712,4,4,5,20171220.0,20171201.0,1668.82,515.94
920381,9,B,201801,4,2,1,20180102.0,20180102.0,45.52,20.22
920381,9,B,201802,6,5,1,20180221.0,20180221.0,1134.74,324.54
920381,9,B,201803,14,11,4,20180330.0,20180305.0,2235.27,641.03
920381,9,B,201804,6,4,4,20180413.0,20180403.0,433.12,167.25
920381,9,B,201805,1,1,1,20180524.0,20180524.0,56.06,32.81
920381,9,B,201806,4,3,1,20180614.0,20180614.0,495.57,189.51
920381,9,B,201807,4,3,3,20180724.0,20180703.0,371.22,125.91
920381,9,B,201808,3,2,2,20180824.0,20180803.0,111.69,60.61
920381,9,B,201809,4,2,1,20180913.0,20180913.0,406.03,113.36
920381,9,B,201810,4,4,2,20181025.0,20181005.0,212.14,84.27
920381,9,B,201811,2,2,2,20181105.0,20181102.0,1067.22,310.98
920381,9,B,201812,4,4,1,20181231.0,20181231.0,78.08,31.76
920381,9,B,201901,2,1,1,20190111.0,20190111.0,77.83,19.17
920381,9,B,201902,2,2,1,20190204.0,20190204.0,94.44,32.82
920381,9,B,201903,1,1,1,20190327.0,20190327.0,71.0,24.9
920381,9,B,201905,6,5,3,20190531.0,20190510.0,4116.51,1183.35
920381,9,B,201906,0,0,0,,,593.71,214.51
920381,9,B,201907,0,0,0,,,261.41,135.41
920381,9,B,201908,5,4,3,20190827.0,20190807.0,2530.08,894.11
920381,9,B,201910,2,1,1,20191002.0,20191002.0,281.03,102.93
920381,9,B,201912,0,0,0,,,49.24,13.04
