customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
294132,9,A,201601,1101,111,21,20160131.0,20160104.0,548730.8,136681.1
294132,9,A,201602,1046,110,21,20160229.0,20160201.0,553625.1,144824.0
294132,9,A,201603,1231,122,23,20160331.0,20160301.0,669766.5,192220.3
294132,9,A,201604,1128,110,22,20160430.0,20160401.0,560274.0,136795.9
294132,9,A,201605,1140,106,21,20160531.0,20160502.0,553709.6,147464.6
294132,9,A,201606,1245,109,22,20160630.0,20160601.0,473969.4,109000.4
294132,9,A,201607,1147,110,20,20160729.0,20160701.0,524582.8,129502.1
294132,9,A,201608,1194,98,23,20160831.0,20160801.0,601674.1,142142.2
294132,9,A,201609,1071,106,21,20160930.0,20160901.0,611840.3,149936.1
294132,9,A,201610,1111,102,21,20161031.0,20161003.0,560708.1,150268.5
294132,9,A,201611,893,101,20,20161130.0,20161101.0,390944.7,98922.83
294132,9,A,201612,726,91,21,20161230.0,20161201.0,432207.7,97991.57
294132,9,A,201701,860,103,21,20170131.0,20170103.0,417298.8,104419.6
294132,9,A,201702,748,100,20,20170228.0,20170201.0,318633.0,70004.21
294132,9,A,201703,916,89,23,20170331.0,20170301.0,401608.5,96397.26
294132,9,A,201704,793,91,21,20170430.0,20170403.0,417626.1,94670.73
294132,9,A,201705,887,100,22,20170531.0,20170501.0,399663.6,101028.9
294132,9,A,201706,901,97,22,20170630.0,20170601.0,389754.3,81688.12
294132,9,A,201707,887,80,20,20170731.0,20170703.0,396308.5,87760.64
294132,9,A,201708,936,85,23,20170831.0,20170801.0,641151.1,174967.1
294132,9,A,201709,917,91,21,20170930.0,20170901.0,697267.9,158354.2
294132,9,A,201710,1058,89,22,20171031.0,20171002.0,717071.7,159238.6
294132,9,A,201711,885,97,20,20171130.0,20171101.0,532889.2,118263.3
294132,9,A,201712,752,90,21,20171231.0,20171201.0,567904.9,136801.6
294132,9,A,201801,957,101,22,20180131.0,20180102.0,900761.5,194375.7
294132,9,A,201802,942,94,20,20180228.0,20180201.0,531474.4,123717.8
294132,9,A,201803,1076,101,23,20180331.0,20180301.0,601575.0,146542.6
294132,9,A,201804,1209,108,21,20180430.0,20180402.0,705279.9,141314.7
294132,9,A,201805,1138,92,22,20180531.0,20180501.0,731557.3,187520.9
294132,9,A,201806,1193,102,22,20180630.0,20180601.0,886020.6,194767.0
294132,9,A,201807,1199,109,21,20180731.0,20180702.0,861262.6,218605.7
294132,9,A,201808,1210,111,23,20180831.0,20180801.0,1145486.0,294494.8
294132,9,A,201809,1150,107,20,20180930.0,20180904.0,1156174.0,305958.0
294132,9,A,201810,1289,108,23,20181031.0,20181001.0,1587830.0,391414.0
294132,9,A,201811,1232,113,20,20181130.0,20181101.0,1225896.0,281926.7
294132,9,A,201812,1026,96,19,20181231.0,20181203.0,979248.6,224538.2
294132,9,A,201901,1114,103,22,20190131.0,20190102.0,1339597.0,290564.6
294132,9,A,201902,1094,103,20,20190228.0,20190201.0,997196.7,254390.3
294132,9,A,201903,1186,114,22,20190331.0,20190301.0,987730.5,161479.4
294132,9,A,201904,1203,117,22,20190430.0,20190401.0,1095520.0,241838.5
294132,9,A,201905,1138,109,22,20190531.0,20190501.0,827657.6,176155.6
294132,9,A,201906,1112,105,21,20190630.0,20190603.0,760613.1,182259.3
294132,9,A,201907,1219,102,22,20190731.0,20190701.0,1071392.0,245805.6
294132,9,A,201908,1232,109,22,20190830.0,20190801.0,956656.1,224262.6
294132,9,A,201909,1283,96,20,20190930.0,20190903.0,1119454.0,249568.5
294132,9,A,201910,1445,112,23,20191031.0,20191001.0,1005018.0,248688.5
294132,9,A,201911,1276,120,20,20191130.0,20191101.0,837618.4,183628.6
294132,9,A,201912,1107,108,22,20191231.0,20191201.0,565267.4,131359.1
