customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
146446,4,B,201601,4,2,2,20160129.0,20160113.0,169.37,59.19
146446,4,B,201602,3,2,2,20160205.0,20160204.0,2866.22,766.24
146446,4,B,201603,10,6,3,20160317.0,20160310.0,1396.51,533.75
146446,4,B,201604,2,1,1,20160421.0,20160421.0,210.0,57.52
146446,4,B,201605,2,2,3,20160518.0,20160502.0,6616.36,1208.78
146446,4,B,201606,8,7,5,20160630.0,20160614.0,3049.08,1126.96
146446,4,B,201607,1,1,1,20160720.0,20160720.0,3000.16,684.21
146446,4,B,201608,5,5,5,20160825.0,20160805.0,3158.22,935.14
146446,4,B,201701,1,1,1,20170124.0,20170124.0,3350.0,670.0
146446,4,B,201702,7,6,5,20170215.0,20170206.0,2599.65,911.64
146446,4,B,201703,1,1,1,20170322.0,20170322.0,1929.0,529.0
146446,4,B,201704,3,3,4,20170418.0,20170405.0,3162.5,758.1
146446,4,B,201705,2,1,1,20170505.0,20170505.0,2690.6,730.6
146446,4,B,201706,3,2,2,20170620.0,20170608.0,451.48,79.97
146446,4,B,201707,8,6,7,20170731.0,20170711.0,6821.8,1653.25
146446,4,B,201708,5,3,5,20170830.0,20170802.0,4076.09,1677.81
146446,4,B,201710,1,1,1,20171013.0,20171013.0,325.69,100.45
146446,4,B,201711,2,2,1,20171116.0,20171116.0,1948.38,485.48
146446,4,B,201712,1,1,1,20171221.0,20171221.0,906.25,180.95
146446,4,B,201802,6,4,3,20180219.0,20180206.0,1861.67,750.07
146446,4,B,201804,2,2,2,20180427.0,20180405.0,2554.56,679.27
146446,4,B,201805,1,1,1,20180507.0,20180507.0,2856.0,906.0
146446,4,B,201806,2,2,2,20180612.0,20180601.0,469.5,55.11
146446,4,B,201807,6,5,2,20180727.0,20180719.0,2484.99,803.04
146446,4,B,201808,5,3,3,20180822.0,20180810.0,2816.82,1029.77
146446,4,B,201809,1,1,1,20180906.0,20180906.0,42.98,-16.83
146446,4,B,201810,6,3,2,20181030.0,20181019.0,3019.92,1346.09
146446,4,B,201811,1,1,1,20181129.0,20181129.0,93.2,37.39
146446,4,B,201812,5,4,3,20181226.0,20181211.0,3169.04,1011.64
146446,4,B,201901,4,3,3,20190125.0,20190118.0,1724.18,425.11
146446,4,B,201902,5,2,3,20190214.0,20190204.0,2829.76,677.16
146446,4,B,201903,7,7,6,20190328.0,20190304.0,7704.87,1646.3
146446,4,B,201904,4,4,5,20190417.0,20190404.0,4792.48,1297.24
146446,4,B,201907,4,3,3,20190723.0,20190719.0,9360.42,1907.56
146446,4,B,201910,12,2,1,20191031.0,20191031.0,943.64,223.15
146446,4,B,201911,9,2,3,20191126.0,20191121.0,6596.8,1480.68
