customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
580535,8,A,201601,9,8,10,20160129.0,20160105.0,14065.21,4670.73
580535,8,A,201602,11,7,5,20160225.0,20160204.0,4364.97,1536.58
580535,8,A,201603,10,4,3,20160322.0,20160304.0,11636.54,3570.45
580535,8,A,201604,8,8,8,20160421.0,20160405.0,5176.75,929.68
580535,8,A,201605,14,11,9,20160524.0,20160502.0,9095.15,1626.06
580535,8,A,201606,4,4,3,20160624.0,20160609.0,1252.15,-62.1
580535,8,A,201607,18,10,9,20160725.0,20160701.0,11080.1,1693.86
580535,8,A,201608,24,11,3,20160826.0,20160811.0,21260.37,6462.85
580535,8,A,201609,8,5,4,20160908.0,20160901.0,1965.29,429.33
580535,8,A,201612,6,5,1,20161230.0,20161230.0,-1315.02,-1565.82
580535,8,A,201701,1,1,1,20170130.0,20170130.0,431.37,431.37
580535,8,A,201703,1,1,1,20170316.0,20170316.0,-1020.79,-1519.79
580535,8,A,201704,3,3,1,20170425.0,20170425.0,0.0,-42.15
580535,8,A,201707,0,0,0,,,-62.48,-62.48
580535,8,A,201708,0,0,0,,,0.0,-23.7
580535,8,A,201712,0,0,0,,,-834.5,-834.5
580535,8,A,201803,0,0,0,,,-855.16,-855.16
580535,8,A,201804,1,1,1,20180410.0,20180410.0,855.16,855.16
