customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
720706,3,A,201601,3,2,2,20160119.0,20160108.0,11053.0,1265.01
720706,3,A,201602,23,13,5,20160229.0,20160205.0,13167.01,2121.69
720706,3,A,201603,8,6,6,20160325.0,20160301.0,17700.47,3250.87
720706,3,A,201604,16,11,6,20160428.0,20160406.0,7635.76,1899.38
720706,3,A,201605,7,5,2,20160525.0,20160509.0,433.3,165.13
720706,3,A,201606,13,8,7,20160630.0,20160601.0,13890.91,1736.92
720706,3,A,201607,10,6,4,20160718.0,20160701.0,2734.83,602.08
720706,3,A,201608,5,3,4,20160819.0,20160801.0,1351.0,355.98
720706,3,A,201609,17,10,5,20160930.0,20160906.0,6066.11,1548.71
720706,3,A,201610,17,10,4,20161031.0,20161007.0,2354.75,341.7
720706,3,A,201611,8,7,4,20161130.0,20161101.0,3656.13,751.35
720706,3,A,201612,7,5,3,20161229.0,20161206.0,1010.47,270.75
720706,3,A,201701,6,5,3,20170127.0,20170120.0,2987.52,565.77
720706,3,A,201702,7,4,3,20170216.0,20170213.0,1264.47,349.07
720706,3,A,201703,7,6,1,20170310.0,20170310.0,2175.87,609.42
720706,3,A,201704,5,5,3,20170427.0,20170403.0,1123.44,330.47
720706,3,A,201705,12,6,3,20170525.0,20170509.0,1620.08,504.61
720706,3,A,201706,11,8,4,20170630.0,20170607.0,3771.45,885.39
720706,3,A,201707,4,4,3,20170731.0,20170721.0,2207.5,523.08
720706,3,A,201708,13,12,6,20170831.0,20170801.0,2423.51,612.87
720706,3,A,201709,8,3,6,20170929.0,20170907.0,4584.08,956.76
720706,3,A,201710,7,6,4,20171024.0,20171002.0,-223.17,-76.91
720706,3,A,201711,3,2,2,20171129.0,20171116.0,1096.7,224.88
720706,3,A,201712,11,6,5,20171221.0,20171206.0,2834.95,488.65
720706,3,A,201801,12,7,6,20180131.0,20180116.0,7665.75,1350.71
720706,3,A,201802,10,6,6,20180226.0,20180202.0,1652.98,337.44
720706,3,A,201803,11,7,5,20180327.0,20180307.0,2890.08,865.77
720706,3,A,201804,7,3,2,20180427.0,20180412.0,1958.92,472.48
720706,3,A,201805,8,4,6,20180531.0,20180522.0,1324.99,376.65
720706,3,A,201806,14,9,6,20180620.0,20180601.0,4459.34,1074.84
720706,3,A,201807,4,3,3,20180731.0,20180718.0,1459.46,359.28
720706,3,A,201808,11,10,7,20180827.0,20180801.0,2927.5,666.64
720706,3,A,201809,11,8,5,20180927.0,20180904.0,1573.92,468.35
720706,3,A,201810,8,5,5,20181026.0,20181011.0,733.69,207.86
720706,3,A,201811,9,6,4,20181120.0,20181107.0,3429.35,752.35
720706,3,A,201812,9,5,3,20181228.0,20181203.0,2350.98,580.67
720706,3,A,201901,12,8,5,20190125.0,20190103.0,2991.96,702.41
720706,3,A,201902,8,6,6,20190219.0,20190201.0,2167.91,527.21
720706,3,A,201903,8,4,3,20190319.0,20190308.0,3636.91,813.33
720706,3,A,201904,10,8,4,20190426.0,20190403.0,2682.98,665.24
720706,3,A,201905,12,8,5,20190531.0,20190513.0,1954.39,547.67
720706,3,A,201906,4,2,2,20190620.0,20190613.0,896.64,170.13
720706,3,A,201907,21,9,7,20190729.0,20190701.0,4214.32,1044.89
720706,3,A,201908,9,8,7,20190827.0,20190801.0,3365.47,872.09
720706,3,A,201909,5,4,4,20190930.0,20190909.0,2599.92,713.53
720706,3,A,201910,11,8,7,20191022.0,20191003.0,4943.06,1125.4
720706,3,A,201911,9,6,4,20191122.0,20191111.0,941.7,259.12
720706,3,A,201912,10,8,6,20191218.0,20191203.0,2711.55,574.1
