customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
864891,7,A,201601,16,6,5,20160129.0,20160113.0,434.23,172.92
864891,7,A,201602,29,10,6,20160225.0,20160201.0,1108.94,414.65
864891,7,A,201603,27,11,8,20160331.0,20160301.0,1603.57,658.8
864891,7,A,201604,24,9,5,20160427.0,20160412.0,653.35,263.88
864891,7,A,201605,22,8,8,20160531.0,20160505.0,919.45,339.45
864891,7,A,201606,34,12,5,20160623.0,20160603.0,1329.32,512.08
864891,7,A,201607,38,12,6,20160729.0,20160707.0,576.37,230.88
864891,7,A,201608,30,11,6,20160829.0,20160802.0,710.47,275.89
864891,7,A,201609,23,10,7,20160926.0,20160907.0,492.5,194.83
864891,7,A,201610,25,11,9,20161027.0,20161003.0,4907.58,647.57
864891,7,A,201611,28,8,7,20161129.0,20161103.0,1328.15,472.5
864891,7,A,201612,34,12,10,20161230.0,20161205.0,1068.6,393.16
864891,7,A,201701,12,6,5,20170130.0,20170105.0,362.26,145.88
864891,7,A,201702,27,12,9,20170227.0,20170201.0,779.82,276.82
864891,7,A,201703,27,8,7,20170331.0,20170302.0,554.09,208.0
864891,7,A,201704,26,12,7,20170424.0,20170406.0,748.75,269.63
864891,7,A,201705,35,12,10,20170526.0,20170503.0,763.07,283.28
864891,7,A,201706,31,14,12,20170630.0,20170601.0,833.64,279.84
864891,7,A,201707,31,9,10,20170727.0,20170706.0,1253.1,504.78
864891,7,A,201708,62,15,14,20170830.0,20170804.0,2186.42,849.51
864891,7,A,201709,46,13,10,20170928.0,20170901.0,1182.73,397.61
864891,7,A,201710,38,10,11,20171030.0,20171004.0,593.64,224.49
864891,7,A,201711,39,11,7,20171128.0,20171102.0,623.69,195.01
864891,7,A,201712,25,9,7,20171228.0,20171204.0,781.94,304.83
864891,7,A,201801,28,9,12,20180131.0,20180102.0,2042.06,611.21
864891,7,A,201802,46,10,11,20180227.0,20180201.0,1320.98,517.33
864891,7,A,201803,24,10,7,20180329.0,20180307.0,549.04,192.92
864891,7,A,201804,17,9,7,20180425.0,20180402.0,418.67,140.24
864891,7,A,201805,5,2,1,20180502.0,20180502.0,9.0,3.59
864891,7,A,201806,14,8,4,20180628.0,20180604.0,333.45,124.33
864891,7,A,201807,27,10,9,20180731.0,20180709.0,431.27,163.25
864891,7,A,201808,15,6,5,20180824.0,20180813.0,655.34,275.08
864891,7,A,201809,17,8,7,20180926.0,20180910.0,302.02,116.45
864891,7,A,201810,51,12,7,20181031.0,20181008.0,990.05,381.53
864891,7,A,201811,18,9,6,20181129.0,20181101.0,362.92,141.33
864891,7,A,201812,16,8,4,20181231.0,20181207.0,338.08,119.81
864891,7,A,201901,10,4,4,20190125.0,20190102.0,117.35,41.75
864891,7,A,201902,53,13,8,20190226.0,20190201.0,1596.16,627.81
864891,7,A,201903,23,10,7,20190326.0,20190304.0,760.33,294.21
864891,7,A,201904,38,14,11,20190430.0,20190403.0,1786.5,727.25
864891,7,A,201905,12,4,3,20190530.0,20190503.0,448.75,187.49
864891,7,A,201906,15,9,5,20190628.0,20190605.0,791.12,305.06
864891,7,A,201907,30,11,8,20190731.0,20190702.0,1195.51,452.68
864891,7,A,201908,51,14,13,20190830.0,20190802.0,2135.8,881.93
864891,7,A,201909,30,12,8,20190927.0,20190904.0,1349.83,562.12
864891,7,A,201910,36,14,14,20191031.0,20191001.0,3548.76,1328.46
864891,7,A,201911,23,11,8,20191127.0,20191107.0,1601.68,634.9
864891,7,A,201912,44,13,13,20191231.0,20191202.0,1145.5,420.73
