customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
673060,6,C,201602,1,1,1,20160229.0,20160229.0,175.39,53.27
673060,6,C,201603,15,5,6,20160330.0,20160303.0,9514.74,2328.25
673060,6,C,201604,1,1,1,20160426.0,20160426.0,1034.33,298.58
673060,6,C,201606,0,0,0,,,-284.05,-148.05
673060,6,C,201607,15,4,6,20160727.0,20160701.0,31031.42,4559.46
673060,6,C,201608,1,1,1,20160801.0,20160801.0,595.77,139.28
673060,6,C,201609,0,0,0,,,0.0,-14.01
673060,6,C,201611,7,4,3,20161130.0,20161111.0,26023.17,5900.85
673060,6,C,201612,1,1,1,20161205.0,20161205.0,363.91,114.4
673060,6,C,201701,12,3,6,20170131.0,20170118.0,13157.41,2721.02
673060,6,C,201702,23,9,10,20170228.0,20170203.0,32521.13,7803.96
673060,6,C,201703,8,5,4,20170330.0,20170306.0,2654.69,629.92
673060,6,C,201704,6,4,3,20170427.0,20170414.0,2380.87,503.86
673060,6,C,201705,2,1,1,20170504.0,20170504.0,297.55,91.68
673060,6,C,201706,7,5,2,20170609.0,20170608.0,237.6,83.38
673060,6,C,201707,2,2,2,20170724.0,20170710.0,754.16,140.27
673060,6,C,201802,2,2,1,20180216.0,20180216.0,258.43,75.93
673060,6,C,201806,9,3,1,20180627.0,20180627.0,1259.37,-1987.89
673060,6,C,201807,1,1,1,20180713.0,20180713.0,75.0,-269.4
673060,6,C,201901,1,1,1,20190109.0,20190109.0,60.0,-221.28
