customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
434081,2,A,201604,1,1,1,20160408.0,20160408.0,94.37,25.5
434081,2,A,201605,4,2,2,20160525.0,20160517.0,5138.99,993.3
434081,2,A,201606,0,0,0,,,-2214.54,-575.82
434081,2,A,201607,3,1,1,20160706.0,20160706.0,2255.36,445.4
434081,2,A,201610,4,1,1,20161019.0,20161019.0,3881.65,743.95
434081,2,A,201611,1,1,1,20161116.0,20161116.0,1665.22,325.24
434081,2,A,201701,4,1,2,20170127.0,20170112.0,3804.51,847.03
434081,2,A,201702,5,3,2,20170216.0,20170202.0,4639.51,897.41
434081,2,A,201703,6,1,4,20170329.0,20170310.0,2437.34,486.26
434081,2,A,201704,1,1,1,20170417.0,20170417.0,111.26,28.74
434081,2,A,201705,7,5,2,20170505.0,20170503.0,2679.05,603.22
434081,2,A,201706,2,1,1,20170619.0,20170619.0,411.82,78.23
434081,2,A,201708,11,3,3,20170831.0,20170807.0,13778.77,2692.04
434081,2,A,201709,2,1,1,20170908.0,20170908.0,1761.13,344.92
434081,2,A,201710,2,2,1,20171013.0,20171013.0,1237.43,315.6
434081,2,A,201711,5,2,3,20171122.0,20171107.0,4637.62,969.8
434081,2,A,201712,6,3,4,20171221.0,20171201.0,12791.92,1575.41
434081,2,A,201803,4,3,2,20180314.0,20180312.0,1488.65,362.68
434081,2,A,201804,2,2,1,20180427.0,20180427.0,360.55,102.53
434081,2,A,201805,8,3,3,20180529.0,20180516.0,3374.21,695.05
434081,2,A,201806,4,2,3,20180628.0,20180605.0,2216.22,505.48
434081,2,A,201808,1,1,1,20180824.0,20180824.0,240.82,65.74
434081,2,A,201809,4,1,1,20180910.0,20180910.0,6957.63,1346.01
434081,2,A,201810,2,2,2,20181022.0,20181015.0,1577.8,373.43
434081,2,A,201811,3,3,2,20181126.0,20181112.0,845.82,243.88
434081,2,A,201812,2,1,3,20181231.0,20181207.0,1458.27,296.99
434081,2,A,201901,1,1,1,20190111.0,20190111.0,346.09,70.17
434081,2,A,201902,1,1,1,20190228.0,20190228.0,472.1,126.84
434081,2,A,201906,4,2,2,20190627.0,20190617.0,1802.54,461.3
434081,2,A,201909,5,2,3,20190909.0,20190905.0,2803.9,632.33
434081,2,A,201910,5,2,3,20191031.0,20191007.0,2657.07,795.96
