customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
925437,2,B,201601,44,11,7,20160128.0,20160104.0,4318.38,482.68
925437,2,B,201602,28,11,9,20160229.0,20160201.0,5813.52,1214.72
925437,2,B,201603,23,5,6,20160324.0,20160301.0,634.68,271.63
925437,2,B,201604,75,16,13,20160429.0,20160405.0,2879.85,554.61
925437,2,B,201605,46,11,9,20160525.0,20160503.0,734.98,154.16
925437,2,B,201606,29,11,6,20160628.0,20160601.0,862.29,178.36
925437,2,B,201607,71,13,8,20160729.0,20160705.0,4016.7,742.91
925437,2,B,201608,28,9,4,20160826.0,20160801.0,1363.11,267.87
925437,2,B,201609,71,14,11,20160930.0,20160902.0,9953.85,2689.97
925437,2,B,201610,49,15,8,20161027.0,20161004.0,1925.94,426.85
925437,2,B,201611,19,10,5,20161129.0,20161101.0,3703.61,-169.73
925437,2,B,201612,16,8,5,20161220.0,20161201.0,1152.24,260.4
925437,2,B,201701,13,6,4,20170125.0,20170112.0,1182.76,219.79
925437,2,B,201702,34,14,6,20170228.0,20170201.0,2132.61,393.55
925437,2,B,201703,19,8,7,20170329.0,20170315.0,3547.58,919.56
925437,2,B,201704,44,11,6,20170428.0,20170406.0,3159.62,717.68
925437,2,B,201705,36,12,6,20170525.0,20170501.0,908.0,170.99
925437,2,B,201706,18,8,8,20170627.0,20170601.0,1613.73,250.09
925437,2,B,201707,2,1,1,20170703.0,20170703.0,-95.68,0.14
925437,2,B,201708,5,3,2,20170830.0,20170807.0,286.74,63.44
925437,2,B,201709,19,8,2,20170920.0,20170912.0,679.73,168.84
925437,2,B,201710,15,8,3,20171026.0,20171011.0,1954.28,500.35
925437,2,B,201711,66,13,8,20171129.0,20171107.0,1559.08,380.16
925437,2,B,201712,27,11,4,20171221.0,20171204.0,601.3,136.18
925437,2,B,201801,0,0,0,,,443.74,103.76
925437,2,B,201802,6,2,4,20180221.0,20180209.0,1168.45,247.28
925437,2,B,201803,15,9,5,20180330.0,20180308.0,158.12,36.58
925437,2,B,201804,4,1,2,20180403.0,20180402.0,252.69,33.22
925437,2,B,201805,5,2,2,20180514.0,20180511.0,1494.64,387.49
925437,2,B,201806,12,6,3,20180620.0,20180608.0,790.02,200.62
925437,2,B,201808,3,2,2,20180820.0,20180802.0,248.85,54.91
925437,2,B,201809,1,1,1,20180910.0,20180910.0,194.75,48.68
925437,2,B,201810,23,10,4,20181017.0,20181009.0,1132.79,241.91
925437,2,B,201901,4,3,1,20190124.0,20190124.0,81.74,19.44
925437,2,B,201903,1,1,1,20190314.0,20190314.0,7.05,1.55
925437,2,B,201904,10,6,3,20190423.0,20190401.0,1487.59,280.77
925437,2,B,201905,3,1,1,20190531.0,20190531.0,178.85,62.75
925437,2,B,201906,9,7,2,20190620.0,20190610.0,375.82,60.48
925437,2,B,201908,1,1,1,20190816.0,20190816.0,335.56,169.39
925437,2,B,201909,11,4,1,20190925.0,20190925.0,179.3,47.19
925437,2,B,201910,20,9,4,20191029.0,20191007.0,1203.18,196.78
925437,2,B,201911,7,3,1,20191126.0,20191126.0,238.16,52.46
925437,2,B,201912,4,2,2,20191209.0,20191206.0,155.99,33.67
