customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
198690,1,A,201601,1,1,1,20160129.0,20160129.0,215.22,73.44
198690,1,A,201602,24,8,3,20160229.0,20160209.0,3230.7,1228.79
198690,1,A,201603,9,6,3,20160331.0,20160301.0,1789.77,550.42
198690,1,A,201604,1,1,1,20160408.0,20160408.0,428.16,120.58
198690,1,A,201605,4,4,2,20160518.0,20160503.0,3699.81,950.04
198690,1,A,201606,5,3,2,20160615.0,20160614.0,2090.28,536.01
198690,1,A,201609,1,1,1,20160928.0,20160928.0,1350.0,258.0
198690,1,A,201611,14,6,4,20161128.0,20161107.0,8458.25,2027.82
198690,1,A,201612,4,2,2,20161215.0,20161209.0,3724.24,913.66
198690,1,A,201701,13,8,4,20170116.0,20170106.0,3468.86,941.08
198690,1,A,201702,1,1,1,20170215.0,20170215.0,1214.96,274.46
198690,1,A,201704,2,2,1,20170428.0,20170428.0,244.89,50.27
198690,1,A,201706,5,5,4,20170628.0,20170608.0,1333.23,603.82
198690,1,A,201707,33,10,9,20170725.0,20170707.0,10629.89,2784.22
198690,1,A,201708,3,2,1,20170822.0,20170822.0,3330.05,357.29
198690,1,A,201709,17,9,7,20170927.0,20170901.0,13425.39,3146.54
198690,1,A,201710,30,16,12,20171030.0,20171003.0,24543.25,6198.43
198690,1,A,201711,33,15,9,20171120.0,20171102.0,19499.68,4842.31
198690,1,A,201712,39,15,11,20171221.0,20171206.0,12623.41,5390.62
198690,1,A,201801,1,1,1,20180104.0,20180104.0,458.39,93.47
198690,1,A,201802,5,3,1,20180228.0,20180228.0,0.0,0.0
198690,1,A,201803,4,3,2,20180327.0,20180323.0,283.05,71.39
198690,1,A,201804,8,5,3,20180430.0,20180404.0,397.99,138.88
198690,1,A,201805,1,1,1,20180516.0,20180516.0,141.24,34.58
198690,1,A,201807,8,3,4,20180731.0,20180703.0,1514.2,371.59
198690,1,A,201808,9,6,4,20180821.0,20180803.0,3183.22,934.7
198690,1,A,201809,19,9,2,20180920.0,20180906.0,11123.98,3002.09
198690,1,A,201810,11,7,3,20181025.0,20181008.0,1961.78,661.45
198690,1,A,201811,0,0,0,,,-191.55,-87.65
198690,1,A,201812,2,2,1,20181231.0,20181231.0,881.44,307.84
198690,1,A,201901,4,3,2,20190123.0,20190104.0,805.51,265.58
198690,1,A,201902,27,7,9,20190222.0,20190204.0,17932.61,5017.75
198690,1,A,201903,25,5,4,20190329.0,20190312.0,227.36,187.86
198690,1,A,201904,18,7,5,20190426.0,20190402.0,7234.56,1912.34
198690,1,A,201905,0,0,0,,,0.0,0.01
198690,1,A,201906,2,1,1,20190626.0,20190626.0,97.89,23.26
198690,1,A,201908,3,3,1,20190823.0,20190823.0,582.7,216.16
198690,1,A,201909,10,6,5,20190917.0,20190903.0,2907.36,891.65
198690,1,A,201910,6,3,4,20191015.0,20191003.0,2557.44,633.59
198690,1,A,201911,3,2,3,20191127.0,20191104.0,585.4,166.27
198690,1,A,201912,2,2,2,20191220.0,20191212.0,896.07,228.3
