customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
809409,4,B,201602,7,5,1,20160211.0,20160211.0,635.52,145.33
809409,4,B,201603,27,11,10,20160329.0,20160310.0,5970.49,1196.71
809409,4,B,201604,2,2,2,20160429.0,20160426.0,502.96,106.81
809409,4,B,201605,14,8,7,20160531.0,20160511.0,1979.89,467.1
809409,4,B,201607,3,1,1,20160728.0,20160728.0,283.54,67.61
809409,4,B,201608,2,2,1,20160823.0,20160823.0,230.83,57.3
809409,4,B,201609,6,5,1,20160923.0,20160923.0,399.97,108.26
809409,4,B,201610,8,5,5,20161027.0,20161003.0,1554.95,243.8
809409,4,B,201611,14,7,5,20161122.0,20161104.0,2142.06,487.35
809409,4,B,201701,4,3,2,20170131.0,20170126.0,379.92,131.18
809409,4,B,201702,9,5,5,20170216.0,20170208.0,943.14,261.9
809409,4,B,201703,2,2,2,20170310.0,20170306.0,317.71,92.68
809409,4,B,201704,11,5,3,20170428.0,20170426.0,2361.06,342.27
809409,4,B,201705,30,12,7,20170531.0,20170501.0,6732.18,1606.8
809409,4,B,201706,16,7,6,20170629.0,20170601.0,7065.29,1136.4
809409,4,B,201707,29,9,10,20170728.0,20170706.0,10290.14,1862.46
809409,4,B,201708,38,11,9,20170831.0,20170804.0,8313.84,1600.19
809409,4,B,201709,83,17,15,20170929.0,20170905.0,21776.86,4336.56
809409,4,B,201710,26,14,10,20171027.0,20171005.0,12006.91,2457.55
809409,4,B,201711,20,10,7,20171129.0,20171102.0,2619.32,498.62
809409,4,B,201712,10,7,5,20171215.0,20171204.0,2080.94,414.47
809409,4,B,201801,11,4,3,20180130.0,20180115.0,968.91,214.88
809409,4,B,201802,9,6,5,20180226.0,20180219.0,1678.93,394.25
809409,4,B,201803,11,7,5,20180330.0,20180306.0,4209.63,792.07
809409,4,B,201804,18,7,6,20180426.0,20180403.0,5933.81,1363.19
809409,4,B,201805,1,1,1,20180530.0,20180530.0,132.09,57.95
809409,4,B,201806,2,1,1,20180627.0,20180627.0,473.04,101.18
809409,4,B,201807,17,6,4,20180724.0,20180702.0,1476.5,387.72
809409,4,B,201808,20,6,5,20180829.0,20180817.0,4330.04,917.45
809409,4,B,201809,26,7,7,20180925.0,20180904.0,6238.65,1295.15
809409,4,B,201810,16,6,5,20181016.0,20181005.0,2703.3,595.98
809409,4,B,201811,9,4,4,20181130.0,20181106.0,5781.65,1143.47
809409,4,B,201812,7,3,2,20181210.0,20181207.0,699.75,254.09
809409,4,B,201901,4,4,1,20190104.0,20190104.0,227.01,80.97
809409,4,B,201905,1,1,1,20190524.0,20190524.0,293.78,84.7
809409,4,B,201908,2,2,2,20190822.0,20190813.0,145.63,41.78
809409,4,B,201909,1,1,1,20190910.0,20190910.0,101.93,42.92
809409,4,B,201911,0,0,0,,,-19.99,-19.99
809409,4,B,201912,0,0,0,,,-76.68,-23.61
