customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
987724,4,B,201602,8,3,4,20160226.0,20160208.0,6374.76,1121.99
987724,4,B,201603,20,6,10,20160330.0,20160301.0,10816.72,1971.62
987724,4,B,201604,3,1,3,20160421.0,20160411.0,2188.21,597.26
987724,4,B,201605,3,2,2,20160511.0,20160504.0,-34.56,-2.68
987724,4,B,201606,1,1,1,20160606.0,20160606.0,65.13,25.07
987724,4,B,201607,1,1,1,20160715.0,20160715.0,850.21,323.14
987724,4,B,201608,2,2,2,20160817.0,20160811.0,212.05,81.43
987724,4,B,201609,5,3,2,20160928.0,20160927.0,703.31,268.08
987724,4,B,201610,1,1,2,20161031.0,20161003.0,176.48,81.32
987724,4,B,201611,2,1,1,20161111.0,20161111.0,356.5,106.44
987724,4,B,201612,2,2,2,20161220.0,20161206.0,435.01,127.87
987724,4,B,201701,1,1,1,20170118.0,20170118.0,157.07,54.62
987724,4,B,201702,1,1,1,20170209.0,20170209.0,23.17,4.51
987724,4,B,201703,2,2,2,20170329.0,20170322.0,1166.35,389.9
987724,4,B,201704,4,3,4,20170425.0,20170410.0,979.18,260.27
987724,4,B,201705,4,4,5,20170530.0,20170502.0,1375.84,395.86
987724,4,B,201706,2,2,3,20170626.0,20170616.0,379.23,86.48
987724,4,B,201707,1,1,2,20170714.0,20170706.0,184.98,37.33
987724,4,B,201709,1,1,2,20170918.0,20170901.0,125.9,32.67
987724,4,B,201710,2,2,3,20171026.0,20171002.0,1455.94,411.79
987724,4,B,201711,1,1,1,20171129.0,20171129.0,300.14,89.22
987724,4,B,201712,1,1,2,20171215.0,20171208.0,843.74,223.63
987724,4,B,201801,3,3,3,20180131.0,20180117.0,827.27,220.04
987724,4,B,201802,1,1,2,20180206.0,20180202.0,132.26,61.18
987724,4,B,201803,2,1,2,20180315.0,20180306.0,561.08,146.24
987724,4,B,201805,2,2,2,20180521.0,20180517.0,287.44,67.95
