customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
947308,2,B,201601,16,6,6,20160129.0,20160104.0,1809.61,545.11
947308,2,B,201602,23,9,11,20160224.0,20160202.0,2779.21,1639.58
947308,2,B,201603,23,10,13,20160331.0,20160302.0,6322.57,1773.32
947308,2,B,201604,38,10,12,20160429.0,20160401.0,6099.74,1911.11
947308,2,B,201605,37,13,12,20160531.0,20160503.0,9534.68,1405.26
947308,2,B,201606,17,8,8,20160628.0,20160607.0,4137.2,1158.27
947308,2,B,201607,15,6,5,20160720.0,20160701.0,867.99,341.19
947308,2,B,201608,35,10,10,20160831.0,20160802.0,4980.92,1408.32
947308,2,B,201609,17,10,12,20160930.0,20160901.0,1965.82,733.32
947308,2,B,201610,11,5,5,20161026.0,20161005.0,377.75,195.11
947308,2,B,201611,32,12,5,20161123.0,20161103.0,-445.38,499.74
947308,2,B,201612,12,7,6,20161229.0,20161205.0,1983.47,869.37
947308,2,B,201701,13,10,6,20170126.0,20170104.0,643.33,209.11
947308,2,B,201702,29,9,8,20170228.0,20170201.0,5042.98,968.73
947308,2,B,201703,15,6,7,20170322.0,20170310.0,742.95,266.35
947308,2,B,201704,6,3,5,20170425.0,20170404.0,2128.68,730.48
947308,2,B,201705,26,12,13,20170531.0,20170501.0,4227.87,1886.55
947308,2,B,201706,35,13,8,20170630.0,20170602.0,4908.38,1379.18
947308,2,B,201707,19,6,3,20170721.0,20170717.0,5071.57,1628.68
947308,2,B,201708,6,6,5,20170831.0,20170817.0,1464.11,383.71
947308,2,B,201709,19,7,9,20170929.0,20170907.0,4517.3,1098.77
947308,2,B,201710,12,6,10,20171031.0,20171003.0,13877.64,3475.15
947308,2,B,201711,10,6,6,20171128.0,20171106.0,17233.49,2243.14
947308,2,B,201712,47,13,12,20171227.0,20171204.0,3004.41,998.72
947308,2,B,201801,5,2,5,20180129.0,20180116.0,771.36,402.68
947308,2,B,201802,20,9,8,20180228.0,20180205.0,2875.53,1012.63
947308,2,B,201803,25,10,11,20180330.0,20180301.0,6516.09,2349.53
947308,2,B,201804,26,7,8,20180424.0,20180402.0,5547.9,1650.98
947308,2,B,201805,9,6,7,20180529.0,20180503.0,1119.02,426.78
947308,2,B,201806,18,11,8,20180628.0,20180606.0,10911.33,4400.69
947308,2,B,201807,13,6,10,20180731.0,20180702.0,2177.22,973.74
947308,2,B,201808,13,5,4,20180831.0,20180806.0,2482.1,1179.33
947308,2,B,201809,5,5,5,20180920.0,20180906.0,1085.94,393.32
947308,2,B,201810,14,8,7,20181030.0,20181004.0,9207.5,1972.72
947308,2,B,201811,28,13,10,20181130.0,20181101.0,11821.02,2586.14
947308,2,B,201812,15,9,8,20181231.0,20181205.0,4176.67,691.37
947308,2,B,201901,17,9,8,20190129.0,20190103.0,8343.18,2272.1
947308,2,B,201902,11,7,8,20190227.0,20190205.0,2163.32,720.54
947308,2,B,201903,9,6,7,20190314.0,20190304.0,4083.82,1005.86
947308,2,B,201904,9,5,6,20190426.0,20190405.0,1010.93,300.42
947308,2,B,201905,8,4,10,20190528.0,20190501.0,2164.03,704.65
947308,2,B,201906,11,6,8,20190628.0,20190603.0,1382.73,506.8
947308,2,B,201907,4,4,3,20190724.0,20190708.0,2504.35,608.32
947308,2,B,201908,7,4,9,20190830.0,20190802.0,1645.15,506.6
947308,2,B,201909,14,7,11,20190927.0,20190904.0,2383.78,695.42
947308,2,B,201910,7,5,7,20191028.0,20191003.0,3072.08,1563.41
947308,2,B,201911,7,6,7,20191119.0,20191101.0,1974.1,581.77
947308,2,B,201912,3,3,4,20191231.0,20191204.0,429.63,152.69
