customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
722378,3,A,201601,5,1,2,20160120.0,20160115.0,294.66,86.74
722378,3,A,201602,32,11,5,20160229.0,20160201.0,6397.97,1713.58
722378,3,A,201603,52,15,7,20160329.0,20160301.0,2377.51,881.63
722378,3,A,201604,47,12,11,20160427.0,20160406.0,4876.6,1387.44
722378,3,A,201605,20,8,5,20160527.0,20160504.0,1268.3,405.65
722378,3,A,201606,6,3,3,20160609.0,20160607.0,423.05,188.1
722378,3,A,201607,10,8,6,20160727.0,20160707.0,1045.66,281.47
722378,3,A,201608,6,4,4,20160826.0,20160805.0,355.26,108.0
722378,3,A,201609,10,5,5,20160922.0,20160902.0,787.01,271.18
722378,3,A,201610,6,4,3,20161017.0,20161004.0,742.2,244.87
722378,3,A,201611,23,8,5,20161122.0,20161110.0,1488.91,462.71
722378,3,A,201612,8,6,4,20161219.0,20161202.0,-754.21,-864.83
722378,3,A,201701,2,2,2,20170131.0,20170127.0,127.87,69.66
722378,3,A,201702,2,1,1,20170209.0,20170209.0,2042.43,578.07
722378,3,A,201703,1,1,1,20170321.0,20170321.0,287.34,60.18
722378,3,A,201704,0,0,0,,,276.62,88.15
722378,3,A,201705,0,0,0,,,430.75,207.49
722378,3,A,201706,7,4,2,20170607.0,20170605.0,1956.97,625.09
722378,3,A,201707,11,4,3,20170731.0,20170714.0,526.42,190.11
722378,3,A,201708,1,1,1,20170809.0,20170809.0,0.0,0.0
722378,3,A,201709,3,3,3,20170925.0,20170905.0,890.8,169.11
722378,3,A,201711,3,3,3,20171110.0,20171102.0,180.26,48.41
722378,3,A,201712,1,1,1,20171226.0,20171226.0,96.59,18.94
722378,3,A,201801,5,4,1,20180103.0,20180103.0,64.3,23.41
722378,3,A,201802,3,2,3,20180214.0,20180201.0,989.67,241.62
722378,3,A,201803,3,2,2,20180329.0,20180323.0,1257.23,274.39
722378,3,A,201804,1,1,1,20180424.0,20180424.0,181.64,50.61
722378,3,A,201805,1,1,1,20180511.0,20180511.0,291.05,-41.95
722378,3,A,201806,2,2,2,20180608.0,20180607.0,469.73,138.41
722378,3,A,201808,7,2,2,20180831.0,20180824.0,172.66,60.11
722378,3,A,201810,1,1,1,20181015.0,20181015.0,2043.0,378.0
722378,3,A,201811,3,1,1,20181101.0,20181101.0,66.39,23.2
722378,3,A,201901,0,0,0,,,716.04,310.81
722378,3,A,201902,6,3,3,20190222.0,20190206.0,1629.4,580.86
722378,3,A,201903,2,2,1,20190314.0,20190314.0,56.26,18.77
722378,3,A,201904,9,3,1,20190409.0,20190409.0,311.45,156.57
722378,3,A,201907,0,0,0,,,22.11,11.3
722378,3,A,201909,2,2,2,20190911.0,20190906.0,184.09,83.05
722378,3,A,201910,2,2,2,20191028.0,20191022.0,563.71,197.89
722378,3,A,201911,2,1,1,20191111.0,20191111.0,69.43,24.98
