customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
702084,2,B,201601,71,23,11,20160129.0,20160104.0,20061.34,4618.31
702084,2,B,201602,125,33,16,20160229.0,20160202.0,45866.05,11060.88
702084,2,B,201603,83,30,21,20160331.0,20160301.0,38671.59,8776.57
702084,2,B,201604,82,31,16,20160429.0,20160406.0,21013.5,4902.87
702084,2,B,201605,68,24,15,20160531.0,20160502.0,26553.86,6280.26
702084,2,B,201606,69,24,19,20160628.0,20160601.0,33234.81,8192.42
702084,2,B,201607,48,17,13,20160728.0,20160701.0,20587.42,4627.15
702084,2,B,201608,76,25,16,20160831.0,20160803.0,16028.03,3485.24
702084,2,B,201609,86,26,14,20160930.0,20160901.0,19538.06,4590.73
702084,2,B,201610,73,24,14,20161028.0,20161003.0,14325.82,3930.17
702084,2,B,201611,85,27,13,20161129.0,20161101.0,18945.1,7026.64
702084,2,B,201612,73,23,12,20161229.0,20161201.0,30737.04,6798.3
702084,2,B,201701,44,18,14,20170131.0,20170105.0,17264.29,3921.72
702084,2,B,201702,59,24,13,20170228.0,20170201.0,25678.88,5460.31
702084,2,B,201703,62,23,15,20170329.0,20170301.0,44735.88,10063.48
702084,2,B,201704,72,24,19,20170428.0,20170403.0,55544.95,13338.73
702084,2,B,201705,80,20,18,20170531.0,20170501.0,21408.77,5096.9
702084,2,B,201706,56,23,14,20170630.0,20170605.0,19194.18,4337.09
702084,2,B,201707,56,21,13,20170728.0,20170703.0,12770.1,3013.59
702084,2,B,201708,65,19,18,20170831.0,20170801.0,23355.89,5555.41
702084,2,B,201709,58,22,15,20170929.0,20170901.0,19531.51,4607.7
702084,2,B,201710,67,25,14,20171031.0,20171002.0,19299.74,4215.95
702084,2,B,201711,51,25,15,20171130.0,20171102.0,9884.87,2379.98
702084,2,B,201712,40,15,14,20171229.0,20171201.0,12426.44,2652.04
702084,2,B,201801,38,10,11,20180130.0,20180104.0,12666.39,3121.06
702084,2,B,201802,54,17,10,20180228.0,20180202.0,6870.04,1436.65
702084,2,B,201803,39,12,13,20180329.0,20180301.0,12864.37,3088.98
702084,2,B,201804,67,21,14,20180425.0,20180402.0,16715.74,4200.23
702084,2,B,201805,54,23,17,20180531.0,20180502.0,13437.81,2799.13
702084,2,B,201806,76,24,17,20180626.0,20180601.0,23921.59,5404.65
702084,2,B,201807,34,12,13,20180731.0,20180705.0,9983.83,2145.24
702084,2,B,201808,36,13,14,20180831.0,20180801.0,16214.12,3439.12
702084,2,B,201809,60,16,14,20180928.0,20180904.0,12079.1,2339.43
702084,2,B,201810,47,17,15,20181031.0,20181001.0,9686.5,1743.47
702084,2,B,201811,52,16,13,20181128.0,20181102.0,25499.09,4638.52
702084,2,B,201812,29,12,10,20181231.0,20181203.0,4059.28,853.61
702084,2,B,201901,46,16,13,20190131.0,20190104.0,11956.86,2754.41
702084,2,B,201902,54,20,13,20190228.0,20190205.0,13817.68,2376.04
702084,2,B,201903,65,17,17,20190329.0,20190304.0,35519.68,8089.64
702084,2,B,201904,62,20,17,20190430.0,20190401.0,16293.79,3557.34
702084,2,B,201905,53,18,14,20190529.0,20190501.0,10346.63,2276.53
702084,2,B,201906,83,23,16,20190628.0,20190603.0,20605.48,4656.56
702084,2,B,201907,79,19,18,20190731.0,20190701.0,25498.34,5643.16
702084,2,B,201908,56,17,18,20190830.0,20190805.0,48496.4,9874.37
702084,2,B,201909,93,23,16,20190930.0,20190904.0,48242.61,9883.7
702084,2,B,201910,45,15,10,20191030.0,20191004.0,3639.43,545.8
702084,2,B,201911,43,14,14,20191127.0,20191101.0,8386.16,1865.38
702084,2,B,201912,42,21,11,20191230.0,20191202.0,12739.34,2620.71
