customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
681753,8,C,201602,1,1,1,20160205.0,20160205.0,4864.8,1264.8
681753,8,C,201604,1,1,2,20160411.0,20160405.0,5614.99,3725.99
681753,8,C,201605,1,1,1,20160525.0,20160525.0,4482.8,684.23
681753,8,C,201607,1,1,1,20160720.0,20160720.0,325.24,71.55
681753,8,C,201608,4,2,6,20160830.0,20160817.0,7061.78,1370.33
681753,8,C,201610,1,1,1,20161004.0,20161004.0,857.5,506.5
681753,8,C,201701,1,1,1,20170109.0,20170109.0,2225.0,475.0
681753,8,C,201703,1,1,1,20170316.0,20170316.0,907.11,200.57
681753,8,C,201706,1,1,1,20170615.0,20170615.0,977.0,195.63
681753,8,C,201707,1,1,2,20170727.0,20170712.0,6143.5,1229.87
681753,8,C,201709,3,3,2,20170927.0,20170911.0,4854.34,1388.49
681753,8,C,201802,5,4,3,20180228.0,20180213.0,6070.83,1952.06
681753,8,C,201803,4,3,2,20180308.0,20180301.0,5621.64,1615.64
681753,8,C,201805,1,1,1,20180504.0,20180504.0,610.8,151.88
681753,8,C,201806,0,0,0,,,0.0,0.0
681753,8,C,201808,9,6,3,20180824.0,20180816.0,16814.67,4898.7
681753,8,C,201809,13,6,5,20180928.0,20180905.0,3106.69,1474.35
681753,8,C,201810,40,10,11,20181031.0,20181001.0,5486.01,2251.61
681753,8,C,201811,58,12,12,20181130.0,20181101.0,8534.0,4304.49
681753,8,C,201812,38,9,12,20181228.0,20181203.0,4141.1,1773.39
681753,8,C,201901,30,9,7,20190124.0,20190102.0,2951.18,1072.94
