customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
882087,1,B,201601,12,5,5,20160126.0,20160108.0,10292.9,1578.19
882087,1,B,201602,11,9,8,20160226.0,20160201.0,107499.5,24660.04
882087,1,B,201603,14,8,6,20160323.0,20160301.0,15801.94,1931.8
882087,1,B,201604,8,3,4,20160428.0,20160401.0,2677.48,266.9
882087,1,B,201605,1,1,2,20160525.0,20160512.0,43580.46,900.41
882087,1,B,201606,8,5,6,20160627.0,20160608.0,16948.12,2397.07
882087,1,B,201607,9,4,4,20160728.0,20160722.0,28505.54,8530.41
882087,1,B,201608,3,1,1,20160818.0,20160818.0,1092.41,201.1
882087,1,B,201609,4,1,1,20160915.0,20160915.0,1525.36,257.12
882087,1,B,201610,4,1,1,20161004.0,20161004.0,1330.8,224.49
882087,1,B,201611,2,2,2,20161123.0,20161115.0,1054.95,107.55
882087,1,B,201612,5,1,1,20161213.0,20161213.0,1888.27,387.9
882087,1,B,201702,8,4,4,20170216.0,20170203.0,2192.39,414.65
882087,1,B,201703,4,2,3,20170314.0,20170307.0,1286.65,315.0
882087,1,B,201704,11,2,4,20170419.0,20170406.0,5407.12,1064.81
882087,1,B,201705,8,3,4,20170524.0,20170508.0,6790.58,1023.67
882087,1,B,201706,4,3,3,20170620.0,20170605.0,9765.42,1096.96
882087,1,B,201707,1,1,1,20170712.0,20170712.0,237.81,20.88
882087,1,B,201708,8,3,4,20170825.0,20170802.0,2870.16,354.72
882087,1,B,201710,4,3,3,20171027.0,20171004.0,13744.75,2246.87
882087,1,B,201711,12,5,6,20171128.0,20171102.0,16537.89,2276.26
882087,1,B,201712,9,5,5,20171221.0,20171207.0,19870.04,2271.9
882087,1,B,201801,10,1,2,20180109.0,20180105.0,3310.52,683.44
882087,1,B,201802,8,7,5,20180227.0,20180207.0,8892.84,1103.36
882087,1,B,201803,9,3,5,20180329.0,20180319.0,26732.71,2984.15
882087,1,B,201804,5,2,2,20180409.0,20180403.0,501.32,81.05
882087,1,B,201805,3,1,1,20180522.0,20180522.0,2679.25,475.71
882087,1,B,201806,2,2,2,20180612.0,20180604.0,1206.35,278.95
882087,1,B,201807,3,2,2,20180713.0,20180705.0,247.8,-629.71
882087,1,B,201809,0,0,0,,,0.0,-817.44
882087,1,B,201903,0,0,0,,,93.59,42.84
