customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
580743,6,C,201603,2,1,1,20160328.0,20160328.0,87.42,32.22
580743,6,C,201604,1,1,1,20160415.0,20160415.0,426.86,76.86
580743,6,C,201605,4,2,1,20160511.0,20160511.0,288.1,86.45
580743,6,C,201606,11,6,4,20160622.0,20160606.0,1056.84,248.8
580743,6,C,201607,1,1,1,20160705.0,20160705.0,304.9,54.9
580743,6,C,201608,4,4,4,20160830.0,20160816.0,16169.65,2540.26
580743,6,C,201609,17,9,6,20160929.0,20160902.0,1602.49,469.74
580743,6,C,201612,3,2,3,20161227.0,20161207.0,1754.92,298.38
580743,6,C,201705,7,3,1,20170505.0,20170505.0,135.29,53.06
580743,6,C,201706,3,2,2,20170626.0,20170622.0,3046.36,746.89
580743,6,C,201707,4,3,2,20170721.0,20170706.0,998.77,286.13
580743,6,C,201708,4,3,1,20170816.0,20170816.0,1342.2,363.45
580743,6,C,201710,2,2,1,20171019.0,20171019.0,71.13,28.5
580743,6,C,201711,2,2,2,20171130.0,20171115.0,408.25,118.45
580743,6,C,201803,1,1,1,20180321.0,20180321.0,243.6,88.8
580743,6,C,201805,1,1,1,20180503.0,20180503.0,243.6,88.8
580743,6,C,201806,11,6,3,20180627.0,20180608.0,1504.97,588.82
580743,6,C,201807,5,3,4,20180717.0,20180705.0,90.86,35.5
580743,6,C,201808,3,1,1,20180820.0,20180820.0,177.65,54.81
580743,6,C,201811,1,1,1,20181102.0,20181102.0,7.95,3.08
580743,6,C,201906,4,2,1,20190621.0,20190621.0,283.83,69.59
