customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
547121,2,A,201601,18,3,3,20160111.0,20160104.0,1207.65,418.27
547121,2,A,201602,42,12,11,20160225.0,20160201.0,6106.8,959.07
547121,2,A,201603,24,6,4,20160311.0,20160304.0,921.23,201.08
547121,2,A,201604,73,25,11,20160429.0,20160404.0,19794.25,3900.39
547121,2,A,201605,16,6,3,20160520.0,20160504.0,8950.33,1394.98
547121,2,A,201606,5,3,1,20160615.0,20160615.0,-109.47,72.46
547121,2,A,201607,9,5,3,20160728.0,20160720.0,100.41,29.33
547121,2,A,201608,1,1,1,20160809.0,20160809.0,56.41,-69.29
547121,2,A,201609,1,1,1,20160909.0,20160909.0,9.91,3.48
547121,2,A,201610,11,7,3,20161018.0,20161012.0,101.82,43.68
547121,2,A,201611,2,2,1,20161108.0,20161108.0,50.05,16.47
547121,2,A,201612,1,1,1,20161220.0,20161220.0,69.05,22.32
547121,2,A,201702,2,2,1,20170207.0,20170207.0,68.98,13.81
547121,2,A,201706,22,10,5,20170622.0,20170605.0,520.17,190.17
547121,2,A,201707,10,5,1,20170712.0,20170712.0,705.65,187.01
547121,2,A,201808,3,1,1,20180822.0,20180822.0,134.49,64.84
547121,2,A,201812,1,1,2,20181228.0,20181226.0,3026.0,982.8
547121,2,A,201901,1,1,2,20190111.0,20190109.0,84.0,27.2
