customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
665317,1,B,201601,6,4,5,20160129.0,20160111.0,1540.45,324.12
665317,1,B,201602,13,8,9,20160216.0,20160201.0,4066.87,1110.87
665317,1,B,201603,18,6,11,20160331.0,20160303.0,9797.21,3194.39
665317,1,B,201604,17,7,10,20160425.0,20160401.0,4585.51,1317.01
665317,1,B,201605,3,2,3,20160524.0,20160505.0,306.15,134.06
665317,1,B,201606,18,6,6,20160630.0,20160622.0,6974.27,2382.73
665317,1,B,201607,3,3,3,20160728.0,20160711.0,1112.93,247.41
665317,1,B,201608,6,4,5,20160831.0,20160803.0,2644.92,604.79
665317,1,B,201609,17,3,4,20160930.0,20160922.0,18178.9,5230.01
665317,1,B,201610,10,6,4,20161017.0,20161003.0,10363.5,2249.08
665317,1,B,201611,6,4,7,20161123.0,20161102.0,142538.4,21122.87
665317,1,B,201612,13,4,7,20161230.0,20161205.0,47050.17,7934.08
665317,1,B,201701,19,6,6,20170126.0,20170111.0,6722.6,1873.85
665317,1,B,201702,8,1,2,20170224.0,20170221.0,663.15,243.65
665317,1,B,201703,3,2,1,20170331.0,20170331.0,301.17,20.21
665317,1,B,201704,15,4,7,20170430.0,20170406.0,11637.99,3108.73
665317,1,B,201705,13,8,6,20170523.0,20170504.0,87675.69,11636.12
665317,1,B,201706,5,2,3,20170608.0,20170602.0,624.26,310.34
665317,1,B,201707,1,1,1,20170707.0,20170707.0,281.4,64.19
665317,1,B,201708,17,7,7,20170831.0,20170816.0,7217.2,1691.66
665317,1,B,201709,5,2,5,20170928.0,20170901.0,2002.18,490.13
665317,1,B,201710,5,3,4,20171031.0,20171002.0,2515.83,518.77
665317,1,B,201711,3,3,4,20171129.0,20171107.0,566.6,112.11
665317,1,B,201712,27,13,7,20171220.0,20171206.0,3052.46,722.96
665317,1,B,201801,30,13,8,20180129.0,20180104.0,6881.95,1347.2
665317,1,B,201802,6,4,5,20180228.0,20180202.0,618.79,97.47
665317,1,B,201803,13,6,8,20180327.0,20180301.0,3102.05,1066.16
665317,1,B,201804,8,7,7,20180412.0,20180404.0,1416.05,293.67
665317,1,B,201805,16,5,5,20180529.0,20180501.0,15979.44,3060.23
665317,1,B,201806,2,2,2,20180621.0,20180615.0,1091.3,145.5
665317,1,B,201807,7,4,4,20180723.0,20180711.0,4351.26,1706.74
665317,1,B,201808,13,6,7,20180831.0,20180806.0,-3362.79,-1631.37
665317,1,B,201809,3,2,3,20180928.0,20180906.0,471.16,43.32
665317,1,B,201810,5,2,2,20181022.0,20181011.0,948.17,287.0
665317,1,B,201811,1,1,2,20181119.0,20181106.0,177.92,39.52
665317,1,B,201812,1,1,1,20181227.0,20181227.0,2934.1,858.1
665317,1,B,201901,28,10,7,20190129.0,20190102.0,26283.7,7643.52
665317,1,B,201902,5,3,4,20190227.0,20190206.0,944.24,264.23
665317,1,B,201903,6,3,4,20190327.0,20190306.0,51083.52,9003.06
665317,1,B,201904,14,8,10,20190429.0,20190402.0,17380.04,4095.55
665317,1,B,201905,3,2,2,20190523.0,20190516.0,1815.24,436.82
665317,1,B,201906,1,1,3,20190606.0,20190603.0,96034.37,15920.94
665317,1,B,201907,30,8,7,20190726.0,20190701.0,5509.91,1996.16
665317,1,B,201908,11,3,4,20190829.0,20190809.0,19322.82,3953.53
665317,1,B,201909,12,6,7,20190930.0,20190906.0,96647.37,16223.54
665317,1,B,201910,25,10,5,20191024.0,20191008.0,10875.24,3256.27
665317,1,B,201911,4,3,3,20191114.0,20191108.0,1179.04,246.96
665317,1,B,201912,14,5,8,20191230.0,20191203.0,4434.95,1338.59
