customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
137409,1,B,201601,33,15,12,20160127.0,20160105.0,9707.02,2710.98
137409,1,B,201602,35,16,13,20160229.0,20160201.0,28988.78,9627.76
137409,1,B,201603,60,19,13,20160331.0,20160302.0,28068.65,9587.85
137409,1,B,201604,22,10,11,20160427.0,20160401.0,22645.97,6093.67
137409,1,B,201605,31,13,12,20160531.0,20160502.0,21799.9,8575.3
137409,1,B,201606,28,11,11,20160627.0,20160607.0,42634.78,11473.18
137409,1,B,201607,53,16,11,20160729.0,20160707.0,11765.35,4532.54
137409,1,B,201608,47,20,17,20160831.0,20160804.0,43380.08,15418.98
137409,1,B,201609,13,11,8,20160930.0,20160901.0,30793.68,4678.73
137409,1,B,201610,62,21,15,20161031.0,20161004.0,47959.01,13303.91
137409,1,B,201611,26,14,11,20161123.0,20161102.0,6658.13,1505.77
137409,1,B,201612,21,8,12,20161230.0,20161202.0,16158.58,3609.98
137409,1,B,201701,39,19,15,20170131.0,20170103.0,35273.83,8239.1
137409,1,B,201702,44,14,12,20170228.0,20170201.0,43927.01,10399.68
137409,1,B,201703,21,12,10,20170331.0,20170301.0,43307.93,12730.3
137409,1,B,201704,38,17,14,20170427.0,20170403.0,52803.67,14252.15
137409,1,B,201705,47,17,17,20170530.0,20170501.0,98690.7,23353.63
137409,1,B,201706,40,14,14,20170630.0,20170601.0,46549.37,14254.37
137409,1,B,201707,52,23,16,20170728.0,20170703.0,28755.77,10110.75
137409,1,B,201708,41,18,13,20170825.0,20170802.0,26210.61,7202.37
137409,1,B,201709,48,21,8,20170929.0,20170912.0,147457.2,21932.23
137409,1,B,201710,18,8,9,20171031.0,20171005.0,9572.53,4905.19
137409,1,B,201711,29,12,10,20171130.0,20171103.0,14635.04,3976.81
137409,1,B,201712,39,13,12,20171229.0,20171201.0,33708.26,9805.43
137409,1,B,201801,41,11,14,20180131.0,20180102.0,41113.02,11789.89
137409,1,B,201802,28,12,11,20180226.0,20180201.0,21825.86,6480.57
137409,1,B,201803,35,15,11,20180330.0,20180301.0,14946.5,4485.92
137409,1,B,201804,23,14,9,20180418.0,20180403.0,12095.98,3205.51
137409,1,B,201805,35,15,13,20180530.0,20180503.0,20777.71,5484.94
137409,1,B,201806,17,8,6,20180621.0,20180601.0,5397.33,1951.17
137409,1,B,201807,28,10,7,20180724.0,20180705.0,14087.99,3649.81
137409,1,B,201808,22,9,8,20180831.0,20180807.0,13440.87,4264.4
137409,1,B,201809,41,15,16,20180928.0,20180904.0,30014.22,8419.26
137409,1,B,201810,14,6,7,20181031.0,20181001.0,5998.48,1255.45
137409,1,B,201811,6,5,6,20181129.0,20181101.0,1290.55,306.47
137409,1,B,201812,15,8,5,20181221.0,20181205.0,1525.66,492.81
137409,1,B,201901,20,7,8,20190131.0,20190102.0,24178.37,6159.52
137409,1,B,201902,5,5,7,20190227.0,20190205.0,7224.03,1527.59
137409,1,B,201903,26,8,10,20190325.0,20190305.0,7915.68,1852.19
137409,1,B,201904,42,17,10,20190430.0,20190405.0,31218.83,8433.35
137409,1,B,201905,32,18,17,20190530.0,20190501.0,9609.66,2518.63
137409,1,B,201906,19,10,10,20190621.0,20190603.0,12849.21,2167.27
137409,1,B,201907,42,13,14,20190731.0,20190709.0,18927.23,5757.97
137409,1,B,201908,28,17,15,20190830.0,20190802.0,13690.04,3700.69
137409,1,B,201909,9,7,9,20190926.0,20190906.0,6479.69,999.98
137409,1,B,201910,15,9,6,20191025.0,20191009.0,8605.23,2460.36
137409,1,B,201911,8,6,6,20191127.0,20191104.0,6118.07,2087.89
137409,1,B,201912,9,8,5,20191224.0,20191203.0,17118.47,4018.36
