customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
263124,3,B,201601,2,2,2,20160129.0,20160128.0,4815.4,709.14
263124,3,B,201602,4,4,3,20160218.0,20160202.0,24099.12,4058.4
263124,3,B,201603,1,1,1,20160328.0,20160328.0,2400.02,187.0
263124,3,B,201604,3,2,2,20160426.0,20160421.0,1591.56,-2663.85
263124,3,B,201605,2,1,1,20160506.0,20160506.0,78.03,78.03
263124,3,B,201607,2,2,2,20160707.0,20160701.0,2434.74,602.76
263124,3,B,201608,0,0,0,,,0.0,0.0
263124,3,B,201612,27,6,3,20161230.0,20161223.0,68876.17,9544.57
263124,3,B,201701,30,8,12,20170130.0,20170105.0,198824.2,17493.4
263124,3,B,201702,1,1,5,20170217.0,20170201.0,25342.0,2192.52
263124,3,B,201703,1,1,4,20170330.0,20170313.0,16789.0,1452.47
263124,3,B,201704,0,0,0,,,0.0,0.0
263124,3,B,201705,1,1,2,20170530.0,20170525.0,172468.0,10269.63
263124,3,B,201706,0,0,0,,,0.0,0.0
263124,3,B,201707,1,1,1,20170706.0,20170706.0,60.42,23.85
263124,3,B,201708,1,1,1,20170830.0,20170830.0,13464.0,2029.77
263124,3,B,201709,0,0,0,,,0.0,-0.03
263124,3,B,201710,0,0,0,,,0.0,-0.01
263124,3,B,201712,1,1,3,20171222.0,20171204.0,11533.31,878.9
263124,3,B,201804,0,0,0,,,0.0,1664.16
263124,3,B,201805,1,1,1,20180521.0,20180521.0,1711.0,-1914.0
263124,3,B,201806,0,0,0,,,0.0,0.0
263124,3,B,201807,1,1,1,20180709.0,20180709.0,2950.0,246.18
263124,3,B,201808,0,0,0,,,0.0,0.0
263124,3,B,201810,0,0,0,,,0.0,0.0
263124,3,B,201811,0,0,0,,,0.0,0.0
263124,3,B,201812,0,0,0,,,-3500.0,353.36
263124,3,B,201903,0,0,0,,,0.0,0.0
263124,3,B,201910,0,0,0,,,0.0,2703.82
