customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
584744,3,A,201601,9,6,2,20160120.0,20160115.0,2057.36,671.36
584744,3,A,201603,2,1,1,20160317.0,20160317.0,113.98,30.05
584744,3,A,201604,1,1,1,20160404.0,20160404.0,15.11,4.29
584744,3,A,201605,3,1,2,20160531.0,20160526.0,369.73,203.2
584744,3,A,201606,3,2,4,20160616.0,20160610.0,2256.29,649.58
584744,3,A,201607,11,4,3,20160729.0,20160714.0,874.0,270.35
584744,3,A,201608,5,4,4,20160825.0,20160811.0,2133.01,615.89
584744,3,A,201609,13,7,2,20160922.0,20160920.0,498.11,96.83
584744,3,A,201610,2,2,2,20161012.0,20161003.0,381.44,47.68
584744,3,A,201611,3,3,2,20161111.0,20161101.0,538.09,163.49
584744,3,A,201701,1,1,1,20170109.0,20170109.0,406.95,150.71
584744,3,A,201704,4,2,4,20170426.0,20170405.0,2496.31,252.23
584744,3,A,201705,2,1,2,20170519.0,20170504.0,5639.24,1663.24
584744,3,A,201710,3,2,1,20171006.0,20171006.0,4417.5,1717.05
584744,3,A,201801,3,2,1,20180131.0,20180131.0,1747.65,-20.82
584744,3,A,201803,20,5,5,20180326.0,20180305.0,12189.8,1967.21
584744,3,A,201804,1,1,1,20180423.0,20180423.0,163.9,73.89
584744,3,A,201805,16,4,4,20180529.0,20180507.0,3674.9,661.76
584744,3,A,201809,3,2,3,20180925.0,20180910.0,2838.06,-3.23
