customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
159728,3,B,201605,1,1,1,20160511.0,20160511.0,846.06,282.3
159728,3,B,201606,3,1,1,20160630.0,20160630.0,132.96,45.75
159728,3,B,201607,0,0,0,,,186.19,81.95
159728,3,B,201608,1,1,1,20160831.0,20160831.0,37.9,5.58
159728,3,B,201609,1,1,1,20160909.0,20160909.0,101.4,21.0
159728,3,B,201610,1,1,2,20161013.0,20161010.0,1640.0,305.88
159728,3,B,201611,1,1,1,20161109.0,20161109.0,195.0,51.0
159728,3,B,201612,3,3,3,20161216.0,20161207.0,356.48,67.95
159728,3,B,201701,3,3,2,20170116.0,20170112.0,527.89,138.68
159728,3,B,201702,5,4,2,20170223.0,20170201.0,455.84,152.6
159728,3,B,201703,4,4,2,20170309.0,20170306.0,317.98,65.84
159728,3,B,201704,10,8,6,20170427.0,20170404.0,6507.05,1262.72
159728,3,B,201705,37,8,4,20170530.0,20170515.0,3642.3,768.14
159728,3,B,201706,6,3,4,20170629.0,20170605.0,1050.64,229.61
159728,3,B,201707,2,2,3,20170731.0,20170706.0,841.24,101.29
159728,3,B,201708,5,5,4,20170829.0,20170804.0,511.35,89.24
159728,3,B,201709,8,6,4,20170928.0,20170906.0,1089.93,271.42
159728,3,B,201710,2,2,2,20171016.0,20171002.0,316.93,86.13
159728,3,B,201711,3,3,2,20171114.0,20171110.0,762.3,230.27
159728,3,B,201712,7,5,4,20171227.0,20171208.0,889.34,244.75
159728,3,B,201801,5,5,3,20180124.0,20180116.0,349.72,90.16
159728,3,B,201802,11,8,7,20180227.0,20180202.0,1317.27,297.29
159728,3,B,201803,5,5,4,20180327.0,20180306.0,4527.24,514.9
159728,3,B,201804,17,11,6,20180426.0,20180410.0,3117.33,1456.8
159728,3,B,201805,19,11,5,20180531.0,20180503.0,-418.9,-854.16
159728,3,B,201806,16,7,3,20180626.0,20180601.0,685.46,211.26
159728,3,B,201807,1,1,1,20180710.0,20180710.0,167.4,43.2
159728,3,B,201808,7,7,5,20180828.0,20180803.0,763.82,200.84
159728,3,B,201809,1,1,1,20180910.0,20180910.0,221.53,41.92
159728,3,B,201810,4,4,3,20181031.0,20181022.0,736.57,64.95
159728,3,B,201811,2,2,2,20181119.0,20181112.0,708.84,72.32
159728,3,B,201812,5,4,3,20181214.0,20181204.0,-23.78,1.13
159728,3,B,201901,2,2,2,20190131.0,20190116.0,589.56,108.48
159728,3,B,201902,3,3,4,20190228.0,20190215.0,352.21,96.5
159728,3,B,201903,10,7,3,20190329.0,20190308.0,954.53,370.41
159728,3,B,201904,0,0,0,,,0.0,0.0
159728,3,B,201905,2,2,1,20190523.0,20190523.0,357.67,102.67
159728,3,B,201906,3,3,2,20190626.0,20190612.0,522.0,86.48
159728,3,B,201907,2,2,2,20190731.0,20190723.0,610.41,182.45
159728,3,B,201908,0,0,0,,,0.0,0.0
159728,3,B,201911,5,4,2,20191121.0,20191115.0,718.08,195.39
159728,3,B,201912,0,0,0,,,0.0,0.0
