customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
710685,7,B,201601,87,22,14,20160129.0,20160104.0,7809.9,1719.39
710685,7,B,201602,77,20,15,20160229.0,20160202.0,12960.22,2825.26
710685,7,B,201603,85,25,16,20160331.0,20160301.0,20392.85,3772.7
710685,7,B,201604,48,14,15,20160429.0,20160401.0,5229.62,1346.15
710685,7,B,201605,34,15,12,20160531.0,20160502.0,3675.33,990.75
710685,7,B,201606,78,20,18,20160630.0,20160602.0,11314.78,2459.26
710685,7,B,201607,53,18,13,20160729.0,20160706.0,4650.39,948.83
710685,7,B,201608,73,19,10,20160831.0,20160802.0,5718.42,1230.82
710685,7,B,201609,74,21,9,20160928.0,20160902.0,5495.6,1487.41
710685,7,B,201610,52,17,9,20161027.0,20161005.0,6038.5,1210.66
710685,7,B,201611,37,17,7,20161122.0,20161102.0,8146.9,1688.06
710685,7,B,201612,33,16,9,20161221.0,20161201.0,13947.91,2250.97
710685,7,B,201701,17,9,8,20170131.0,20170103.0,848.85,244.89
710685,7,B,201702,11,8,4,20170223.0,20170206.0,3090.31,553.53
710685,7,B,201703,20,12,7,20170328.0,20170306.0,3160.4,658.51
710685,7,B,201704,28,13,11,20170428.0,20170407.0,2085.1,565.31
710685,7,B,201705,28,10,9,20170525.0,20170503.0,1896.17,436.56
710685,7,B,201706,45,15,9,20170630.0,20170601.0,2588.1,680.94
710685,7,B,201707,54,16,9,20170731.0,20170710.0,2423.62,604.65
710685,7,B,201708,96,20,13,20170831.0,20170801.0,4685.65,1149.04
710685,7,B,201709,29,12,10,20170929.0,20170901.0,2346.04,579.86
710685,7,B,201710,12,5,8,20171027.0,20171009.0,2542.13,512.4
710685,7,B,201711,29,14,12,20171127.0,20171101.0,5028.99,842.33
710685,7,B,201712,13,9,4,20171221.0,20171205.0,2424.07,626.33
710685,7,B,201801,45,14,10,20180130.0,20180102.0,6626.36,1328.19
710685,7,B,201802,20,11,6,20180227.0,20180201.0,1902.31,489.61
710685,7,B,201803,29,13,9,20180330.0,20180301.0,3897.36,-310.03
710685,7,B,201804,25,8,8,20180425.0,20180402.0,5074.61,1562.18
710685,7,B,201805,35,13,10,20180530.0,20180501.0,4988.97,1318.61
710685,7,B,201806,18,10,7,20180629.0,20180607.0,5543.84,1194.72
710685,7,B,201807,25,14,6,20180727.0,20180709.0,2135.83,581.39
710685,7,B,201808,64,19,11,20180830.0,20180801.0,12008.53,790.04
710685,7,B,201809,46,17,10,20180927.0,20180904.0,6169.86,391.79
710685,7,B,201810,5,4,3,20181030.0,20181001.0,506.67,128.84
710685,7,B,201811,9,4,3,20181114.0,20181105.0,475.17,118.35
710685,7,B,201812,11,7,4,20181227.0,20181211.0,1716.61,399.07
710685,7,B,201901,9,5,2,20190129.0,20190117.0,399.5,109.07
710685,7,B,201902,20,9,5,20190219.0,20190204.0,2990.35,744.91
710685,7,B,201903,12,6,7,20190321.0,20190304.0,1898.68,461.86
710685,7,B,201904,21,10,7,20190426.0,20190402.0,1380.3,320.92
710685,7,B,201905,2,2,2,20190516.0,20190503.0,922.52,169.92
710685,7,B,201906,3,3,2,20190618.0,20190603.0,2324.86,745.62
710685,7,B,201907,10,4,3,20190724.0,20190703.0,718.18,224.63
710685,7,B,201908,16,7,3,20190829.0,20190822.0,506.01,119.98
710685,7,B,201909,16,9,7,20190930.0,20190904.0,1116.84,266.15
710685,7,B,201910,2,2,2,20191018.0,20191011.0,226.36,71.54
710685,7,B,201911,11,6,3,20191126.0,20191104.0,899.72,225.89
710685,7,B,201912,1,1,1,20191223.0,20191223.0,1234.1,236.83
