customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
715506,9,A,201601,8,4,6,20160129.0,20160112.0,10043.39,1670.72
715506,9,A,201602,10,7,6,20160226.0,20160202.0,36662.67,4805.5
715506,9,A,201603,8,5,4,20160329.0,20160304.0,46409.69,6773.03
715506,9,A,201604,12,6,6,20160428.0,20160404.0,7576.41,1948.64
715506,9,A,201605,6,3,4,20160523.0,20160502.0,3505.33,828.51
715506,9,A,201606,10,5,5,20160630.0,20160609.0,65427.96,9382.06
715506,9,A,201607,13,6,3,20160729.0,20160714.0,4057.15,887.91
715506,9,A,201608,4,4,3,20160829.0,20160811.0,5597.0,1877.0
715506,9,A,201609,4,4,3,20160928.0,20160919.0,6544.99,696.94
715506,9,A,201610,15,6,7,20161017.0,20161004.0,41581.32,11833.17
715506,9,A,201611,8,5,3,20161118.0,20161107.0,3867.49,470.38
715506,9,A,201612,10,6,3,20161219.0,20161202.0,25494.31,3114.32
715506,9,A,201702,4,2,2,20170224.0,20170203.0,6903.67,1046.86
715506,9,A,201703,12,9,5,20170329.0,20170301.0,11276.99,2213.71
715506,9,A,201704,12,6,5,20170424.0,20170404.0,91185.29,13631.56
715506,9,A,201705,3,3,2,20170531.0,20170519.0,369.75,33.27
715506,9,A,201706,7,5,4,20170619.0,20170601.0,6160.54,1233.66
715506,9,A,201707,14,7,4,20170720.0,20170717.0,5461.21,585.46
715506,9,A,201708,8,7,6,20170831.0,20170804.0,4254.42,562.57
715506,9,A,201709,2,2,2,20170921.0,20170918.0,1350.72,185.38
715506,9,A,201710,5,3,2,20171031.0,20171027.0,3625.43,754.47
715506,9,A,201711,1,1,1,20171122.0,20171122.0,20.0,-5.06
715506,9,A,201712,0,0,0,,,0.0,0.0
715506,9,A,201802,1,1,1,20180226.0,20180226.0,33.65,5.69
715506,9,A,201803,1,1,1,20180307.0,20180307.0,3282.4,492.4
715506,9,A,201805,4,3,1,20180523.0,20180523.0,3339.91,820.34
715506,9,A,201806,14,5,3,20180625.0,20180611.0,804.79,159.41
715506,9,A,201807,4,3,2,20180724.0,20180720.0,1173.95,206.26
715506,9,A,201808,0,0,0,,,0.0,0.0
715506,9,A,201809,3,3,3,20180928.0,20180920.0,903.93,118.41
715506,9,A,201810,1,1,1,20181002.0,20181002.0,772.47,123.66
715506,9,A,201811,9,6,3,20181116.0,20181105.0,1807.14,374.02
715506,9,A,201812,7,4,3,20181231.0,20181226.0,31663.08,6010.24
715506,9,A,201901,2,2,2,20190104.0,20190103.0,1229.02,149.39
715506,9,A,201911,1,1,1,20191119.0,20191119.0,72.28,15.19
