customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
571898,1,A,201601,1,1,1,20160108.0,20160108.0,285.07,59.21
571898,1,A,201602,0,0,0,,,-29.72,-29.72
571898,1,A,201604,1,1,1,20160422.0,20160422.0,659.5,428.02
571898,1,A,201605,2,2,2,20160531.0,20160510.0,3360.69,298.73
571898,1,A,201606,1,1,1,20160628.0,20160628.0,783.47,178.63
571898,1,A,201608,0,0,0,,,-30.47,-30.47
571898,1,A,201609,6,3,2,20160920.0,20160902.0,742.02,96.94
571898,1,A,201610,3,3,2,20161014.0,20161013.0,2485.71,415.5
571898,1,A,201611,1,1,1,20161116.0,20161116.0,37314.61,5087.06
571898,1,A,201612,1,1,1,20161214.0,20161214.0,3294.81,540.96
571898,1,A,201701,2,2,3,20170126.0,20170111.0,9335.47,1557.88
571898,1,A,201702,15,1,1,20170206.0,20170206.0,4889.34,519.84
571898,1,A,201703,2,2,2,20170324.0,20170323.0,1924.35,401.82
571898,1,A,201704,1,1,1,20170418.0,20170418.0,410.0,95.5
571898,1,A,201706,3,3,4,20170630.0,20170616.0,70460.58,9095.04
571898,1,A,201708,3,2,1,20170814.0,20170814.0,-13.53,-13.53
571898,1,A,201709,4,2,2,20170927.0,20170913.0,3290.52,704.39
571898,1,A,201712,11,4,5,20171227.0,20171204.0,1948.96,539.34
571898,1,A,201801,3,3,4,20180130.0,20180103.0,1362.19,289.94
571898,1,A,201805,1,1,1,20180514.0,20180514.0,1111.63,156.12
571898,1,A,201808,1,1,1,20180814.0,20180814.0,3247.3,361.69
571898,1,A,201809,3,3,3,20180912.0,20180905.0,2300.53,261.35
571898,1,A,201810,1,1,1,20181017.0,20181017.0,486.8,203.6
571898,1,A,201811,1,1,1,20181129.0,20181129.0,-623.49,-1072.29
571898,1,A,201812,1,1,1,20181206.0,20181206.0,13355.6,837.39
571898,1,A,201901,1,1,1,20190125.0,20190125.0,865.45,113.3
571898,1,A,201902,0,0,0,,,-57.41,-57.41
571898,1,A,201905,1,1,1,20190510.0,20190510.0,97.9,18.8
571898,1,A,201908,0,0,0,,,-14.29,-14.29
