customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
217925,5,B,201601,0,0,0,,,60.0,22.56
217925,5,B,201602,1,1,1,20160219.0,20160219.0,13749.25,1535.1
217925,5,B,201603,1,1,1,20160304.0,20160304.0,239.59,54.23
217925,5,B,201604,18,1,3,20160418.0,20160407.0,1132.6,152.63
217925,5,B,201605,4,2,2,20160527.0,20160520.0,346.76,55.76
217925,5,B,201606,2,1,1,20160607.0,20160607.0,388.56,138.36
217925,5,B,201607,5,2,2,20160726.0,20160715.0,1553.36,373.12
217925,5,B,201608,1,1,1,20160831.0,20160831.0,1129.6,318.64
217925,5,B,201609,0,0,0,,,0.0,0.0
217925,5,B,201610,2,2,2,20161010.0,20161003.0,5697.5,863.32
217925,5,B,201611,1,1,1,20161103.0,20161103.0,10151.25,2633.25
217925,5,B,201612,1,1,1,20161223.0,20161223.0,4044.0,606.72
217925,5,B,201701,1,1,1,20170109.0,20170109.0,0.0,0.0
217925,5,B,201702,6,1,4,20170222.0,20170207.0,7873.5,998.36
217925,5,B,201703,1,1,1,20170301.0,20170301.0,38124.0,9561.71
217925,5,B,201704,3,1,2,20170426.0,20170410.0,31601.25,10214.97
217925,5,B,201705,7,5,4,20170530.0,20170518.0,2699.08,657.5
217925,5,B,201706,3,2,3,20170613.0,20170605.0,11207.5,2897.5
217925,5,B,201707,0,0,0,,,0.0,0.0
217925,5,B,201708,0,0,0,,,0.0,0.0
217925,5,B,201709,0,0,0,,,0.0,0.0
217925,5,B,201710,1,1,1,20171026.0,20171026.0,90.84,37.76
217925,5,B,201711,0,0,0,,,-90.84,-37.76
217925,5,B,201712,0,0,0,,,0.0,0.0
217925,5,B,201801,2,2,2,20180105.0,20180103.0,1001.35,229.91
217925,5,B,201802,4,2,2,20180212.0,20180207.0,874.6,275.13
217925,5,B,201803,0,0,0,,,0.0,0.08
217925,5,B,201804,3,2,2,20180413.0,20180410.0,2871.62,746.62
217925,5,B,201805,0,0,0,,,0.0,0.0
217925,5,B,201806,6,3,2,20180629.0,20180611.0,379.68,102.23
217925,5,B,201807,6,1,1,20180705.0,20180705.0,312.85,120.15
217925,5,B,201808,0,0,0,,,0.0,0.0
217925,5,B,201809,4,2,2,20180926.0,20180921.0,183.26,27.43
217925,5,B,201810,2,2,2,20181017.0,20181004.0,691.59,142.67
217925,5,B,201811,0,0,0,,,-29.4,-29.4
217925,5,B,201902,7,2,3,20190222.0,20190212.0,4269.8,760.18
217925,5,B,201903,3,2,3,20190321.0,20190306.0,3310.79,702.72
217925,5,B,201904,2,2,2,20190424.0,20190417.0,3391.75,580.2
217925,5,B,201905,3,1,2,20190529.0,20190510.0,5774.77,1239.27
217925,5,B,201906,5,3,2,20190607.0,20190606.0,14278.11,3201.71
217925,5,B,201907,0,0,0,,,0.0,0.0
217925,5,B,201908,2,2,2,20190826.0,20190815.0,15138.71,3627.23
217925,5,B,201909,2,2,1,20190905.0,20190905.0,542.94,158.3
217925,5,B,201910,0,0,0,,,5209.26,1306.92
217925,5,B,201911,3,2,1,20191115.0,20191115.0,1223.88,334.31
217925,5,B,201912,17,2,4,20191227.0,20191212.0,4865.61,1593.42
