customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
895201,8,A,201601,54,12,9,20160131.0,20160104.0,6863.59,2408.21
895201,8,A,201602,18,5,9,20160229.0,20160203.0,6963.32,2777.9
895201,8,A,201603,11,7,4,20160328.0,20160303.0,5353.82,1450.53
895201,8,A,201604,33,9,11,20160430.0,20160406.0,3980.63,1474.03
895201,8,A,201605,12,5,6,20160525.0,20160511.0,1340.02,390.82
895201,8,A,201606,16,6,6,20160627.0,20160610.0,8848.69,1870.62
895201,8,A,201607,25,10,9,20160731.0,20160706.0,3181.43,1083.83
895201,8,A,201608,13,6,6,20160824.0,20160801.0,1694.69,605.43
895201,8,A,201609,11,8,7,20160927.0,20160906.0,4308.65,1128.31
895201,8,A,201610,20,8,5,20161024.0,20161003.0,1952.63,668.36
895201,8,A,201611,5,4,4,20161116.0,20161107.0,5959.19,2312.02
895201,8,A,201612,4,3,3,20161223.0,20161202.0,1712.23,558.53
895201,8,A,201701,7,6,4,20170127.0,20170105.0,3772.68,1101.56
895201,8,A,201702,34,10,7,20170222.0,20170202.0,7695.34,2749.58
895201,8,A,201703,16,8,5,20170331.0,20170306.0,2933.44,1176.56
895201,8,A,201704,13,5,6,20170421.0,20170403.0,4580.13,1476.12
895201,8,A,201705,11,6,5,20170530.0,20170505.0,611.22,233.21
895201,8,A,201706,8,2,5,20170622.0,20170602.0,1070.06,397.57
895201,8,A,201707,12,7,5,20170727.0,20170711.0,1758.54,726.01
895201,8,A,201708,40,8,8,20170825.0,20170803.0,3700.96,1269.8
895201,8,A,201709,54,11,11,20170930.0,20170905.0,5369.04,1735.07
895201,8,A,201710,32,7,8,20171031.0,20171002.0,4121.44,1450.49
895201,8,A,201711,94,11,10,20171130.0,20171101.0,2890.2,1075.69
895201,8,A,201712,73,13,8,20171227.0,20171201.0,8410.79,2416.4
895201,8,A,201801,129,15,14,20180131.0,20180102.0,33484.67,10225.57
895201,8,A,201802,86,10,9,20180223.0,20180201.0,6836.41,2749.38
895201,8,A,201803,43,8,4,20180328.0,20180301.0,331.63,141.21
895201,8,A,201804,4,2,4,20180412.0,20180403.0,597.67,260.12
895201,8,A,201805,16,6,5,20180523.0,20180501.0,1161.82,450.1
895201,8,A,201806,26,9,4,20180629.0,20180607.0,2723.89,917.85
895201,8,A,201807,4,3,3,20180724.0,20180703.0,2883.97,933.31
895201,8,A,201808,3,2,2,20180815.0,20180802.0,361.49,71.66
895201,8,A,201809,2,1,1,20180926.0,20180926.0,299.58,103.69
895201,8,A,201810,23,6,1,20181026.0,20181026.0,1683.6,542.53
895201,8,A,201811,26,8,3,20181126.0,20181108.0,2131.77,764.45
895201,8,A,201812,7,1,2,20181227.0,20181226.0,1080.42,391.79
895201,8,A,201901,3,2,3,20190130.0,20190110.0,267.01,94.23
895201,8,A,201902,5,4,5,20190227.0,20190214.0,1150.97,368.82
895201,8,A,201903,14,8,8,20190328.0,20190307.0,9497.96,2732.6
895201,8,A,201904,15,11,5,20190426.0,20190403.0,2948.58,944.54
895201,8,A,201905,6,6,5,20190528.0,20190508.0,873.84,295.65
895201,8,A,201906,4,4,4,20190625.0,20190614.0,6039.41,1387.6
895201,8,A,201907,15,8,7,20190731.0,20190712.0,9565.16,2867.92
895201,8,A,201908,13,9,7,20190829.0,20190801.0,-243.46,-104.35
895201,8,A,201909,15,6,7,20190925.0,20190911.0,1545.85,552.93
895201,8,A,201910,16,6,8,20191030.0,20191001.0,2610.86,864.59
895201,8,A,201911,4,4,2,20191113.0,20191107.0,445.1,173.01
895201,8,A,201912,10,4,6,20191226.0,20191203.0,6041.85,1689.27
