customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
440895,7,B,201601,32,14,9,20160129.0,20160104.0,8077.16,2216.47
440895,7,B,201602,24,13,8,20160225.0,20160202.0,8258.08,1998.19
440895,7,B,201603,26,7,4,20160321.0,20160303.0,1918.18,411.01
440895,7,B,201604,21,15,8,20160427.0,20160405.0,5158.57,1303.2
440895,7,B,201605,14,8,3,20160526.0,20160516.0,3822.6,910.46
440895,7,B,201606,15,8,4,20160627.0,20160602.0,1688.47,476.83
440895,7,B,201607,23,10,5,20160729.0,20160712.0,5669.39,1330.07
440895,7,B,201608,6,5,3,20160825.0,20160810.0,849.76,174.68
440895,7,B,201609,11,6,6,20160930.0,20160906.0,1193.13,270.72
440895,7,B,201610,13,8,7,20161031.0,20161007.0,2280.06,596.0
440895,7,B,201611,15,8,5,20161129.0,20161104.0,4233.92,851.8
440895,7,B,201612,0,0,0,,,145.5,36.72
440895,7,B,201701,18,12,6,20170131.0,20170103.0,2222.1,824.21
440895,7,B,201702,12,5,3,20170228.0,20170214.0,6009.61,1257.05
440895,7,B,201703,36,14,8,20170330.0,20170303.0,10295.52,2433.45
440895,7,B,201704,16,13,5,20170420.0,20170406.0,3694.13,903.4
440895,7,B,201705,26,14,9,20170531.0,20170503.0,6640.24,1821.12
440895,7,B,201706,37,19,10,20170630.0,20170601.0,11808.39,2610.02
440895,7,B,201707,16,12,7,20170731.0,20170707.0,4747.89,1805.85
440895,7,B,201708,18,12,7,20170816.0,20170802.0,8958.37,2309.32
440895,7,B,201709,10,6,3,20170922.0,20170907.0,6997.2,1268.46
440895,7,B,201710,22,12,10,20171031.0,20171003.0,2691.6,981.47
440895,7,B,201711,29,14,7,20171130.0,20171101.0,6958.48,2441.98
440895,7,B,201712,24,10,4,20171221.0,20171201.0,5971.09,637.44
440895,7,B,201801,31,10,7,20180131.0,20180109.0,8776.52,2523.67
440895,7,B,201802,47,16,11,20180228.0,20180201.0,9189.34,2395.11
440895,7,B,201803,25,13,6,20180323.0,20180302.0,33212.22,8245.16
440895,7,B,201804,21,11,6,20180423.0,20180403.0,8393.18,2536.5
440895,7,B,201805,20,6,4,20180525.0,20180507.0,3220.26,365.41
440895,7,B,201806,11,6,4,20180622.0,20180605.0,6592.29,2041.35
440895,7,B,201807,25,5,6,20180731.0,20180710.0,7889.06,2007.12
440895,7,B,201808,9,7,3,20180821.0,20180813.0,2314.15,1019.09
440895,7,B,201809,1,1,1,20180924.0,20180924.0,992.88,271.57
440895,7,B,201810,29,11,5,20181029.0,20181005.0,4764.19,1425.87
440895,7,B,201811,15,8,7,20181130.0,20181102.0,16796.68,4032.07
440895,7,B,201812,20,9,4,20181220.0,20181204.0,10492.35,2707.77
440895,7,B,201901,5,4,3,20190130.0,20190103.0,9835.19,2321.31
440895,7,B,201902,30,15,7,20190228.0,20190205.0,7578.24,1849.42
440895,7,B,201903,8,8,8,20190327.0,20190301.0,7732.33,2375.66
440895,7,B,201904,23,11,6,20190426.0,20190409.0,25426.49,5364.83
440895,7,B,201905,5,4,3,20190529.0,20190508.0,4444.06,1396.83
440895,7,B,201906,15,8,5,20190627.0,20190604.0,5943.5,1726.87
440895,7,B,201907,20,8,6,20190726.0,20190701.0,9457.59,1999.89
440895,7,B,201908,16,12,5,20190830.0,20190805.0,5490.95,1495.37
440895,7,B,201909,20,10,5,20190930.0,20190906.0,8635.43,1836.41
440895,7,B,201910,26,11,6,20191029.0,20191003.0,10561.95,3168.27
440895,7,B,201911,14,9,2,20191115.0,20191104.0,2447.09,922.34
440895,7,B,201912,5,4,3,20191224.0,20191210.0,28823.4,6702.01
