customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
470837,6,A,201601,18,10,6,20160125.0,20160104.0,13322.9,3409.39
470837,6,A,201602,17,12,7,20160223.0,20160202.0,7419.35,2088.4
470837,6,A,201603,29,10,7,20160331.0,20160307.0,13527.13,3557.37
470837,6,A,201604,22,9,8,20160425.0,20160404.0,13816.88,3544.38
470837,6,A,201605,19,8,8,20160531.0,20160503.0,5247.1,1441.12
470837,6,A,201606,27,11,11,20160627.0,20160603.0,4089.42,1070.21
470837,6,A,201607,7,5,5,20160726.0,20160711.0,2028.76,519.29
470837,6,A,201608,17,7,6,20160829.0,20160803.0,7294.27,1879.5
470837,6,A,201609,23,8,8,20160927.0,20160906.0,12837.97,3823.74
470837,6,A,201610,7,4,3,20161013.0,20161005.0,5838.33,1431.05
470837,6,A,201611,12,5,5,20161129.0,20161109.0,5635.13,1556.41
470837,6,A,201612,9,6,4,20161220.0,20161207.0,4451.53,1163.27
470837,6,A,201701,8,6,5,20170126.0,20170106.0,2738.4,853.03
470837,6,A,201702,4,3,3,20170223.0,20170203.0,679.91,177.04
470837,6,A,201703,5,2,3,20170327.0,20170315.0,2143.71,663.15
470837,6,A,201704,7,6,4,20170419.0,20170410.0,1549.68,415.58
470837,6,A,201705,5,4,3,20170525.0,20170504.0,500.71,140.37
470837,6,A,201706,11,8,6,20170628.0,20170605.0,5562.51,1483.31
470837,6,A,201707,4,4,3,20170727.0,20170712.0,3185.85,838.67
470837,6,A,201708,14,4,6,20170817.0,20170804.0,1887.15,618.59
470837,6,A,201709,3,2,3,20170928.0,20170914.0,1470.36,406.61
470837,6,A,201710,6,3,4,20171023.0,20171002.0,739.47,197.61
470837,6,A,201711,5,4,2,20171116.0,20171102.0,526.3,158.21
470837,6,A,201712,0,0,0,,,5180.5,1306.47
470837,6,A,201801,15,9,6,20180131.0,20180104.0,5071.7,1449.13
470837,6,A,201802,7,3,2,20180228.0,20180220.0,258.95,93.07
470837,6,A,201803,7,5,3,20180330.0,20180309.0,2966.83,844.42
470837,6,A,201804,36,16,5,20180426.0,20180402.0,1021.62,328.31
470837,6,A,201805,7,2,3,20180530.0,20180502.0,4796.43,1399.84
470837,6,A,201806,5,3,2,20180606.0,20180605.0,4146.59,1063.64
470837,6,A,201807,9,6,4,20180725.0,20180716.0,4119.11,1250.11
470837,6,A,201808,0,0,0,,,446.49,135.71
470837,6,A,201809,4,4,3,20180927.0,20180910.0,1558.59,569.01
470837,6,A,201810,4,3,4,20181030.0,20181003.0,626.84,226.65
470837,6,A,201811,3,2,3,20181130.0,20181105.0,5720.16,1679.09
470837,6,A,201812,3,2,2,20181218.0,20181210.0,174.68,-415.06
470837,6,A,201901,7,4,3,20190128.0,20190114.0,369.81,162.64
470837,6,A,201902,1,1,1,20190206.0,20190206.0,1829.28,557.22
470837,6,A,201903,4,4,3,20190327.0,20190301.0,1256.95,334.28
470837,6,A,201904,11,6,5,20190423.0,20190404.0,1680.09,520.51
470837,6,A,201905,2,2,2,20190524.0,20190523.0,3581.15,931.41
470837,6,A,201906,8,7,4,20190619.0,20190614.0,2166.62,699.45
470837,6,A,201907,14,10,4,20190724.0,20190709.0,11417.69,3282.77
470837,6,A,201908,7,5,6,20190830.0,20190802.0,1504.09,560.23
470837,6,A,201909,1,1,2,20190912.0,20190909.0,1521.93,440.24
470837,6,A,201910,4,2,1,20191001.0,20191001.0,1760.12,586.77
470837,6,A,201911,0,0,0,,,260.85,77.05
470837,6,A,201912,0,0,0,,,1112.56,368.2
