customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
35149,5,B,201601,17,6,11,20160128.0,20160104.0,1738.32,379.03
35149,5,B,201602,14,7,9,20160229.0,20160208.0,1183.46,228.1
35149,5,B,201603,25,7,14,20160331.0,20160304.0,2789.07,678.55
35149,5,B,201604,17,6,9,20160427.0,20160405.0,2385.57,586.0
35149,5,B,201605,18,6,9,20160527.0,20160503.0,1644.03,416.08
35149,5,B,201606,14,6,8,20160630.0,20160606.0,4355.03,911.22
35149,5,B,201607,15,7,7,20160729.0,20160707.0,6817.61,933.51
35149,5,B,201608,23,8,11,20160831.0,20160801.0,3076.83,572.06
35149,5,B,201609,14,7,7,20160921.0,20160902.0,1825.25,443.17
35149,5,B,201610,8,4,5,20161019.0,20161003.0,1323.04,330.63
35149,5,B,201611,18,5,10,20161128.0,20161101.0,5584.0,1591.47
35149,5,B,201612,7,4,6,20161229.0,20161202.0,3929.56,1036.77
35149,5,B,201701,7,2,5,20170116.0,20170103.0,624.94,130.22
35149,5,B,201702,7,2,4,20170224.0,20170209.0,177.36,-2.99
35149,5,B,201703,10,3,6,20170328.0,20170301.0,936.19,248.27
35149,5,B,201704,4,2,3,20170428.0,20170403.0,101.73,2.71
35149,5,B,201705,2,2,2,20170526.0,20170524.0,135.92,33.59
35149,5,B,201706,4,2,2,20170620.0,20170608.0,454.86,69.64
35149,5,B,201707,4,2,3,20170720.0,20170707.0,124.85,-12.35
35149,5,B,201708,15,3,8,20170831.0,20170808.0,936.31,147.94
35149,5,B,201709,9,3,6,20170929.0,20170911.0,783.23,159.03
35149,5,B,201710,10,3,7,20171024.0,20171005.0,1240.93,316.47
35149,5,B,201711,2,2,3,20171115.0,20171103.0,125.34,-15.35
35149,5,B,201712,2,1,2,20171212.0,20171204.0,69.72,3.62
35149,5,B,201902,1,1,1,20190221.0,20190221.0,193.29,57.16
35149,5,B,201904,1,1,1,20190403.0,20190403.0,795.26,245.44
35149,5,B,201905,1,1,1,20190530.0,20190530.0,68.32,30.56
