customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
109797,9,A,201602,1,1,1,20160201.0,20160201.0,235.5,47.1
109797,9,A,201603,1,1,1,20160316.0,20160316.0,0.0,21.0
109797,9,A,201605,3,3,4,20160531.0,20160516.0,6662.48,723.4
109797,9,A,201606,1,1,1,20160622.0,20160622.0,288.58,54.46
109797,9,A,201607,2,2,4,20160727.0,20160712.0,4014.01,882.64
109797,9,A,201608,1,1,3,20160824.0,20160801.0,1404.07,231.35
109797,9,A,201609,1,1,1,20160909.0,20160909.0,908.77,241.42
109797,9,A,201610,0,0,0,,,-72.56,-19.59
109797,9,A,201611,4,3,4,20161123.0,20161102.0,2736.81,635.68
109797,9,A,201701,2,2,3,20170123.0,20170109.0,6829.61,908.15
109797,9,A,201702,4,3,3,20170215.0,20170207.0,8752.57,1503.58
109797,9,A,201704,2,1,2,20170421.0,20170419.0,3009.32,630.28
109797,9,A,201705,4,2,5,20170515.0,20170501.0,1761.75,1169.93
109797,9,A,201706,0,0,0,,,-60.19,312.3
109797,9,A,201707,1,1,2,20170713.0,20170712.0,791.67,99.74
109797,9,A,201708,2,2,1,20170829.0,20170829.0,11572.06,1481.79
109797,9,A,201709,1,1,1,20170927.0,20170927.0,4420.6,530.38
109797,9,A,201710,1,1,2,20171018.0,20171017.0,11147.81,1346.24
109797,9,A,201711,1,1,1,20171128.0,20171128.0,2370.48,287.4
109797,9,A,201712,3,3,2,20171211.0,20171204.0,2810.09,780.18
109797,9,A,201801,3,3,2,20180125.0,20180103.0,1785.05,268.12
109797,9,A,201802,2,2,2,20180221.0,20180206.0,1127.06,375.53
109797,9,A,201803,1,1,1,20180302.0,20180302.0,1506.11,183.54
109797,9,A,201804,2,2,1,20180423.0,20180423.0,659.36,217.32
109797,9,A,201805,3,3,3,20180522.0,20180507.0,2071.36,451.74
109797,9,A,201806,1,1,2,20180611.0,20180608.0,1185.24,241.54
109797,9,A,201807,1,1,1,20180724.0,20180724.0,2343.26,478.54
109797,9,A,201809,2,1,2,20180928.0,20180927.0,1210.57,193.73
109797,9,A,201812,1,1,1,20181206.0,20181206.0,243.91,70.58
109797,9,A,201901,1,1,1,20190103.0,20190103.0,1178.45,241.45
109797,9,A,201902,3,2,1,20190219.0,20190219.0,3972.94,727.96
109797,9,A,201903,1,1,1,20190305.0,20190305.0,1178.45,241.45
109797,9,A,201904,1,1,1,20190412.0,20190412.0,118.92,57.74
109797,9,A,201905,1,1,1,20190529.0,20190529.0,1306.7,296.49
109797,9,A,201907,2,2,2,20190718.0,20190712.0,1890.1,611.29
109797,9,A,201908,0,0,0,,,0.0,0.0
109797,9,A,201910,1,1,1,20191022.0,20191022.0,1354.92,345.89
