customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
570317,3,B,201601,71,14,16,20160131.0,20160104.0,45142.79,3302.83
570317,3,B,201602,73,7,12,20160226.0,20160201.0,30692.59,2816.49
570317,3,B,201603,87,9,15,20160330.0,20160301.0,35662.0,2757.14
570317,3,B,201604,74,10,11,20160427.0,20160401.0,14070.29,1334.6
570317,3,B,201605,55,5,9,20160527.0,20160503.0,32518.0,2444.2
570317,3,B,201606,67,5,10,20160630.0,20160601.0,30930.11,2136.81
570317,3,B,201607,39,2,6,20160726.0,20160707.0,16938.75,1374.68
570317,3,B,201608,20,2,7,20160826.0,20160802.0,2146.02,231.02
570317,3,B,201609,2,1,1,20160912.0,20160912.0,-2360.68,-331.9
570317,3,B,201610,4,4,4,20161021.0,20161003.0,1641.62,-1716.88
570317,3,B,201611,1,1,1,20161109.0,20161109.0,569.17,-18.95
570317,3,B,201612,15,4,3,20161222.0,20161213.0,-2573.53,-3370.6
570317,3,B,201701,6,2,4,20170131.0,20170112.0,500.66,83.74
570317,3,B,201702,11,2,4,20170222.0,20170215.0,954.39,131.89
570317,3,B,201703,14,3,4,20170321.0,20170301.0,1060.98,101.82
570317,3,B,201704,18,2,3,20170426.0,20170417.0,663.65,73.76
570317,3,B,201705,1,1,1,20170525.0,20170525.0,665.2,114.06
570317,3,B,201706,9,2,3,20170630.0,20170602.0,6.29,-76.31
570317,3,B,201708,12,4,5,20170830.0,20170802.0,2834.72,393.02
570317,3,B,201709,1,1,1,20170907.0,20170907.0,1339.19,143.4
570317,3,B,201710,1,1,1,20171026.0,20171026.0,132.2,7.34
570317,3,B,201711,1,1,1,20171113.0,20171113.0,465.82,40.0
570317,3,B,201712,5,4,5,20171226.0,20171201.0,700.09,121.36
570317,3,B,201801,1,1,1,20180103.0,20180103.0,459.31,41.77
570317,3,B,201802,11,1,1,20180228.0,20180228.0,651.46,71.32
570317,3,B,201803,16,2,4,20180330.0,20180313.0,7944.25,2399.38
570317,3,B,201804,4,1,2,20180409.0,20180404.0,762.93,96.77
570317,3,B,201805,1,1,1,20180507.0,20180507.0,200.4,20.0
570317,3,B,201806,2,2,2,20180628.0,20180627.0,897.52,85.35
570317,3,B,201807,1,1,1,20180712.0,20180712.0,20.04,2.0
570317,3,B,201808,0,0,0,,,-18.06,-18.06
570317,3,B,201809,1,1,1,20180914.0,20180914.0,236.24,24.68
570317,3,B,201810,0,0,0,,,0.0,-0.9
570317,3,B,201811,4,3,3,20181116.0,20181105.0,205.71,45.78
570317,3,B,201812,9,2,2,20181220.0,20181217.0,488.18,-115.28
570317,3,B,201903,4,1,2,20190315.0,20190314.0,244.68,38.43
570317,3,B,201905,0,0,0,,,-23.08,-23.08
570317,3,B,201906,1,1,1,20190624.0,20190624.0,280.4,39.0
570317,3,B,201907,12,1,2,20190711.0,20190708.0,1481.06,161.22
570317,3,B,201908,1,1,1,20190819.0,20190819.0,210.33,21.12
570317,3,B,201909,1,1,1,20190903.0,20190903.0,463.07,30.88
