customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
740663,8,A,201601,168,25,16,20160129.0,20160104.0,33371.69,8252.7
740663,8,A,201602,131,30,17,20160229.0,20160202.0,27219.22,5906.42
740663,8,A,201603,79,18,18,20160331.0,20160301.0,12003.12,2711.05
740663,8,A,201604,50,18,14,20160429.0,20160401.0,18311.17,4373.17
740663,8,A,201605,73,27,14,20160527.0,20160505.0,30025.29,5810.44
740663,8,A,201606,141,30,18,20160629.0,20160601.0,36577.63,7649.03
740663,8,A,201607,101,23,12,20160729.0,20160701.0,23218.04,4811.15
740663,8,A,201608,207,31,20,20160831.0,20160802.0,50737.29,7999.76
740663,8,A,201609,181,28,19,20160929.0,20160901.0,58305.94,9292.86
740663,8,A,201610,210,38,19,20161031.0,20161004.0,76365.61,12308.95
740663,8,A,201611,192,30,18,20161130.0,20161101.0,156184.9,25254.8
740663,8,A,201612,192,32,20,20161230.0,20161201.0,100002.5,19956.41
740663,8,A,201701,184,27,19,20170131.0,20170103.0,12848.79,4558.64
740663,8,A,201702,153,31,17,20170228.0,20170201.0,8801.76,3022.75
740663,8,A,201703,127,29,19,20170331.0,20170301.0,10768.28,3081.72
740663,8,A,201704,145,26,15,20170428.0,20170403.0,52252.64,13437.95
740663,8,A,201705,189,28,19,20170531.0,20170502.0,26258.4,7399.92
740663,8,A,201706,198,37,21,20170630.0,20170601.0,52420.33,10703.63
740663,8,A,201707,147,32,17,20170731.0,20170703.0,56283.22,9304.46
740663,8,A,201708,133,27,15,20170825.0,20170801.0,13422.8,5457.97
740663,8,A,201709,122,33,18,20170929.0,20170905.0,26141.72,5310.59
740663,8,A,201710,217,37,20,20171031.0,20171003.0,39585.65,11045.47
740663,8,A,201711,228,34,19,20171130.0,20171101.0,45526.98,10668.68
740663,8,A,201712,152,32,17,20171229.0,20171201.0,230736.8,19744.99
740663,8,A,201801,219,37,18,20180126.0,20180102.0,57815.06,10344.74
740663,8,A,201802,170,36,17,20180228.0,20180202.0,49586.55,11007.25
740663,8,A,201803,163,34,16,20180329.0,20180301.0,16354.78,5312.14
740663,8,A,201804,226,36,20,20180430.0,20180402.0,82130.39,15887.76
740663,8,A,201805,186,31,18,20180530.0,20180501.0,19376.34,5711.41
740663,8,A,201806,129,31,15,20180629.0,20180601.0,67480.0,8301.73
740663,8,A,201807,196,37,19,20180730.0,20180702.0,106138.3,11569.92
740663,8,A,201808,181,34,21,20180831.0,20180801.0,146948.7,22809.47
740663,8,A,201809,157,33,18,20180928.0,20180904.0,13751.78,3179.8
740663,8,A,201810,162,29,11,20181030.0,20181001.0,11180.73,2743.07
740663,8,A,201811,112,32,17,20181130.0,20181101.0,12402.42,2948.67
740663,8,A,201812,76,21,8,20181220.0,20181204.0,7664.62,1940.1
740663,8,A,201901,24,10,8,20190131.0,20190102.0,1622.23,316.41
740663,8,A,201902,42,23,8,20190227.0,20190204.0,4822.38,1467.68
740663,8,A,201903,92,18,12,20190329.0,20190307.0,10163.84,3007.78
740663,8,A,201904,65,17,10,20190429.0,20190405.0,4248.84,644.04
740663,8,A,201905,57,17,10,20190529.0,20190501.0,2558.43,787.81
740663,8,A,201906,85,17,11,20190627.0,20190603.0,3579.33,938.61
740663,8,A,201907,119,22,13,20190730.0,20190701.0,6719.61,1950.53
740663,8,A,201908,88,18,9,20190829.0,20190807.0,14852.46,2658.3
740663,8,A,201909,95,18,9,20190918.0,20190903.0,3655.67,889.56
740663,8,A,201910,115,30,13,20191031.0,20191001.0,7553.72,1918.77
740663,8,A,201911,122,24,17,20191126.0,20191101.0,13385.7,2877.96
740663,8,A,201912,120,29,15,20191231.0,20191202.0,38648.76,6702.46
