customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
61705,9,B,201604,1,1,1,20160419.0,20160419.0,680.54,175.71
61705,9,B,201605,3,2,3,20160519.0,20160511.0,977.34,313.5
61705,9,B,201607,13,3,6,20160722.0,20160708.0,2916.23,780.72
61705,9,B,201608,10,3,4,20160829.0,20160809.0,2738.43,748.16
61705,9,B,201609,7,3,4,20160926.0,20160908.0,2586.91,838.62
61705,9,B,201610,11,1,2,20161027.0,20161025.0,3648.39,687.72
61705,9,B,201611,1,1,1,20161116.0,20161116.0,764.96,128.0
61705,9,B,201612,8,2,5,20161229.0,20161202.0,1948.15,348.64
61705,9,B,201701,5,3,5,20170127.0,20170104.0,2195.09,486.05
61705,9,B,201702,1,1,1,20170210.0,20170210.0,649.63,85.92
61705,9,B,201703,8,2,4,20170324.0,20170313.0,1703.97,501.72
61705,9,B,201705,17,2,4,20170531.0,20170510.0,4324.76,883.7
61705,9,B,201707,11,3,4,20170721.0,20170711.0,1830.66,516.84
61705,9,B,201708,11,1,5,20170831.0,20170809.0,2142.99,413.99
61705,9,B,201709,10,2,4,20170926.0,20170911.0,911.75,240.26
61705,9,B,201710,17,5,6,20171031.0,20171013.0,22110.42,3554.27
61705,9,B,201711,14,5,8,20171129.0,20171101.0,9383.34,2072.93
61705,9,B,201712,8,3,3,20171214.0,20171204.0,4135.15,994.22
61705,9,B,201801,9,5,7,20180130.0,20180105.0,1828.97,483.98
61705,9,B,201802,10,2,3,20180215.0,20180207.0,1751.83,400.61
61705,9,B,201803,3,1,2,20180316.0,20180306.0,1458.12,279.72
61705,9,B,201804,1,1,1,20180424.0,20180424.0,281.7,54.9
61705,9,B,201805,14,2,5,20180529.0,20180510.0,2731.8,599.06
61705,9,B,201806,14,2,6,20180628.0,20180612.0,4150.44,855.7
61705,9,B,201807,18,3,6,20180731.0,20180702.0,15734.23,3943.97
61705,9,B,201808,23,2,6,20180830.0,20180801.0,5612.56,1296.09
61705,9,B,201809,6,3,5,20180927.0,20180911.0,9171.43,1439.21
61705,9,B,201810,6,4,5,20181025.0,20181008.0,4254.07,920.15
61705,9,B,201811,15,4,8,20181130.0,20181101.0,2605.09,586.06
61705,9,B,201812,10,2,3,20181226.0,20181206.0,-1845.71,-1438.72
61705,9,B,201902,1,1,1,20190227.0,20190227.0,52.91,21.29
61705,9,B,201903,19,2,4,20190328.0,20190312.0,4570.73,1614.69
61705,9,B,201904,13,2,2,20190424.0,20190417.0,6864.13,2608.61
61705,9,B,201905,3,1,3,20190528.0,20190506.0,1092.9,435.9
61705,9,B,201906,3,1,1,20190628.0,20190628.0,827.14,312.46
61705,9,B,201907,6,1,3,20190723.0,20190711.0,2413.21,873.67
61705,9,B,201908,4,1,4,20190830.0,20190801.0,1277.62,504.12
61705,9,B,201909,3,1,2,20190930.0,20190919.0,1858.28,684.26
61705,9,B,201910,13,2,9,20191031.0,20191003.0,2579.6,879.77
61705,9,B,201911,7,1,3,20191125.0,20191101.0,7920.79,1970.54
