customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
659663,8,A,201603,2,1,1,20160304.0,20160304.0,89.64,4.34
659663,8,A,201605,2,1,1,20160523.0,20160523.0,99.61,14.87
659663,8,A,201610,2,2,2,20161027.0,20161018.0,1053.08,308.41
659663,8,A,201611,4,4,4,20161117.0,20161101.0,1473.61,-542.08
659663,8,A,201701,1,1,1,20170105.0,20170105.0,662.61,187.08
659663,8,A,201702,1,1,1,20170207.0,20170207.0,1524.48,359.91
659663,8,A,201703,3,2,3,20170322.0,20170320.0,3940.98,666.44
659663,8,A,201704,2,2,2,20170421.0,20170405.0,508.46,78.53
659663,8,A,201706,4,2,3,20170629.0,20170606.0,7271.35,1395.2
659663,8,A,201707,15,5,5,20170731.0,20170705.0,11184.73,2366.53
659663,8,A,201708,1,1,1,20170801.0,20170801.0,1553.72,425.29
659663,8,A,201709,2,1,1,20170927.0,20170927.0,-546.2,-122.44
659663,8,A,201712,1,1,1,20171214.0,20171214.0,256.26,55.23
659663,8,A,201801,1,1,1,20180131.0,20180131.0,2153.7,643.03
659663,8,A,201803,3,1,2,20180322.0,20180313.0,1754.81,527.8
659663,8,A,201804,5,3,5,20180427.0,20180409.0,10020.8,2462.08
659663,8,A,201806,2,2,2,20180612.0,20180606.0,2273.42,616.47
659663,8,A,201808,1,1,1,20180809.0,20180809.0,632.69,130.31
659663,8,A,201902,1,1,1,20190211.0,20190211.0,209.42,79.13
659663,8,A,201904,3,3,2,20190418.0,20190415.0,934.41,327.22
659663,8,A,201905,1,1,1,20190502.0,20190502.0,491.03,182.18
659663,8,A,201906,4,1,1,20190627.0,20190627.0,7413.83,1950.26
659663,8,A,201907,3,2,3,20190722.0,20190703.0,4999.08,1236.58
659663,8,A,201908,2,1,1,20190809.0,20190809.0,2542.0,692.32
659663,8,A,201909,1,1,1,20190904.0,20190904.0,1924.81,751.03
