customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
470580,2,B,201601,10,6,9,20160129.0,20160107.0,38216.07,5131.53
470580,2,B,201602,21,7,6,20160226.0,20160203.0,38104.14,5061.5
470580,2,B,201603,5,3,4,20160328.0,20160303.0,3099.14,534.26
470580,2,B,201604,19,10,12,20160429.0,20160401.0,4763.05,1542.18
470580,2,B,201605,10,5,9,20160525.0,20160502.0,6327.4,799.73
470580,2,B,201606,4,3,4,20160628.0,20160606.0,8023.07,1021.63
470580,2,B,201607,6,2,5,20160725.0,20160708.0,13861.68,4147.11
470580,2,B,201608,9,4,9,20160826.0,20160801.0,19275.21,8492.31
470580,2,B,201609,4,4,4,20160919.0,20160906.0,4617.86,538.38
470580,2,B,201610,14,8,4,20161024.0,20161004.0,18217.82,5055.47
470580,2,B,201611,6,3,5,20161123.0,20161103.0,24186.73,4871.96
470580,2,B,201612,18,10,6,20161227.0,20161202.0,21955.67,7980.29
470580,2,B,201701,11,4,5,20170127.0,20170106.0,7619.39,707.53
470580,2,B,201702,1,1,1,20170217.0,20170217.0,33.0,-0.3
470580,2,B,201703,10,3,7,20170331.0,20170307.0,11898.02,1511.55
470580,2,B,201704,6,3,4,20170428.0,20170405.0,9165.5,2774.83
470580,2,B,201705,22,10,7,20170530.0,20170503.0,14590.01,2101.88
470580,2,B,201706,10,3,6,20170629.0,20170605.0,13851.48,1858.71
470580,2,B,201707,6,3,5,20170725.0,20170711.0,9354.14,1216.48
470580,2,B,201708,2,2,1,20170801.0,20170801.0,4740.73,734.1
470580,2,B,201709,3,2,4,20170922.0,20170914.0,9089.6,1433.65
470580,2,B,201710,11,8,5,20171027.0,20171005.0,33876.15,9880.12
470580,2,B,201711,8,5,4,20171122.0,20171103.0,3989.6,524.68
470580,2,B,201712,6,4,4,20171222.0,20171204.0,12310.19,1859.56
470580,2,B,201801,10,5,7,20180130.0,20180103.0,13051.9,1375.67
470580,2,B,201802,18,9,3,20180223.0,20180209.0,11718.25,1876.71
470580,2,B,201803,11,7,6,20180326.0,20180301.0,1654.83,395.12
470580,2,B,201804,8,4,4,20180430.0,20180403.0,883.84,254.41
470580,2,B,201805,9,4,8,20180525.0,20180502.0,28239.31,3333.48
470580,2,B,201806,8,7,6,20180626.0,20180608.0,4199.31,868.5
470580,2,B,201807,9,2,5,20180731.0,20180706.0,3549.28,404.57
470580,2,B,201808,7,5,6,20180829.0,20180808.0,23049.32,7308.55
470580,2,B,201809,1,1,1,20180911.0,20180911.0,1047.84,277.2
470580,2,B,201810,11,4,7,20181025.0,20181009.0,11842.15,1819.51
470580,2,B,201811,10,6,6,20181127.0,20181106.0,4548.03,894.77
470580,2,B,201812,3,2,4,20181218.0,20181204.0,10520.4,2789.46
470580,2,B,201901,7,2,7,20190131.0,20190104.0,33896.17,6134.45
470580,2,B,201902,8,6,5,20190227.0,20190214.0,3220.15,251.54
470580,2,B,201903,5,2,4,20190315.0,20190301.0,6878.62,908.45
470580,2,B,201904,5,3,4,20190426.0,20190410.0,14547.79,1087.85
470580,2,B,201906,1,1,1,20190611.0,20190611.0,5314.43,1102.89
470580,2,B,201907,5,4,4,20190730.0,20190723.0,1259.63,-320.7
470580,2,B,201908,6,4,5,20190831.0,20190814.0,17855.72,2545.46
470580,2,B,201909,2,2,2,20190919.0,20190906.0,4615.17,719.97
470580,2,B,201910,6,4,7,20191031.0,20191002.0,33803.66,3666.7
470580,2,B,201911,4,2,6,20191122.0,20191101.0,20170.75,1049.38
470580,2,B,201912,9,4,8,20191224.0,20191205.0,8551.34,1536.76
