customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
717309,5,B,201603,22,9,4,20160329.0,20160315.0,2897.93,573.94
717309,5,B,201604,1,1,1,20160404.0,20160404.0,12.45,5.99
717309,5,B,201605,1,1,1,20160531.0,20160531.0,594.46,226.54
717309,5,B,201606,0,0,0,,,-564.44,-180.92
717309,5,B,201607,2,2,2,20160722.0,20160707.0,14413.54,4627.22
717309,5,B,201608,1,1,1,20160831.0,20160831.0,3435.51,1124.01
717309,5,B,201609,2,1,1,20160902.0,20160902.0,517.09,99.34
717309,5,B,201611,8,4,6,20161130.0,20161109.0,29992.38,9544.21
717309,5,B,201612,1,1,1,20161201.0,20161201.0,3953.77,721.27
717309,5,B,201701,8,5,2,20170123.0,20170119.0,0.1,0.07
717309,5,B,201703,5,4,2,20170329.0,20170307.0,21410.08,4282.08
717309,5,B,201704,1,1,1,20170411.0,20170411.0,292.33,49.9
717309,5,B,201707,1,1,1,20170710.0,20170710.0,329.89,93.64
717309,5,B,201708,1,1,1,20170822.0,20170822.0,35090.0,9338.0
717309,5,B,201709,3,2,1,20170918.0,20170918.0,0.0,0.0
717309,5,B,201710,2,1,1,20171005.0,20171005.0,0.0,0.0
717309,5,B,201803,1,1,1,20180312.0,20180312.0,1261.23,283.71
717309,5,B,201807,1,1,1,20180725.0,20180725.0,37128.42,9282.42
717309,5,B,201809,1,1,1,20180906.0,20180906.0,8600.0,1720.0
717309,5,B,201812,2,1,1,20181227.0,20181227.0,0.0,9131.59
717309,5,B,201901,1,1,1,20190129.0,20190129.0,277.0,92.66
717309,5,B,201904,0,0,0,,,0.0,-340.2
717309,5,B,201906,1,1,1,20190624.0,20190624.0,144.38,52.45
717309,5,B,201909,2,1,1,20190910.0,20190910.0,16.51,6.86
