customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
289429,3,B,201601,31,10,6,20160126.0,20160115.0,7230.79,2377.72
289429,3,B,201602,95,12,9,20160229.0,20160201.0,23683.35,7311.44
289429,3,B,201603,60,12,10,20160330.0,20160301.0,17772.2,6303.16
289429,3,B,201604,13,6,4,20160422.0,20160401.0,1458.36,455.28
289429,3,B,201605,19,7,5,20160527.0,20160502.0,960.68,448.75
289429,3,B,201606,67,18,6,20160629.0,20160603.0,6612.4,1958.06
289429,3,B,201607,35,12,8,20160729.0,20160706.0,6581.58,2099.09
289429,3,B,201608,7,6,5,20160809.0,20160801.0,737.08,258.25
289429,3,B,201609,2,2,1,20160912.0,20160912.0,8.09,2.68
289429,3,B,201610,7,4,2,20161025.0,20161017.0,-458.64,498.27
289429,3,B,201611,11,7,1,20161102.0,20161102.0,1275.0,402.86
289429,3,B,201701,1,1,2,20170120.0,20170119.0,332.6,76.62
289429,3,B,201702,15,11,5,20170228.0,20170207.0,2263.69,708.32
289429,3,B,201703,12,7,6,20170328.0,20170302.0,1209.61,286.19
289429,3,B,201704,8,6,3,20170421.0,20170403.0,1330.85,385.38
289429,3,B,201705,11,7,4,20170525.0,20170516.0,3936.51,671.11
289429,3,B,201706,128,20,7,20170630.0,20170612.0,44658.28,9682.57
289429,3,B,201707,107,17,7,20170731.0,20170706.0,22069.38,5844.36
289429,3,B,201708,83,17,13,20170831.0,20170801.0,15222.69,3901.15
289429,3,B,201709,70,16,8,20170927.0,20170901.0,11503.45,2856.99
289429,3,B,201710,29,10,6,20171031.0,20171004.0,2507.13,505.54
289429,3,B,201711,27,13,6,20171128.0,20171108.0,3574.0,1069.64
289429,3,B,201712,0,0,0,,,0.0,0.0
289429,3,B,201801,11,6,3,20180124.0,20180117.0,4602.82,1380.45
289429,3,B,201803,81,16,17,20180330.0,20180301.0,20007.21,4498.26
289429,3,B,201804,52,17,15,20180430.0,20180402.0,7356.08,1692.78
289429,3,B,201805,60,19,13,20180531.0,20180507.0,14163.16,3142.94
289429,3,B,201806,94,17,15,20180629.0,20180601.0,8459.09,2191.65
289429,3,B,201807,29,12,7,20180726.0,20180702.0,2320.81,613.93
289429,3,B,201808,79,20,12,20180829.0,20180801.0,10761.69,2284.6
289429,3,B,201809,8,5,2,20180907.0,20180904.0,139.69,33.12
289429,3,B,201810,58,13,5,20181031.0,20181023.0,5503.57,1164.12
289429,3,B,201811,122,25,10,20181130.0,20181101.0,13200.23,3320.02
289429,3,B,201812,53,14,7,20181220.0,20181204.0,6813.29,1605.7
289429,3,B,201901,35,9,3,20190130.0,20190110.0,3663.37,857.42
289429,3,B,201902,45,13,7,20190228.0,20190201.0,6213.89,1541.83
289429,3,B,201903,88,15,7,20190321.0,20190305.0,15526.5,3556.59
289429,3,B,201904,38,9,5,20190418.0,20190402.0,2402.97,704.02
289429,3,B,201905,39,7,7,20190530.0,20190508.0,6255.6,1399.35
289429,3,B,201906,91,16,9,20190626.0,20190603.0,22427.4,5760.02
289429,3,B,201907,162,19,9,20190731.0,20190701.0,25411.41,7132.0
289429,3,B,201908,175,21,10,20190828.0,20190805.0,23446.99,6590.37
289429,3,B,201909,89,14,6,20190923.0,20190905.0,6574.31,1858.21
289429,3,B,201910,108,16,5,20191016.0,20191001.0,11422.92,3140.03
289429,3,B,201911,2,2,2,20191108.0,20191107.0,292.03,69.58
289429,3,B,201912,0,0,0,,,-181.38,-40.7
