customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
981352,3,B,201601,46,18,9,20160129.0,20160105.0,6918.52,1667.59
981352,3,B,201602,96,19,10,20160229.0,20160201.0,14304.91,3476.15
981352,3,B,201603,66,18,15,20160331.0,20160304.0,5579.97,1050.9
981352,3,B,201604,39,11,14,20160428.0,20160404.0,3969.21,950.76
981352,3,B,201605,70,14,11,20160519.0,20160503.0,22518.01,5366.56
981352,3,B,201606,68,13,13,20160630.0,20160603.0,12881.51,2845.94
981352,3,B,201607,71,14,15,20160729.0,20160701.0,20013.23,6498.29
981352,3,B,201608,59,13,16,20160829.0,20160801.0,16723.44,4410.56
981352,3,B,201609,51,15,8,20160929.0,20160901.0,19801.2,5315.01
981352,3,B,201610,27,12,13,20161028.0,20161003.0,4668.66,1131.29
981352,3,B,201611,7,3,4,20161118.0,20161102.0,-6075.56,-1060.25
981352,3,B,201612,50,12,13,20161230.0,20161201.0,11665.96,2919.84
981352,3,B,201701,80,20,13,20170131.0,20170106.0,7168.83,2394.58
981352,3,B,201702,59,13,12,20170228.0,20170201.0,6957.04,1666.86
981352,3,B,201703,92,17,17,20170328.0,20170301.0,19879.82,4308.88
981352,3,B,201704,26,11,9,20170428.0,20170405.0,5353.38,1429.45
981352,3,B,201705,51,17,15,20170531.0,20170502.0,9935.82,1651.58
981352,3,B,201706,36,10,6,20170628.0,20170601.0,6062.24,1666.96
981352,3,B,201707,22,8,6,20170725.0,20170707.0,2359.35,774.59
981352,3,B,201708,16,9,9,20170829.0,20170803.0,1790.53,399.93
981352,3,B,201709,2,2,2,20170927.0,20170920.0,-1767.8,-465.88
981352,3,B,201710,8,4,1,20171006.0,20171006.0,535.18,105.25
981352,3,B,201711,2,2,3,20171121.0,20171108.0,209.78,41.66
981352,3,B,201712,47,11,6,20171222.0,20171214.0,2597.22,626.36
981352,3,B,201801,6,5,2,20180130.0,20180124.0,1150.63,246.53
981352,3,B,201802,8,5,6,20180220.0,20180202.0,306.83,97.8
981352,3,B,201803,0,0,0,,,0.0,15.41
981352,3,B,201804,2,2,1,20180417.0,20180417.0,50.65,11.71
981352,3,B,201809,27,7,5,20180927.0,20180906.0,2765.76,654.86
981352,3,B,201810,46,13,11,20181022.0,20181001.0,4549.5,1103.35
981352,3,B,201811,2,1,1,20181109.0,20181109.0,-31.9,-6.94
981352,3,B,201812,1,1,1,20181220.0,20181220.0,191.96,31.72
981352,3,B,201901,37,10,6,20190124.0,20190110.0,2106.48,526.46
981352,3,B,201902,10,7,8,20190226.0,20190204.0,3836.91,889.34
981352,3,B,201903,6,4,2,20190320.0,20190315.0,1908.28,439.23
981352,3,B,201904,25,10,6,20190429.0,20190403.0,1295.43,290.06
981352,3,B,201905,22,8,5,20190520.0,20190502.0,1220.76,297.65
981352,3,B,201906,62,17,12,20190628.0,20190605.0,6168.39,1476.95
981352,3,B,201907,25,14,14,20190731.0,20190701.0,4083.9,1006.77
981352,3,B,201908,45,11,10,20190831.0,20190801.0,7386.13,1806.55
981352,3,B,201909,19,7,4,20190930.0,20190903.0,1154.29,262.42
981352,3,B,201910,57,12,7,20191011.0,20191002.0,6752.85,1703.95
981352,3,B,201911,24,10,6,20191119.0,20191101.0,4642.6,919.62
