customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
218502,6,A,201601,1,1,1,20160105.0,20160105.0,4040.05,862.34
218502,6,A,201602,7,5,5,20160229.0,20160210.0,23077.48,4197.04
218502,6,A,201603,9,6,7,20160330.0,20160304.0,4393.13,1100.87
218502,6,A,201604,8,5,4,20160430.0,20160401.0,10893.7,1041.39
218502,6,A,201605,13,10,9,20160531.0,20160503.0,13216.9,7097.55
218502,6,A,201606,17,11,10,20160630.0,20160606.0,64696.97,21268.73
218502,6,A,201607,18,11,12,20160729.0,20160701.0,24758.12,12309.53
218502,6,A,201608,9,6,7,20160826.0,20160802.0,3377.7,673.1
218502,6,A,201609,4,3,4,20160927.0,20160909.0,-6861.77,-11916.93
218502,6,A,201610,6,6,6,20161031.0,20161003.0,17105.5,4846.86
218502,6,A,201611,3,1,2,20161108.0,20161104.0,14589.51,4935.21
218502,6,A,201612,13,6,7,20161228.0,20161202.0,32497.98,13844.68
218502,6,A,201701,11,6,8,20170127.0,20170103.0,20021.92,4996.0
218502,6,A,201702,7,6,5,20170228.0,20170213.0,12786.21,5189.34
218502,6,A,201703,8,7,7,20170331.0,20170306.0,16782.96,4126.83
218502,6,A,201704,6,3,4,20170426.0,20170418.0,47637.01,34930.61
218502,6,A,201705,8,3,6,20170531.0,20170504.0,19786.0,5739.86
218502,6,A,201706,12,6,6,20170630.0,20170601.0,12101.49,3135.53
218502,6,A,201707,2,1,2,20170719.0,20170718.0,3514.14,-541.27
218502,6,A,201708,4,1,3,20170814.0,20170804.0,4828.82,-266.1
218502,6,A,201709,9,3,5,20170929.0,20170905.0,8490.85,-3209.05
218502,6,A,201710,8,5,6,20171027.0,20171005.0,32888.79,9956.24
218502,6,A,201711,5,4,3,20171122.0,20171120.0,10453.88,3993.4
218502,6,A,201712,3,3,3,20171229.0,20171204.0,16617.55,-12072.03
218502,6,A,201801,7,4,5,20180130.0,20180108.0,4418.84,940.64
218502,6,A,201802,1,1,1,20180205.0,20180205.0,9797.0,4175.12
218502,6,A,201803,3,2,2,20180314.0,20180312.0,399.23,97.73
218502,6,A,201804,9,9,7,20180430.0,20180409.0,56790.9,16230.66
218502,6,A,201805,8,6,8,20180531.0,20180504.0,24059.44,10694.11
218502,6,A,201806,8,5,5,20180627.0,20180611.0,19915.81,6794.15
218502,6,A,201807,7,6,5,20180731.0,20180705.0,35320.93,12336.94
218502,6,A,201808,5,4,4,20180831.0,20180808.0,16044.67,4371.42
218502,6,A,201809,3,2,2,20180917.0,20180910.0,758.8,205.97
218502,6,A,201810,4,4,2,20181004.0,20181002.0,24376.17,8067.61
218502,6,A,201811,15,6,6,20181127.0,20181102.0,25801.7,8866.54
218502,6,A,201812,6,3,6,20181214.0,20181203.0,3339.4,1233.88
218502,6,A,201901,4,4,3,20190128.0,20190102.0,8937.84,6805.4
218502,6,A,201902,4,4,2,20190228.0,20190208.0,4399.9,495.72
218502,6,A,201903,11,7,7,20190328.0,20190305.0,56666.75,19476.31
218502,6,A,201904,21,6,8,20190430.0,20190408.0,4017.76,1361.34
218502,6,A,201905,8,6,9,20190531.0,20190501.0,3742.36,877.81
218502,6,A,201906,19,4,6,20190627.0,20190603.0,34489.62,10735.5
218502,6,A,201907,9,6,8,20190725.0,20190710.0,23282.0,7559.52
218502,6,A,201908,20,9,10,20190830.0,20190801.0,20535.94,5300.25
218502,6,A,201909,8,2,3,20190912.0,20190904.0,2082.46,226.52
218502,6,A,201910,3,3,3,20191030.0,20191011.0,7779.12,1802.27
218502,6,A,201911,6,5,4,20191127.0,20191101.0,18350.58,4408.03
218502,6,A,201912,1,1,1,20191219.0,20191219.0,1129.24,117.39
