customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
130091,5,B,201601,5,4,4,20160121.0,20160106.0,3039.46,414.88
130091,5,B,201602,6,2,3,20160224.0,20160202.0,4784.69,507.0
130091,5,B,201603,15,9,3,20160324.0,20160311.0,875.46,201.17
130091,5,B,201604,10,5,5,20160428.0,20160405.0,1389.68,287.78
130091,5,B,201605,24,5,7,20160519.0,20160504.0,10524.45,1549.93
130091,5,B,201606,35,12,10,20160630.0,20160610.0,12340.02,1291.11
130091,5,B,201607,22,13,10,20160726.0,20160701.0,19948.27,2136.23
130091,5,B,201608,58,8,12,20160831.0,20160804.0,18245.96,4993.79
130091,5,B,201609,26,9,6,20160930.0,20160901.0,2424.09,-5803.68
130091,5,B,201610,83,7,6,20161027.0,20161005.0,6337.12,2167.85
130091,5,B,201611,4,3,3,20161128.0,20161101.0,1334.93,485.84
130091,5,B,201612,13,6,7,20161229.0,20161202.0,3589.25,1152.12
130091,5,B,201701,8,5,5,20170131.0,20170111.0,2070.3,279.81
130091,5,B,201703,25,6,5,20170331.0,20170301.0,7860.18,1565.0
130091,5,B,201704,6,4,5,20170424.0,20170405.0,8795.15,670.81
130091,5,B,201705,7,4,3,20170531.0,20170508.0,2763.51,447.29
130091,5,B,201706,31,12,10,20170628.0,20170601.0,12188.13,1623.96
130091,5,B,201707,9,4,5,20170727.0,20170707.0,5620.22,925.12
130091,5,B,201708,16,3,3,20170831.0,20170802.0,4227.13,1337.19
130091,5,B,201709,54,8,6,20170915.0,20170901.0,95157.83,6528.63
130091,5,B,201710,42,18,7,20171031.0,20171012.0,7543.55,2137.33
130091,5,B,201711,11,11,4,20171128.0,20171101.0,1000.22,45.6
130091,5,B,201712,18,9,5,20171214.0,20171204.0,4232.09,-403.65
130091,5,B,201801,0,0,0,,,275.0,61.0
130091,5,B,201802,19,13,10,20180228.0,20180205.0,5558.97,1847.01
130091,5,B,201803,10,7,7,20180326.0,20180302.0,1762.08,403.12
130091,5,B,201804,6,4,5,20180424.0,20180403.0,10204.92,1902.18
130091,5,B,201805,1,1,2,20180531.0,20180521.0,5156.21,637.31
130091,5,B,201806,38,12,9,20180629.0,20180601.0,7809.02,2171.46
130091,5,B,201807,9,6,4,20180720.0,20180703.0,87.65,26.05
130091,5,B,201808,5,4,2,20180807.0,20180803.0,260.18,61.62
130091,5,B,201810,2,2,2,20181018.0,20181008.0,636.51,126.1
130091,5,B,201811,13,4,3,20181128.0,20181112.0,1673.48,392.1
130091,5,B,201812,18,8,8,20181220.0,20181205.0,1429.57,405.32
130091,5,B,201901,7,5,6,20190131.0,20190108.0,7324.61,717.18
130091,5,B,201902,3,3,4,20190219.0,20190205.0,151841.8,11832.41
130091,5,B,201903,3,2,1,20190311.0,20190311.0,252.17,57.13
130091,5,B,201904,1,1,1,20190403.0,20190403.0,39700.0,3053.53
130091,5,B,201905,7,5,1,20190502.0,20190502.0,817.35,200.56
130091,5,B,201906,6,3,2,20190619.0,20190618.0,1739.53,541.8
130091,5,B,201907,8,5,5,20190724.0,20190709.0,2361.62,574.0
130091,5,B,201908,4,2,3,20190826.0,20190820.0,1494.74,317.02
130091,5,B,201909,14,2,4,20190930.0,20190909.0,2915.41,423.8
130091,5,B,201911,1,1,1,20191104.0,20191104.0,39.84,14.92
