customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
187442,8,B,201601,84,30,17,20160129.0,20160104.0,89336.74,12260.07
187442,8,B,201602,99,30,19,20160229.0,20160201.0,76898.98,25415.25
187442,8,B,201603,111,33,21,20160331.0,20160302.0,99158.28,12047.8
187442,8,B,201604,82,28,18,20160429.0,20160401.0,150484.9,28148.82
187442,8,B,201605,92,26,19,20160531.0,20160502.0,261950.6,31820.72
187442,8,B,201606,113,34,22,20160630.0,20160601.0,186079.1,23196.22
187442,8,B,201607,115,38,20,20160731.0,20160701.0,280148.3,32015.99
187442,8,B,201608,104,33,22,20160831.0,20160801.0,390124.0,37868.19
187442,8,B,201609,93,28,19,20160930.0,20160901.0,1259569.0,100897.9
187442,8,B,201610,107,35,21,20161031.0,20161003.0,961178.0,62875.07
187442,8,B,201611,160,43,20,20161130.0,20161101.0,528473.3,82909.61
187442,8,B,201612,285,53,20,20161230.0,20161201.0,1609705.0,168061.9
187442,8,B,201701,178,52,20,20170131.0,20170104.0,555515.8,90852.15
187442,8,B,201702,153,36,20,20170228.0,20170201.0,488666.3,117790.3
187442,8,B,201703,170,52,23,20170331.0,20170301.0,1214449.0,118682.5
187442,8,B,201704,95,35,21,20170430.0,20170403.0,393583.8,38020.96
187442,8,B,201705,136,39,22,20170531.0,20170501.0,455398.2,10684.4
187442,8,B,201706,123,34,22,20170630.0,20170601.0,87520.64,50507.53
187442,8,B,201707,158,41,20,20170731.0,20170703.0,160391.1,-5732.14
187442,8,B,201708,153,36,21,20170830.0,20170801.0,434522.2,72464.93
187442,8,B,201709,126,26,18,20170929.0,20170901.0,984184.1,76327.7
187442,8,B,201710,118,38,22,20171031.0,20171002.0,559467.9,40488.24
187442,8,B,201711,130,34,19,20171129.0,20171101.0,463493.6,43227.81
187442,8,B,201712,120,37,19,20171229.0,20171201.0,279685.4,71396.44
187442,8,B,201801,106,36,22,20180131.0,20180102.0,543737.4,53548.54
187442,8,B,201802,126,49,20,20180228.0,20180201.0,1186743.0,67683.3
187442,8,B,201803,156,47,23,20180331.0,20180301.0,1154378.0,119297.3
187442,8,B,201804,158,46,21,20180430.0,20180402.0,297895.6,26085.73
187442,8,B,201805,214,38,22,20180531.0,20180501.0,507938.9,42083.61
187442,8,B,201806,91,27,20,20180629.0,20180601.0,125621.9,25128.81
187442,8,B,201807,143,43,19,20180731.0,20180702.0,217685.5,44213.71
187442,8,B,201808,121,33,22,20180831.0,20180801.0,61284.7,11827.64
187442,8,B,201809,80,39,19,20180928.0,20180904.0,288719.0,26970.95
187442,8,B,201810,121,43,22,20181031.0,20181001.0,579174.6,21434.39
187442,8,B,201811,145,39,20,20181130.0,20181101.0,1055541.0,116084.7
187442,8,B,201812,114,29,19,20181231.0,20181203.0,1654320.0,103935.2
187442,8,B,201901,116,42,22,20190131.0,20190102.0,1368602.0,70734.27
187442,8,B,201902,143,42,18,20190228.0,20190201.0,1628827.0,143230.1
187442,8,B,201903,135,35,21,20190329.0,20190301.0,1237842.0,66292.51
187442,8,B,201904,144,45,22,20190430.0,20190401.0,1408418.0,117758.9
187442,8,B,201905,152,54,22,20190531.0,20190501.0,1092026.0,112270.0
187442,8,B,201906,101,37,19,20190628.0,20190603.0,511580.7,79862.58
187442,8,B,201907,97,32,21,20190731.0,20190701.0,873823.6,45744.38
187442,8,B,201908,110,40,22,20190830.0,20190801.0,354911.4,44872.95
187442,8,B,201909,153,52,20,20190930.0,20190903.0,492662.7,39874.05
187442,8,B,201910,172,56,23,20191031.0,20191001.0,162803.8,20723.82
187442,8,B,201911,160,45,19,20191127.0,20191101.0,149064.2,17599.25
187442,8,B,201912,121,47,22,20191231.0,20191202.0,107468.7,12123.38
