customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
378434,9,B,201601,5,3,2,20160128.0,20160112.0,277.57,97.92
378434,9,B,201602,5,3,4,20160223.0,20160210.0,2950.87,1051.91
378434,9,B,201603,1,1,1,20160328.0,20160328.0,559.24,196.39
378434,9,B,201604,2,1,2,20160414.0,20160404.0,161.84,74.07
378434,9,B,201605,5,4,2,20160525.0,20160504.0,478.65,173.66
378434,9,B,201608,9,6,4,20160831.0,20160810.0,832.71,266.56
378434,9,B,201609,0,0,0,,,282.1,171.7
378434,9,B,201610,8,7,3,20161026.0,20161017.0,791.79,288.65
378434,9,B,201611,7,7,3,20161130.0,20161109.0,912.83,267.0
378434,9,B,201612,3,3,3,20161219.0,20161207.0,61.91,23.52
378434,9,B,201701,5,3,4,20170113.0,20170109.0,1776.44,406.18
378434,9,B,201702,9,6,4,20170221.0,20170207.0,1575.35,290.75
378434,9,B,201703,3,3,3,20170324.0,20170302.0,866.03,206.83
378434,9,B,201704,1,1,3,20170424.0,20170407.0,863.9,303.9
378434,9,B,201705,2,1,1,20170531.0,20170531.0,1476.78,526.56
378434,9,B,201706,5,4,2,20170607.0,20170606.0,1258.4,427.25
378434,9,B,201707,5,4,3,20170724.0,20170705.0,2470.54,764.15
378434,9,B,201708,4,4,4,20170821.0,20170811.0,1193.71,389.09
378434,9,B,201709,1,1,1,20170907.0,20170907.0,1174.38,349.9
378434,9,B,201710,8,5,7,20171025.0,20171006.0,2272.45,692.61
378434,9,B,201711,2,1,1,20171101.0,20171101.0,500.56,142.94
378434,9,B,201712,3,3,2,20171221.0,20171220.0,278.02,64.29
378434,9,B,201801,7,5,2,20180131.0,20180118.0,956.2,255.19
378434,9,B,201802,8,3,3,20180228.0,20180201.0,474.74,145.38
378434,9,B,201803,15,7,6,20180330.0,20180301.0,1570.77,356.4
378434,9,B,201804,6,4,2,20180417.0,20180411.0,302.81,112.95
378434,9,B,201805,3,2,1,20180502.0,20180502.0,39.39,15.41
378434,9,B,201806,3,2,2,20180619.0,20180615.0,1168.89,339.7
378434,9,B,201807,3,3,2,20180726.0,20180710.0,353.83,93.31
378434,9,B,201808,24,11,6,20180830.0,20180806.0,1996.38,591.32
378434,9,B,201809,2,2,2,20180919.0,20180904.0,489.0,154.41
378434,9,B,201810,9,5,1,20181003.0,20181003.0,222.9,73.01
378434,9,B,201811,7,5,1,20181121.0,20181121.0,410.53,119.61
378434,9,B,201812,15,8,2,20181212.0,20181211.0,3106.3,927.77
378434,9,B,201901,11,5,3,20190129.0,20190107.0,516.25,179.9
378434,9,B,201902,3,3,2,20190228.0,20190201.0,508.61,154.39
378434,9,B,201903,16,9,5,20190321.0,20190301.0,1031.31,427.2
378434,9,B,201904,9,8,7,20190429.0,20190404.0,2104.87,528.02
378434,9,B,201905,4,4,3,20190524.0,20190506.0,121.13,39.73
378434,9,B,201906,10,5,2,20190627.0,20190624.0,333.74,85.73
378434,9,B,201907,4,2,2,20190716.0,20190708.0,66.72,25.41
378434,9,B,201908,1,1,1,20190819.0,20190819.0,169.2,72.0
378434,9,B,201909,5,4,1,20190912.0,20190912.0,315.45,120.18
378434,9,B,201910,1,1,1,20191003.0,20191003.0,137.2,68.72
378434,9,B,201911,1,1,1,20191125.0,20191125.0,77.7,27.12
