customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
664394,8,B,201601,4,2,3,20160125.0,20160112.0,191609.6,26720.26
664394,8,B,201602,5,3,2,20160225.0,20160219.0,14905.8,2991.85
664394,8,B,201603,1,1,1,20160302.0,20160302.0,30.0,30.0
664394,8,B,201604,5,4,3,20160418.0,20160405.0,16884.9,3674.54
664394,8,B,201605,3,3,3,20160525.0,20160502.0,1411.98,285.46
664394,8,B,201606,39,11,11,20160629.0,20160608.0,7128.35,2518.73
664394,8,B,201607,1,1,1,20160720.0,20160720.0,321.34,282.22
664394,8,B,201608,19,9,4,20160830.0,20160808.0,37743.34,10055.66
664394,8,B,201609,29,9,6,20160928.0,20160914.0,59930.67,13775.07
664394,8,B,201610,15,3,5,20161025.0,20161004.0,32699.82,6406.34
664394,8,B,201611,13,4,2,20161128.0,20161103.0,14261.54,2281.28
664394,8,B,201612,3,3,4,20161228.0,20161201.0,21603.32,4595.81
664394,8,B,201701,1,1,1,20170124.0,20170124.0,2580.0,630.0
664394,8,B,201702,5,5,4,20170227.0,20170209.0,6934.88,1231.45
664394,8,B,201703,1,1,2,20170328.0,20170302.0,1346.5,427.7
664394,8,B,201704,4,2,2,20170418.0,20170413.0,12112.24,1544.48
664394,8,B,201705,1,1,1,20170530.0,20170530.0,4676.4,662.32
664394,8,B,201706,26,7,8,20170630.0,20170608.0,23539.84,5255.36
664394,8,B,201707,5,4,4,20170721.0,20170707.0,18667.17,3066.35
664394,8,B,201708,3,2,2,20170824.0,20170818.0,883.49,264.49
664394,8,B,201709,2,2,2,20170907.0,20170905.0,27609.55,3357.15
664394,8,B,201710,1,1,1,20171017.0,20171017.0,10141.27,3052.39
664394,8,B,201712,18,8,5,20171214.0,20171208.0,49941.71,9853.12
664394,8,B,201801,4,3,4,20180123.0,20180104.0,102635.3,16364.86
664394,8,B,201802,3,2,1,20180207.0,20180207.0,1404.6,390.86
664394,8,B,201803,17,3,2,20180330.0,20180328.0,27128.33,7205.01
664394,8,B,201804,14,12,6,20180430.0,20180405.0,26202.86,5140.5
664394,8,B,201805,6,3,2,20180504.0,20180503.0,19034.49,3163.36
664394,8,B,201807,2,2,4,20180727.0,20180712.0,24678.21,3211.27
664394,8,B,201808,23,12,6,20180822.0,20180803.0,7359.31,1241.36
664394,8,B,201809,4,4,3,20180918.0,20180906.0,4437.9,1406.33
664394,8,B,201810,27,10,9,20181031.0,20181001.0,27310.2,6330.06
664394,8,B,201811,10,8,9,20181129.0,20181102.0,11231.0,2483.23
664394,8,B,201812,65,21,13,20181231.0,20181203.0,154782.0,36282.43
664394,8,B,201901,12,8,7,20190131.0,20190104.0,57164.24,11700.72
664394,8,B,201902,23,12,5,20190228.0,20190201.0,23169.96,5978.63
664394,8,B,201903,8,6,6,20190322.0,20190308.0,61010.1,13133.64
664394,8,B,201904,12,6,6,20190425.0,20190401.0,46678.82,9388.78
664394,8,B,201905,19,9,9,20190531.0,20190506.0,58581.9,17370.72
664394,8,B,201906,55,20,9,20190628.0,20190603.0,88472.33,27869.25
664394,8,B,201907,50,11,9,20190731.0,20190702.0,18864.25,5179.07
664394,8,B,201908,10,8,5,20190823.0,20190805.0,93706.75,15942.55
664394,8,B,201909,8,2,3,20190930.0,20190904.0,10921.87,1946.66
664394,8,B,201910,40,4,4,20191022.0,20191002.0,11197.67,2344.07
664394,8,B,201911,2,1,1,20191111.0,20191111.0,6722.89,1078.67
