customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
761944,6,B,201602,42,3,2,20160203.0,20160202.0,8678.95,1405.13
761944,6,B,201603,1,1,1,20160315.0,20160315.0,2801.66,748.62
761944,6,B,201604,2,2,1,20160429.0,20160429.0,1239.58,288.02
761944,6,B,201606,3,3,6,20160627.0,20160608.0,31568.68,4892.95
761944,6,B,201607,15,1,2,20160721.0,20160706.0,3895.65,764.76
761944,6,B,201608,8,2,5,20160826.0,20160812.0,10983.15,2001.14
761944,6,B,201609,7,2,5,20160930.0,20160923.0,9303.01,1441.92
761944,6,B,201611,1,1,1,20161123.0,20161123.0,15561.96,2591.49
761944,6,B,201612,4,2,2,20161223.0,20161216.0,5343.32,846.35
761944,6,B,201701,3,1,1,20170126.0,20170126.0,4495.24,626.94
761944,6,B,201702,20,1,1,20170216.0,20170216.0,6833.65,2078.85
761944,6,B,201703,15,2,6,20170329.0,20170302.0,11225.48,2101.6
761944,6,B,201704,19,1,4,20170425.0,20170410.0,8018.41,1615.37
761944,6,B,201705,3,3,2,20170504.0,20170501.0,-231.59,-33.61
761944,6,B,201706,9,2,5,20170630.0,20170607.0,3149.47,580.32
761944,6,B,201707,29,2,3,20170717.0,20170703.0,18281.87,3864.46
761944,6,B,201708,2,1,1,20170831.0,20170831.0,1691.2,347.6
761944,6,B,201709,23,1,1,20170918.0,20170918.0,7092.69,1417.09
761944,6,B,201711,6,2,4,20171129.0,20171108.0,22386.31,4843.25
761944,6,B,201712,1,1,1,20171205.0,20171205.0,16306.77,2842.8
761944,6,B,201801,5,2,5,20180126.0,20180115.0,3101.93,322.45
761944,6,B,201802,0,0,0,,,0.0,-215.0
761944,6,B,201803,14,2,1,20180328.0,20180328.0,2988.67,617.87
761944,6,B,201804,3,1,2,20180419.0,20180405.0,8013.06,1321.55
761944,6,B,201805,8,2,3,20180529.0,20180518.0,3104.9,825.22
761944,6,B,201806,24,1,4,20180627.0,20180612.0,9897.61,1922.45
761944,6,B,201807,14,1,3,20180731.0,20180709.0,10549.4,2387.6
761944,6,B,201808,11,1,2,20180808.0,20180803.0,6779.2,1310.14
761944,6,B,201809,3,2,2,20180919.0,20180911.0,16356.42,3006.28
761944,6,B,201810,6,2,2,20181029.0,20181009.0,4347.9,870.7
761944,6,B,201811,1,1,1,20181107.0,20181107.0,84.3,-40.85
761944,6,B,201812,12,1,2,20181220.0,20181213.0,10383.4,666.2
761944,6,B,201901,0,0,0,,,-1748.2,-266.0
761944,6,B,201902,24,2,4,20190228.0,20190204.0,28942.17,5102.71
761944,6,B,201903,10,2,3,20190313.0,20190301.0,5043.37,738.31
761944,6,B,201904,4,1,3,20190417.0,20190409.0,16517.39,2749.51
761944,6,B,201905,0,0,0,,,0.0,-154.5
761944,6,B,201907,2,1,1,20190730.0,20190730.0,8215.1,1963.1
761944,6,B,201908,8,1,3,20190823.0,20190801.0,20157.51,3513.29
