customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
436345,3,A,201601,1,1,1,20160122.0,20160122.0,800.8,160.3,2016-01-01,,0
436345,3,A,201602,1,1,1,20160216.0,20160216.0,3180.0,660.0,2016-02-01,31 days,0
436345,3,A,201603,2,1,2,20160324.0,20160322.0,3923.7,814.2,2016-03-01,29 days,0
436345,3,A,201604,4,1,3,20160425.0,20160405.0,1102.07,298.7,2016-04-01,31 days,0
436345,3,A,201605,1,1,1,20160502.0,20160502.0,2253.68,451.13,2016-05-01,30 days,0
436345,3,A,201606,2,2,2,20160623.0,20160602.0,927.97,187.88,2016-06-01,31 days,0
436345,3,A,201608,3,1,4,20160830.0,20160801.0,2781.25,543.18,2016-08-01,61 days,0
436345,3,A,201610,1,1,1,20161021.0,20161021.0,3740.0,590.0,2016-10-01,61 days,0
436345,3,A,201611,1,1,1,20161116.0,20161116.0,228.25,36.19,2016-11-01,31 days,0
436345,3,A,201612,1,1,1,20161206.0,20161206.0,375.0,75.0,2016-12-01,30 days,0
436345,3,A,201701,2,1,2,20170131.0,20170118.0,3454.34,567.72,2017-01-01,31 days,0
436345,3,A,201702,1,1,1,20170214.0,20170214.0,748.0,118.0,2017-02-01,31 days,0
436345,3,A,201704,1,1,1,20170407.0,20170407.0,777.0,168.0,2017-04-01,59 days,0
436345,3,A,201705,1,1,1,20170509.0,20170509.0,625.0,125.0,2017-05-01,30 days,0
436345,3,A,201706,1,1,1,20170621.0,20170621.0,242.0,59.5,2017-06-01,31 days,0
436345,3,A,201707,1,1,1,20170707.0,20170707.0,79.0,19.5,2017-07-01,30 days,0
436345,3,A,201708,3,1,3,20170831.0,20170803.0,7100.0,1255.0,2017-08-01,31 days,0
436345,3,A,201710,1,1,1,20171030.0,20171030.0,248.75,62.5,2017-10-01,61 days,0
436345,3,A,201711,1,1,1,20171120.0,20171120.0,234.0,56.4,2017-11-01,31 days,0
436345,3,A,201712,1,1,1,20171215.0,20171215.0,893.18,180.36,2017-12-01,30 days,0
436345,3,A,201803,1,1,2,20180309.0,20180305.0,6291.0,1269.0,2018-03-01,90 days,0
436345,3,A,201804,2,2,2,20180420.0,20180402.0,5836.6,919.1,2018-04-01,31 days,0
436345,3,A,201806,1,1,2,20180628.0,20180626.0,31080.4,4656.9,2018-06-01,61 days,0
436345,3,A,201807,2,1,2,20180720.0,20180716.0,1083.05,236.55,2018-07-01,30 days,0
436345,3,A,201808,1,1,1,20180817.0,20180817.0,720.0,157.0,2018-08-01,31 days,0
436345,3,A,201809,1,1,1,20180913.0,20180913.0,255.36,62.51,2018-09-01,31 days,0
436345,3,A,201810,2,1,1,20181023.0,20181023.0,5558.0,1520.0,2018-10-01,30 days,0
436345,3,A,201812,1,1,1,20181226.0,20181226.0,13980.0,3920.0,2018-12-01,61 days,0
436345,3,A,201901,2,1,2,20190128.0,20190109.0,1247.15,455.65,2019-01-01,31 days,0
436345,3,A,201902,1,1,1,20190205.0,20190205.0,960.78,210.36,2019-02-01,31 days,0
436345,3,A,201903,1,1,2,20190327.0,20190315.0,238.5,35.11,2019-03-01,28 days,0
436345,3,A,201904,1,1,1,20190424.0,20190424.0,1467.0,382.0,2019-04-01,31 days,0
436345,3,A,201905,3,2,3,20190528.0,20190501.0,2561.15,679.75,2019-05-01,30 days,0
436345,3,A,201906,0,0,0,,,-119.25,-119.25,2019-06-01,31 days,0
436345,3,A,201907,2,2,2,20190729.0,20190711.0,3535.25,866.45,2019-07-01,30 days,0
436345,3,A,201909,1,1,1,20190906.0,20190906.0,929.53,179.11,2019-09-01,62 days,0
436345,3,A,201910,1,1,2,20191022.0,20191010.0,1139.0,420.0,2019-10-01,30 days,0
436345,3,A,201911,0,0,0,,,-13.98,-13.98,2019-11-01,31 days,0
436345,3,A,201912,1,1,1,20191205.0,20191205.0,146.5,43.5,2019-12-01,30 days,0
