customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
745540,4,B,201601,8,5,5,20160128.0,20160111.0,850.85,33.66,2016-01-01,,1
745540,4,B,201602,31,11,8,20160226.0,20160210.0,4180.22,451.86,2016-02-01,31 days,1
745540,4,B,201603,4,3,5,20160322.0,20160301.0,5278.61,846.78,2016-03-01,29 days,1
745540,4,B,201604,3,3,2,20160427.0,20160412.0,64.91,-9.37,2016-04-01,31 days,1
745540,4,B,201605,1,1,1,20160505.0,20160505.0,366.49,47.37,2016-05-01,30 days,1
745540,4,B,201607,6,5,4,20160726.0,20160705.0,4596.6,535.89,2016-07-01,61 days,1
745540,4,B,201608,16,8,7,20160829.0,20160804.0,3442.81,388.77,2016-08-01,31 days,1
745540,4,B,201609,11,7,5,20160919.0,20160908.0,8280.07,1060.46,2016-09-01,31 days,1
745540,4,B,201610,3,3,3,20161027.0,20161003.0,-3596.93,-484.13,2016-10-01,30 days,1
745540,4,B,201611,0,0,0,,,-30.83,-4.77,2016-11-01,31 days,1
745540,4,B,201612,6,1,4,20161223.0,20161212.0,1789.56,823.63,2016-12-01,30 days,1
745540,4,B,201701,1,1,1,20170120.0,20170120.0,375.11,49.54,2017-01-01,31 days,1
745540,4,B,201702,3,3,2,20170228.0,20170215.0,1781.91,186.25,2017-02-01,31 days,1
745540,4,B,201703,11,8,5,20170315.0,20170302.0,13272.52,1375.14,2017-03-01,28 days,1
745540,4,B,201704,3,3,3,20170417.0,20170406.0,718.8,21.54,2017-04-01,31 days,1
745540,4,B,201705,18,7,4,20170523.0,20170502.0,5362.03,793.3,2017-05-01,30 days,1
745540,4,B,201706,1,1,1,20170608.0,20170608.0,63.89,2.17,2017-06-01,31 days,1
745540,4,B,201707,2,2,2,20170731.0,20170719.0,8832.79,3815.79,2017-07-01,30 days,1
745540,4,B,201710,7,2,3,20171010.0,20171002.0,514.16,37.9,2017-10-01,92 days,1
745540,4,B,201712,4,3,4,20171229.0,20171201.0,2414.88,314.9,2017-12-01,61 days,1
745540,4,B,201802,0,0,0,,,0.0,-23.5,2018-02-01,62 days,1
745540,4,B,201803,0,0,0,,,0.0,-23.5,2018-03-01,28 days,1
745540,4,B,201804,1,1,1,20180423.0,20180423.0,1595.7,220.05,2018-04-01,31 days,1
745540,4,B,201805,1,1,1,20180516.0,20180516.0,231.02,28.8,2018-05-01,30 days,1
745540,4,B,201809,10,3,3,20180912.0,20180910.0,1350.04,188.75,2018-09-01,123 days,1
745540,4,B,201810,1,1,1,20181010.0,20181010.0,689.05,81.67,2018-10-01,30 days,1
745540,4,B,201811,5,3,3,20181130.0,20181120.0,3692.75,479.98,2018-11-01,31 days,1
745540,4,B,201902,3,2,2,20190206.0,20190205.0,368.88,75.2,2019-02-01,92 days,1
745540,4,B,201904,3,2,1,20190424.0,20190424.0,641.27,80.62,2019-04-01,59 days,1
745540,4,B,201906,9,5,4,20190626.0,20190604.0,3429.02,185.32,2019-06-01,61 days,1
745540,4,B,201910,2,2,2,20191025.0,20191016.0,226.21,16.92,2019-10-01,122 days,1
