customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
218751,5,B,201601,1,1,2,20160108.0,20160104.0,3120.41,610.34,2016-01-01,,1
218751,5,B,201602,3,3,3,20160218.0,20160208.0,2772.49,491.43,2016-02-01,31 days,1
218751,5,B,201603,4,2,2,20160321.0,20160316.0,1606.43,529.35,2016-03-01,29 days,1
218751,5,B,201604,2,2,3,20160428.0,20160407.0,12421.26,2276.26,2016-04-01,31 days,1
218751,5,B,201608,4,4,3,20160829.0,20160803.0,5174.67,1165.68,2016-08-01,122 days,1
218751,5,B,201609,4,4,3,20160930.0,20160908.0,2187.9,503.44,2016-09-01,31 days,1
218751,5,B,201610,4,4,3,20161014.0,20161003.0,1316.59,277.43,2016-10-01,30 days,1
218751,5,B,201611,1,1,1,20161129.0,20161129.0,734.14,275.3,2016-11-01,31 days,1
218751,5,B,201612,3,3,2,20161228.0,20161221.0,1360.53,284.14,2016-12-01,30 days,1
218751,5,B,201701,2,2,2,20170127.0,20170116.0,1308.18,450.36,2017-01-01,31 days,1
218751,5,B,201702,3,2,4,20170220.0,20170209.0,7320.92,1493.8,2017-02-01,31 days,1
218751,5,B,201703,7,5,7,20170331.0,20170306.0,6601.01,1444.51,2017-03-01,28 days,1
218751,5,B,201704,1,1,2,20170421.0,20170414.0,3031.89,606.39,2017-04-01,31 days,1
218751,5,B,201706,2,2,2,20170623.0,20170614.0,1892.5,407.0,2017-06-01,61 days,1
218751,5,B,201707,3,3,5,20170731.0,20170710.0,1842.6,464.02,2017-07-01,30 days,1
218751,5,B,201708,1,1,1,20170803.0,20170803.0,3419.71,750.47,2017-08-01,31 days,1
218751,5,B,201709,1,1,1,20170922.0,20170922.0,337.43,65.99,2017-09-01,31 days,1
218751,5,B,201711,3,3,1,20171108.0,20171108.0,1223.78,243.03,2017-11-01,61 days,1
218751,5,B,201712,0,0,0,,,0.0,-79.0,2017-12-01,30 days,1
218751,5,B,201802,1,1,1,20180215.0,20180215.0,156.69,27.91,2018-02-01,62 days,1
218751,5,B,201804,2,1,3,20180430.0,20180419.0,4397.74,1765.92,2018-04-01,59 days,1
218751,5,B,201805,2,2,1,20180504.0,20180504.0,-1085.6,-1524.59,2018-05-01,30 days,1
218751,5,B,201806,3,2,1,20180627.0,20180627.0,-200.0,-36.67,2018-06-01,31 days,1
218751,5,B,201807,2,2,2,20180716.0,20180706.0,4394.73,493.38,2018-07-01,30 days,1
218751,5,B,201808,4,3,2,20180809.0,20180808.0,1245.15,309.8,2018-08-01,31 days,1
218751,5,B,201810,3,3,4,20181025.0,20181002.0,6042.86,4016.78,2018-10-01,61 days,1
218751,5,B,201811,1,1,1,20181113.0,20181113.0,418.76,123.32,2018-11-01,31 days,1
218751,5,B,201812,1,1,1,20181211.0,20181211.0,603.72,175.6,2018-12-01,30 days,1
218751,5,B,201902,1,1,1,20190214.0,20190214.0,158.58,38.08,2019-02-01,62 days,1
218751,5,B,201903,8,5,3,20190321.0,20190307.0,3416.87,1178.15,2019-03-01,28 days,1
218751,5,B,201905,3,2,1,20190516.0,20190516.0,8722.79,1921.61,2019-05-01,61 days,1
218751,5,B,201907,0,0,0,,,0.0,0.0,2019-07-01,61 days,1
218751,5,B,201909,4,2,3,20190930.0,20190920.0,4838.02,1172.98,2019-09-01,62 days,1
218751,5,B,201910,1,1,2,20191030.0,20191014.0,16405.6,3491.16,2019-10-01,30 days,1
218751,5,B,201911,1,1,1,20191108.0,20191108.0,2054.63,452.78,2019-11-01,31 days,1
