customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
350861,5,A,201601,31,13,11,20160127.0,20160104.0,13627.48,3064.19,2016-01-01,,0
350861,5,A,201602,48,19,14,20160229.0,20160201.0,37691.14,7195.53,2016-02-01,31 days,0
350861,5,A,201603,31,18,10,20160331.0,20160302.0,18126.14,4625.31,2016-03-01,29 days,0
350861,5,A,201604,15,11,7,20160429.0,20160408.0,2549.32,549.61,2016-04-01,31 days,0
350861,5,A,201605,10,9,6,20160525.0,20160503.0,1905.95,487.37,2016-05-01,30 days,0
350861,5,A,201606,16,8,7,20160620.0,20160602.0,5374.79,1481.24,2016-06-01,31 days,0
350861,5,A,201607,11,5,5,20160729.0,20160701.0,1343.28,429.79,2016-07-01,30 days,0
350861,5,A,201608,38,17,10,20160831.0,20160803.0,15900.49,2787.87,2016-08-01,31 days,0
350861,5,A,201609,32,19,13,20160930.0,20160902.0,18302.15,3518.92,2016-09-01,31 days,0
350861,5,A,201610,18,9,8,20161028.0,20161006.0,4719.32,1230.57,2016-10-01,30 days,0
350861,5,A,201611,30,16,11,20161130.0,20161101.0,11648.84,2094.83,2016-11-01,31 days,0
350861,5,A,201612,14,10,6,20161227.0,20161208.0,4544.24,1048.9,2016-12-01,30 days,0
350861,5,A,201701,24,15,11,20170130.0,20170105.0,11605.64,2790.68,2017-01-01,31 days,0
350861,5,A,201702,9,5,5,20170227.0,20170207.0,4961.86,1076.83,2017-02-01,31 days,0
350861,5,A,201703,28,11,10,20170327.0,20170301.0,6744.37,1770.6,2017-03-01,28 days,0
350861,5,A,201704,11,7,8,20170428.0,20170403.0,7253.91,1429.42,2017-04-01,31 days,0
350861,5,A,201705,18,12,8,20170530.0,20170505.0,6750.41,1463.48,2017-05-01,30 days,0
350861,5,A,201706,27,12,13,20170630.0,20170601.0,9547.88,1866.36,2017-06-01,31 days,0
350861,5,A,201707,29,13,12,20170728.0,20170705.0,23793.62,5141.07,2017-07-01,30 days,0
350861,5,A,201708,34,15,9,20170829.0,20170802.0,8982.59,2032.49,2017-08-01,31 days,0
350861,5,A,201709,30,13,13,20170928.0,20170905.0,5872.05,1448.62,2017-09-01,31 days,0
350861,5,A,201710,14,6,7,20171031.0,20171010.0,4665.59,939.08,2017-10-01,30 days,0
350861,5,A,201711,13,6,5,20171117.0,20171102.0,2493.41,688.67,2017-11-01,31 days,0
350861,5,A,201712,10,4,4,20171227.0,20171207.0,1524.49,432.49,2017-12-01,30 days,0
350861,5,A,201801,4,4,4,20180124.0,20180102.0,1431.43,409.26,2018-01-01,31 days,0
350861,5,A,201802,14,9,7,20180223.0,20180208.0,982.2,271.23,2018-02-01,31 days,0
350861,5,A,201803,42,15,10,20180328.0,20180301.0,9347.76,2201.54,2018-03-01,28 days,0
350861,5,A,201804,16,9,4,20180427.0,20180411.0,2199.12,515.31,2018-04-01,31 days,0
350861,5,A,201805,15,11,10,20180530.0,20180504.0,7269.43,1441.36,2018-05-01,30 days,0
350861,5,A,201806,15,9,9,20180629.0,20180601.0,2948.13,786.46,2018-06-01,31 days,0
350861,5,A,201807,31,8,8,20180731.0,20180706.0,4831.46,1372.73,2018-07-01,30 days,0
350861,5,A,201808,28,11,9,20180831.0,20180801.0,2524.23,798.38,2018-08-01,31 days,0
350861,5,A,201809,16,7,10,20180928.0,20180904.0,4615.06,1415.88,2018-09-01,31 days,0
350861,5,A,201810,18,9,10,20181030.0,20181004.0,5553.7,1589.13,2018-10-01,30 days,0
350861,5,A,201811,7,3,3,20181116.0,20181105.0,3055.34,705.84,2018-11-01,31 days,0
350861,5,A,201812,8,5,3,20181219.0,20181205.0,3363.17,871.93,2018-12-01,30 days,0
350861,5,A,201901,19,12,10,20190131.0,20190103.0,10145.98,1860.01,2019-01-01,31 days,0
350861,5,A,201902,13,9,6,20190218.0,20190204.0,11279.35,2423.58,2019-02-01,31 days,0
350861,5,A,201903,14,9,8,20190328.0,20190305.0,8494.92,1857.1,2019-03-01,28 days,0
350861,5,A,201904,8,5,3,20190412.0,20190403.0,1991.09,589.71,2019-04-01,31 days,0
350861,5,A,201905,25,10,9,20190524.0,20190502.0,9186.1,1888.52,2019-05-01,30 days,0
350861,5,A,201906,18,10,9,20190627.0,20190604.0,13436.63,2600.47,2019-06-01,31 days,0
350861,5,A,201907,9,8,5,20190730.0,20190702.0,2517.08,564.8,2019-07-01,30 days,0
350861,5,A,201908,11,5,4,20190830.0,20190808.0,9457.53,1621.87,2019-08-01,31 days,0
350861,5,A,201909,14,11,7,20190926.0,20190903.0,7091.21,1473.57,2019-09-01,31 days,0
350861,5,A,201910,18,13,8,20191028.0,20191001.0,4024.49,1173.15,2019-10-01,30 days,0
350861,5,A,201911,13,9,9,20191126.0,20191101.0,4737.85,1030.25,2019-11-01,31 days,0
350861,5,A,201912,30,16,12,20191226.0,20191202.0,14909.19,3647.78,2019-12-01,30 days,0
