customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
551555,7,B,201601,13,7,5,20160129.0,20160113.0,1959.13,555.79,2016-01-01,,0
551555,7,B,201602,3,2,3,20160226.0,20160201.0,282.26,108.21,2016-02-01,31 days,0
551555,7,B,201603,6,4,5,20160321.0,20160304.0,2671.85,676.85,2016-03-01,29 days,0
551555,7,B,201604,7,3,3,20160429.0,20160422.0,3589.35,1276.57,2016-04-01,31 days,0
551555,7,B,201605,17,4,8,20160526.0,20160502.0,2043.81,1240.19,2016-05-01,30 days,0
551555,7,B,201606,12,6,9,20160628.0,20160603.0,6789.62,1487.08,2016-06-01,31 days,0
551555,7,B,201607,14,9,9,20160729.0,20160701.0,3313.81,744.28,2016-07-01,30 days,0
551555,7,B,201608,9,6,6,20160831.0,20160802.0,2469.58,370.73,2016-08-01,31 days,0
551555,7,B,201609,15,6,5,20160930.0,20160901.0,1290.68,392.94,2016-09-01,31 days,0
551555,7,B,201610,9,5,5,20161018.0,20161003.0,834.51,245.62,2016-10-01,30 days,0
551555,7,B,201611,3,3,3,20161115.0,20161107.0,170.19,13.92,2016-11-01,31 days,0
551555,7,B,201612,2,1,2,20161228.0,20161201.0,337.85,94.37,2016-12-01,30 days,0
551555,7,B,201701,1,1,1,20170110.0,20170110.0,239.8,67.01,2017-01-01,31 days,0
551555,7,B,201703,5,2,3,20170320.0,20170306.0,553.87,153.74,2017-03-01,59 days,0
551555,7,B,201705,8,5,5,20170522.0,20170501.0,2938.68,511.5,2017-05-01,61 days,0
551555,7,B,201706,4,2,4,20170623.0,20170605.0,631.98,174.18,2017-06-01,31 days,0
551555,7,B,201707,5,4,4,20170724.0,20170714.0,1600.46,525.68,2017-07-01,30 days,0
551555,7,B,201708,3,2,3,20170824.0,20170816.0,681.73,207.93,2017-08-01,31 days,0
551555,7,B,201709,9,6,3,20170921.0,20170911.0,3182.17,985.12,2017-09-01,31 days,0
551555,7,B,201710,2,1,1,20171003.0,20171003.0,479.6,134.02,2017-10-01,30 days,0
551555,7,B,201711,1,1,1,20171108.0,20171108.0,20.41,4.85,2017-11-01,31 days,0
551555,7,B,201712,1,1,1,20171211.0,20171211.0,3938.0,789.18,2017-12-01,30 days,0
551555,7,B,201801,7,2,4,20180131.0,20180108.0,862.42,286.25,2018-01-01,31 days,0
551555,7,B,201802,3,3,3,20180226.0,20180214.0,1206.03,380.81,2018-02-01,31 days,0
551555,7,B,201803,7,3,3,20180330.0,20180323.0,811.02,273.18,2018-03-01,28 days,0
551555,7,B,201804,4,3,2,20180427.0,20180416.0,5723.67,1105.36,2018-04-01,31 days,0
551555,7,B,201805,3,2,4,20180525.0,20180508.0,1383.06,299.56,2018-05-01,30 days,0
551555,7,B,201806,8,3,4,20180625.0,20180612.0,466.0,205.09,2018-06-01,31 days,0
551555,7,B,201807,7,3,3,20180731.0,20180713.0,1276.47,367.26,2018-07-01,30 days,0
551555,7,B,201808,5,3,3,20180822.0,20180803.0,349.52,9.9,2018-08-01,31 days,0
551555,7,B,201809,2,2,3,20180927.0,20180906.0,4418.91,890.64,2018-09-01,31 days,0
551555,7,B,201810,4,1,1,20181019.0,20181019.0,51.26,26.09,2018-10-01,30 days,0
551555,7,B,201811,10,5,5,20181130.0,20181112.0,11751.7,1452.31,2018-11-01,31 days,0
551555,7,B,201812,5,4,4,20181226.0,20181206.0,29609.11,3158.32,2018-12-01,30 days,0
551555,7,B,201901,9,8,6,20190129.0,20190109.0,4446.37,968.75,2019-01-01,31 days,0
551555,7,B,201902,5,5,4,20190214.0,20190205.0,4701.96,995.98,2019-02-01,31 days,0
551555,7,B,201903,12,4,6,20190328.0,20190318.0,9396.53,1706.56,2019-03-01,28 days,0
551555,7,B,201904,6,3,5,20190418.0,20190403.0,818.48,769.5,2019-04-01,31 days,0
551555,7,B,201905,1,1,1,20190522.0,20190522.0,280.5,75.5,2019-05-01,30 days,0
551555,7,B,201906,4,2,3,20190613.0,20190606.0,816.87,304.05,2019-06-01,31 days,0
551555,7,B,201907,4,3,2,20190710.0,20190702.0,781.43,194.17,2019-07-01,30 days,0
551555,7,B,201908,6,4,4,20190820.0,20190808.0,3395.55,974.07,2019-08-01,31 days,0
551555,7,B,201909,6,3,6,20190918.0,20190904.0,1683.75,469.49,2019-09-01,31 days,0
551555,7,B,201910,4,4,4,20191016.0,20191002.0,6927.87,2540.48,2019-10-01,30 days,0
551555,7,B,201911,1,1,1,20191105.0,20191105.0,153.29,38.41,2019-11-01,31 days,0
551555,7,B,201912,0,0,0,,,-133.3,-28.8,2019-12-01,30 days,0
