customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
883470,5,B,201601,26,12,5,20160127.0,20160104.0,2940.58,-57.98,2016-01-01,,0
883470,5,B,201602,33,10,10,20160229.0,20160201.0,7181.63,1573.52,2016-02-01,31 days,0
883470,5,B,201603,26,11,9,20160331.0,20160302.0,1423.28,401.02,2016-03-01,29 days,0
883470,5,B,201604,11,5,4,20160425.0,20160414.0,2560.37,497.29,2016-04-01,31 days,0
883470,5,B,201605,20,9,4,20160524.0,20160512.0,2986.59,795.31,2016-05-01,30 days,0
883470,5,B,201606,5,4,3,20160623.0,20160607.0,817.1,192.71,2016-06-01,31 days,0
883470,5,B,201607,130,26,10,20160729.0,20160701.0,29493.44,3703.8,2016-07-01,30 days,0
883470,5,B,201608,31,18,15,20160831.0,20160801.0,3390.62,612.94,2016-08-01,31 days,0
883470,5,B,201609,59,27,11,20160929.0,20160902.0,40314.99,8728.81,2016-09-01,31 days,0
883470,5,B,201610,53,18,14,20161031.0,20161003.0,89941.78,16585.81,2016-10-01,30 days,0
883470,5,B,201611,26,14,10,20161128.0,20161101.0,32387.36,6541.75,2016-11-01,31 days,0
883470,5,B,201612,36,20,11,20161229.0,20161206.0,9968.0,1809.34,2016-12-01,30 days,0
883470,5,B,201701,18,11,11,20170127.0,20170110.0,6196.77,1285.45,2017-01-01,31 days,0
883470,5,B,201702,52,18,12,20170227.0,20170207.0,4325.18,1319.8,2017-02-01,31 days,0
883470,5,B,201703,68,21,14,20170331.0,20170302.0,11088.64,-709.63,2017-03-01,28 days,0
883470,5,B,201704,48,18,11,20170427.0,20170403.0,36739.93,15252.41,2017-04-01,31 days,0
883470,5,B,201705,56,20,13,20170531.0,20170501.0,11009.37,2621.19,2017-05-01,30 days,0
883470,5,B,201706,52,21,11,20170629.0,20170606.0,11431.8,3022.75,2017-06-01,31 days,0
883470,5,B,201707,46,21,12,20170731.0,20170705.0,19847.63,5205.8,2017-07-01,30 days,0
883470,5,B,201708,47,22,10,20170825.0,20170802.0,18645.78,6878.85,2017-08-01,31 days,0
883470,5,B,201709,50,20,14,20170926.0,20170901.0,26838.5,4203.57,2017-09-01,31 days,0
883470,5,B,201710,62,18,13,20171031.0,20171003.0,8143.31,1111.45,2017-10-01,30 days,0
883470,5,B,201711,80,21,15,20171130.0,20171101.0,21841.64,3961.18,2017-11-01,31 days,0
883470,5,B,201712,131,26,18,20171229.0,20171201.0,6781.66,2287.09,2017-12-01,30 days,0
883470,5,B,201801,121,30,17,20180131.0,20180102.0,11506.99,-302.24,2018-01-01,31 days,0
883470,5,B,201802,37,16,8,20180228.0,20180201.0,5627.23,1427.38,2018-02-01,31 days,0
883470,5,B,201803,50,17,11,20180329.0,20180306.0,3537.81,1038.35,2018-03-01,28 days,0
883470,5,B,201804,53,23,9,20180427.0,20180406.0,4088.4,1122.16,2018-04-01,31 days,0
883470,5,B,201805,60,21,17,20180531.0,20180501.0,8300.46,1688.29,2018-05-01,30 days,0
883470,5,B,201806,36,18,15,20180629.0,20180601.0,5925.78,-276.58,2018-06-01,31 days,0
883470,5,B,201807,111,33,12,20180730.0,20180703.0,8934.84,1796.96,2018-07-01,30 days,0
883470,5,B,201808,76,19,14,20180831.0,20180801.0,1964.35,613.74,2018-08-01,31 days,0
883470,5,B,201809,109,26,18,20180928.0,20180904.0,26696.47,6620.96,2018-09-01,31 days,0
883470,5,B,201810,117,32,20,20181031.0,20181001.0,19635.06,3452.37,2018-10-01,30 days,0
883470,5,B,201811,252,40,19,20181130.0,20181102.0,87729.17,13544.22,2018-11-01,31 days,0
883470,5,B,201812,154,33,14,20181228.0,20181203.0,5777.07,2232.05,2018-12-01,30 days,0
883470,5,B,201901,102,24,15,20190129.0,20190102.0,7949.04,2188.53,2019-01-01,31 days,0
883470,5,B,201902,81,21,12,20190228.0,20190204.0,13138.19,2589.87,2019-02-01,31 days,0
883470,5,B,201903,134,29,15,20190329.0,20190304.0,53433.11,6126.32,2019-03-01,28 days,0
883470,5,B,201904,217,33,20,20190430.0,20190401.0,63986.71,7691.29,2019-04-01,31 days,0
883470,5,B,201905,185,37,20,20190530.0,20190501.0,31651.72,7039.73,2019-05-01,30 days,0
883470,5,B,201906,190,36,20,20190628.0,20190603.0,19447.98,6016.73,2019-06-01,31 days,0
883470,5,B,201907,47,17,13,20190730.0,20190701.0,8987.05,1906.14,2019-07-01,30 days,0
883470,5,B,201908,133,28,15,20190830.0,20190802.0,65221.9,10840.24,2019-08-01,31 days,0
883470,5,B,201909,76,22,12,20190930.0,20190903.0,-14658.19,-6058.53,2019-09-01,31 days,0
883470,5,B,201910,109,27,18,20191029.0,20191001.0,4751.99,1472.56,2019-10-01,30 days,0
883470,5,B,201911,47,17,9,20191122.0,20191105.0,1526.28,581.25,2019-11-01,31 days,0
883470,5,B,201912,56,27,12,20191231.0,20191206.0,13853.44,1712.68,2019-12-01,30 days,0
