customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
889646,7,B,201601,1,1,1,20160129.0,20160129.0,8.69,2.93,2016-01-01,,0
889646,7,B,201602,12,6,2,20160229.0,20160225.0,2366.98,241.25,2016-02-01,31 days,0
889646,7,B,201603,1,1,1,20160322.0,20160322.0,153.65,4.65,2016-03-01,29 days,0
889646,7,B,201604,3,3,2,20160427.0,20160415.0,8936.94,1605.69,2016-04-01,31 days,0
889646,7,B,201605,8,4,2,20160513.0,20160509.0,658.36,213.22,2016-05-01,30 days,0
889646,7,B,201606,5,5,3,20160621.0,20160607.0,7276.84,553.56,2016-06-01,31 days,0
889646,7,B,201607,14,5,4,20160714.0,20160701.0,1352.85,277.73,2016-07-01,30 days,0
889646,7,B,201608,15,11,4,20160812.0,20160803.0,11484.61,1123.44,2016-08-01,31 days,0
889646,7,B,201609,20,12,5,20160922.0,20160902.0,25399.22,3761.82,2016-09-01,31 days,0
889646,7,B,201610,4,4,2,20161025.0,20161017.0,6012.53,532.48,2016-10-01,30 days,0
889646,7,B,201611,0,0,0,,,212.61,79.59,2016-11-01,31 days,0
889646,7,B,201702,4,1,1,20170201.0,20170201.0,132.41,46.94,2017-02-01,92 days,0
889646,7,B,201703,19,7,5,20170330.0,20170314.0,4242.62,880.19,2017-03-01,28 days,0
889646,7,B,201704,48,11,9,20170427.0,20170404.0,6015.58,1769.43,2017-04-01,31 days,0
889646,7,B,201705,18,7,5,20170526.0,20170503.0,2195.88,564.88,2017-05-01,30 days,0
889646,7,B,201706,11,6,3,20170629.0,20170613.0,1920.88,486.56,2017-06-01,31 days,0
889646,7,B,201707,74,15,8,20170731.0,20170706.0,5490.65,1419.87,2017-07-01,30 days,0
889646,7,B,201708,34,10,7,20170831.0,20170803.0,1748.88,530.37,2017-08-01,31 days,0
889646,7,B,201709,26,7,3,20170929.0,20170914.0,3808.07,1026.09,2017-09-01,31 days,0
889646,7,B,201710,32,8,6,20171027.0,20171003.0,5358.23,1567.65,2017-10-01,30 days,0
889646,7,B,201711,53,12,11,20171130.0,20171101.0,45327.51,4670.28,2017-11-01,31 days,0
889646,7,B,201712,58,10,9,20171229.0,20171201.0,7303.31,3309.53,2017-12-01,30 days,0
889646,7,B,201801,125,10,7,20180131.0,20180105.0,25160.34,4347.34,2018-01-01,31 days,0
889646,7,B,201802,51,11,10,20180228.0,20180201.0,8171.58,1738.01,2018-02-01,31 days,0
889646,7,B,201803,83,11,11,20180326.0,20180301.0,18655.87,3233.55,2018-03-01,28 days,0
889646,7,B,201804,38,11,5,20180423.0,20180402.0,8799.66,3194.07,2018-04-01,31 days,0
889646,7,B,201805,35,11,11,20180531.0,20180501.0,7108.36,1826.12,2018-05-01,30 days,0
889646,7,B,201806,56,9,8,20180628.0,20180606.0,27372.38,4591.92,2018-06-01,31 days,0
889646,7,B,201807,29,10,8,20180731.0,20180709.0,4441.92,1014.12,2018-07-01,30 days,0
889646,7,B,201808,30,10,8,20180830.0,20180807.0,15305.66,2736.42,2018-08-01,31 days,0
889646,7,B,201809,11,4,2,20180924.0,20180912.0,788.86,313.71,2018-09-01,31 days,0
889646,7,B,201810,38,7,3,20181016.0,20181004.0,4043.45,771.74,2018-10-01,30 days,0
889646,7,B,201811,7,4,1,20181120.0,20181120.0,275.09,75.55,2018-11-01,31 days,0
889646,7,B,201901,2,2,1,20190110.0,20190110.0,-2525.4,754.94,2019-01-01,61 days,0
889646,7,B,201902,0,0,0,,,-1067.15,711.43,2019-02-01,31 days,0
889646,7,B,201903,3,2,4,20190326.0,20190304.0,3471.68,-81.92,2019-03-01,28 days,0
889646,7,B,201904,2,2,2,20190410.0,20190402.0,959.2,-8.8,2019-04-01,31 days,0
889646,7,B,201906,1,1,1,20190606.0,20190606.0,74.56,40.91,2019-06-01,61 days,0
889646,7,B,201907,5,2,2,20190730.0,20190716.0,425.03,0.57,2019-07-01,30 days,0
889646,7,B,201908,2,2,2,20190813.0,20190807.0,342.06,58.91,2019-08-01,31 days,0
889646,7,B,201912,2,1,1,20191230.0,20191230.0,406.65,142.72,2019-12-01,122 days,0
