customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
681345,7,B,201601,8,8,12,20160129.0,20160104.0,60349.47,4094.78,2016-01-01,,1
681345,7,B,201602,25,11,9,20160224.0,20160201.0,43385.63,4025.2,2016-02-01,31 days,1
681345,7,B,201603,5,5,3,20160329.0,20160304.0,680.78,1353.03,2016-03-01,29 days,1
681345,7,B,201604,3,3,4,20160421.0,20160401.0,291.08,-4.51,2016-04-01,31 days,1
681345,7,B,201605,1,1,1,20160525.0,20160525.0,-435.68,158.42,2016-05-01,30 days,1
681345,7,B,201606,1,1,1,20160616.0,20160616.0,809.04,97.04,2016-06-01,31 days,1
681345,7,B,201607,0,0,0,,,0.0,0.0,2016-07-01,30 days,1
681345,7,B,201608,0,0,0,,,-809.04,-97.04,2016-08-01,31 days,1
681345,7,B,201610,3,3,2,20161021.0,20161013.0,2787.99,237.99,2016-10-01,61 days,1
681345,7,B,201611,3,3,2,20161104.0,20161101.0,0.0,0.0,2016-11-01,31 days,1
681345,7,B,201612,1,1,1,20161222.0,20161222.0,308.21,18.13,2016-12-01,30 days,1
681345,7,B,201701,1,1,1,20170103.0,20170103.0,0.0,0.0,2017-01-01,31 days,1
681345,7,B,201702,1,1,1,20170216.0,20170216.0,99.78,-768.99,2017-02-01,31 days,1
681345,7,B,201703,1,1,4,20170330.0,20170308.0,61353.64,4506.52,2017-03-01,28 days,1
681345,7,B,201704,4,3,2,20170428.0,20170403.0,82513.38,4845.77,2017-04-01,31 days,1
681345,7,B,201705,4,4,15,20170530.0,20170501.0,202996.0,12066.91,2017-05-01,30 days,1
681345,7,B,201706,5,5,14,20170629.0,20170601.0,108929.1,6311.53,2017-06-01,31 days,1
681345,7,B,201707,6,6,8,20170724.0,20170705.0,44715.45,3100.82,2017-07-01,30 days,1
681345,7,B,201708,2,2,5,20170830.0,20170802.0,-662.13,-63.06,2017-08-01,31 days,1
681345,7,B,201710,12,10,5,20171023.0,20171002.0,0.01,-265.14,2017-10-01,61 days,1
681345,7,B,201711,2,2,1,20171113.0,20171113.0,3290.55,188.34,2017-11-01,31 days,1
681345,7,B,201807,3,3,1,20180711.0,20180711.0,0.0,0.0,2018-07-01,242 days,1
