customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
538004,2,A,201601,10,8,7,20160128.0,20160106.0,982.32,324.36,2016-01-01,,0
538004,2,A,201602,2,2,2,20160209.0,20160202.0,110.06,39.95,2016-02-01,31 days,0
538004,2,A,201603,19,11,4,20160328.0,20160314.0,2087.39,729.78,2016-03-01,29 days,0
538004,2,A,201604,15,10,3,20160426.0,20160422.0,1073.26,354.01,2016-04-01,31 days,0
538004,2,A,201605,21,11,5,20160517.0,20160504.0,2298.2,872.3,2016-05-01,30 days,0
538004,2,A,201606,19,12,8,20160630.0,20160606.0,4151.99,1555.48,2016-06-01,31 days,0
538004,2,A,201607,15,9,8,20160728.0,20160707.0,4571.37,1465.53,2016-07-01,30 days,0
538004,2,A,201608,12,7,4,20160823.0,20160811.0,1775.65,592.42,2016-08-01,31 days,0
538004,2,A,201609,18,7,11,20160929.0,20160907.0,5572.93,2117.61,2016-09-01,31 days,0
538004,2,A,201610,16,8,3,20161027.0,20161025.0,1445.33,517.58,2016-10-01,30 days,0
538004,2,A,201611,16,8,5,20161111.0,20161103.0,1379.27,559.42,2016-11-01,31 days,0
538004,2,A,201612,8,6,2,20161227.0,20161213.0,514.86,191.8,2016-12-01,30 days,0
538004,2,A,201701,31,12,12,20170131.0,20170105.0,5041.0,1581.65,2017-01-01,31 days,0
538004,2,A,201702,23,10,6,20170224.0,20170215.0,3391.25,791.73,2017-02-01,31 days,0
538004,2,A,201703,30,11,7,20170331.0,20170315.0,2267.01,590.38,2017-03-01,28 days,0
538004,2,A,201704,5,2,2,20170419.0,20170413.0,237.48,69.32,2017-04-01,31 days,0
538004,2,A,201705,21,11,7,20170526.0,20170509.0,4996.06,1466.12,2017-05-01,30 days,0
538004,2,A,201706,17,10,7,20170630.0,20170608.0,1560.86,392.03,2017-06-01,31 days,0
538004,2,A,201708,22,8,7,20170821.0,20170807.0,2134.68,439.73,2017-08-01,61 days,0
538004,2,A,201709,7,6,2,20170927.0,20170922.0,918.44,248.13,2017-09-01,31 days,0
538004,2,A,201710,16,5,1,20171027.0,20171027.0,2179.16,533.21,2017-10-01,30 days,0
538004,2,A,201711,4,4,7,20171120.0,20171102.0,627.44,219.51,2017-11-01,31 days,0
538004,2,A,201712,15,6,4,20171219.0,20171212.0,1982.11,506.9,2017-12-01,30 days,0
538004,2,A,201801,1,1,1,20180108.0,20180108.0,65.58,21.78,2018-01-01,31 days,0
538004,2,A,201802,1,1,1,20180223.0,20180223.0,225.12,84.63,2018-02-01,31 days,0
538004,2,A,201803,2,2,2,20180306.0,20180305.0,307.31,111.6,2018-03-01,28 days,0
538004,2,A,201804,12,6,4,20180430.0,20180424.0,3372.36,910.4,2018-04-01,31 days,0
538004,2,A,201805,1,1,1,20180502.0,20180502.0,62.5,18.07,2018-05-01,30 days,0
538004,2,A,201807,1,1,1,20180709.0,20180709.0,74.4,21.6,2018-07-01,61 days,0
538004,2,A,201809,20,8,4,20180924.0,20180912.0,6081.4,1526.52,2018-09-01,62 days,0
538004,2,A,201810,13,6,2,20181017.0,20181016.0,1934.27,928.68,2018-10-01,30 days,0
538004,2,A,201811,13,6,3,20181113.0,20181106.0,1704.95,500.36,2018-11-01,31 days,0
538004,2,A,201902,17,4,4,20190227.0,20190212.0,1275.78,440.31,2019-02-01,92 days,0
538004,2,A,201903,15,4,2,20190326.0,20190325.0,681.33,245.63,2019-03-01,28 days,0
538004,2,A,201904,16,4,3,20190418.0,20190403.0,1844.18,595.73,2019-04-01,31 days,0
538004,2,A,201905,13,4,5,20190531.0,20190509.0,1334.27,440.62,2019-05-01,30 days,0
538004,2,A,201906,1,1,2,20190627.0,20190607.0,101.08,46.86,2019-06-01,31 days,0
538004,2,A,201907,7,4,2,20190722.0,20190718.0,895.15,276.13,2019-07-01,30 days,0
538004,2,A,201911,11,4,3,20191126.0,20191111.0,1011.37,355.57,2019-11-01,123 days,0
538004,2,A,201912,0,0,0,,,0.0,0.01,2019-12-01,30 days,0
