customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
704372,7,B,201601,2,2,3,20160121.0,20160111.0,67982.62,6348.2,2016-01-01,,1
704372,7,B,201602,1,1,2,20160224.0,20160217.0,7702.22,854.82,2016-02-01,31 days,1
704372,7,B,201603,1,1,1,20160311.0,20160311.0,4190.32,469.33,2016-03-01,29 days,1
704372,7,B,201604,0,0,0,,,-1755.68,-98.88,2016-04-01,31 days,1
704372,7,B,201605,2,2,2,20160511.0,20160509.0,4127.49,821.29,2016-05-01,30 days,1
704372,7,B,201606,1,1,3,20160630.0,20160623.0,8831.48,1040.2,2016-06-01,31 days,1
704372,7,B,201607,1,1,4,20160729.0,20160712.0,5187.58,684.74,2016-07-01,30 days,1
704372,7,B,201608,1,1,2,20160803.0,20160801.0,13774.1,1651.58,2016-08-01,31 days,1
704372,7,B,201610,1,1,3,20161019.0,20161004.0,8321.04,1371.08,2016-10-01,61 days,1
704372,7,B,201612,0,0,0,,,-3921.1,-638.6,2016-12-01,61 days,1
704372,7,B,201703,4,3,5,20170328.0,20170317.0,50284.42,6606.79,2017-03-01,90 days,1
704372,7,B,201704,1,1,3,20170410.0,20170404.0,10393.88,1143.34,2017-04-01,31 days,1
704372,7,B,201707,9,6,6,20170731.0,20170706.0,14981.31,1773.12,2017-07-01,91 days,1
704372,7,B,201708,1,1,1,20170821.0,20170821.0,10953.91,1204.94,2017-08-01,31 days,1
704372,7,B,201807,2,2,4,20180726.0,20180717.0,4708.94,524.16,2018-07-01,334 days,1
