customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
633039,4,A,201601,13,8,3,20160122.0,20160107.0,29092.41,5074.51,2016-01-01,,0
633039,4,A,201602,31,14,7,20160229.0,20160201.0,77067.07,15220.86,2016-02-01,31 days,0
633039,4,A,201603,14,9,9,20160329.0,20160301.0,64335.23,9843.21,2016-03-01,29 days,0
633039,4,A,201604,20,9,10,20160429.0,20160408.0,30271.82,-1965.84,2016-04-01,31 days,0
633039,4,A,201605,43,15,15,20160527.0,20160502.0,43319.56,12625.73,2016-05-01,30 days,0
633039,4,A,201606,56,17,15,20160628.0,20160601.0,75261.71,12059.28,2016-06-01,31 days,0
633039,4,A,201607,34,15,13,20160729.0,20160706.0,19188.4,3966.22,2016-07-01,30 days,0
633039,4,A,201608,8,5,6,20160824.0,20160801.0,7308.07,1411.02,2016-08-01,31 days,0
633039,4,A,201610,0,0,0,,,0.0,228.0,2016-10-01,61 days,0
633039,4,A,201701,13,5,3,20170125.0,20170119.0,15562.2,2435.68,2017-01-01,92 days,0
633039,4,A,201702,15,8,4,20170224.0,20170202.0,38781.46,4341.08,2017-02-01,31 days,0
633039,4,A,201703,17,4,5,20170331.0,20170316.0,13324.29,2519.07,2017-03-01,28 days,0
633039,4,A,201704,21,5,4,20170428.0,20170405.0,18155.83,2602.8,2017-04-01,31 days,0
633039,4,A,201705,21,7,5,20170531.0,20170517.0,7593.41,1913.85,2017-05-01,30 days,0
633039,4,A,201706,49,11,11,20170630.0,20170601.0,61050.13,10134.2,2017-06-01,31 days,0
633039,4,A,201707,11,4,4,20170728.0,20170711.0,48363.21,8330.0,2017-07-01,30 days,0
633039,4,A,201708,34,7,6,20170831.0,20170816.0,8247.71,-161.4,2017-08-01,31 days,0
633039,4,A,201709,25,4,3,20170927.0,20170912.0,23996.25,163.48,2017-09-01,31 days,0
633039,4,A,201710,8,6,6,20171031.0,20171016.0,4960.79,1026.46,2017-10-01,30 days,0
633039,4,A,201711,12,6,7,20171129.0,20171102.0,22743.32,3491.0,2017-11-01,31 days,0
633039,4,A,201712,26,8,12,20171227.0,20171201.0,25166.46,5957.79,2017-12-01,30 days,0
633039,4,A,201801,20,9,11,20180131.0,20180102.0,18580.44,4522.59,2018-01-01,31 days,0
633039,4,A,201802,16,7,9,20180227.0,20180206.0,15709.23,3386.05,2018-02-01,31 days,0
633039,4,A,201803,10,4,7,20180329.0,20180301.0,10604.89,2152.48,2018-03-01,28 days,0
633039,4,A,201804,19,5,12,20180430.0,20180402.0,51954.55,6745.97,2018-04-01,31 days,0
633039,4,A,201805,22,9,8,20180531.0,20180501.0,16089.76,2559.5,2018-05-01,30 days,0
633039,4,A,201806,46,14,12,20180629.0,20180604.0,42313.59,8801.78,2018-06-01,31 days,0
633039,4,A,201807,49,8,9,20180726.0,20180705.0,160761.8,28716.85,2018-07-01,30 days,0
633039,4,A,201808,5,4,5,20180828.0,20180814.0,1768.72,422.48,2018-08-01,31 days,0
633039,4,A,201809,7,3,5,20180927.0,20180911.0,4120.31,909.18,2018-09-01,31 days,0
633039,4,A,201810,4,4,4,20181024.0,20181002.0,15988.71,2208.02,2018-10-01,30 days,0
633039,4,A,201811,21,6,3,20181120.0,20181101.0,1929.44,371.32,2018-11-01,31 days,0
633039,4,A,201812,4,3,4,20181219.0,20181203.0,19664.43,6474.85,2018-12-01,30 days,0
633039,4,A,201901,30,5,6,20190131.0,20190116.0,24692.31,4376.46,2019-01-01,31 days,0
633039,4,A,201902,6,3,5,20190221.0,20190201.0,2817.86,448.38,2019-02-01,31 days,0
633039,4,A,201903,38,9,8,20190328.0,20190304.0,252556.1,29022.34,2019-03-01,28 days,0
633039,4,A,201904,32,6,7,20190429.0,20190401.0,20773.24,3806.16,2019-04-01,31 days,0
633039,4,A,201905,16,4,6,20190531.0,20190502.0,14478.83,2463.67,2019-05-01,30 days,0
633039,4,A,201906,19,10,10,20190627.0,20190606.0,13834.27,2851.55,2019-06-01,31 days,0
633039,4,A,201907,30,10,12,20190731.0,20190701.0,24437.91,4543.45,2019-07-01,30 days,0
633039,4,A,201908,15,7,9,20190829.0,20190801.0,6315.47,1403.55,2019-08-01,31 days,0
633039,4,A,201909,8,7,8,20190926.0,20190903.0,10691.48,2372.58,2019-09-01,31 days,0
633039,4,A,201910,8,3,3,20191030.0,20191018.0,1805.66,611.22,2019-10-01,30 days,0
633039,4,A,201911,32,11,10,20191127.0,20191101.0,36338.32,6820.69,2019-11-01,31 days,0
633039,4,A,201912,15,7,5,20191223.0,20191202.0,6074.76,1654.36,2019-12-01,30 days,0
