customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
780313,7,B,201601,4,3,3,20160125.0,20160111.0,26388.41,4309.93,2016-01-01,,0
780313,7,B,201602,8,5,4,20160225.0,20160202.0,73702.46,9420.92,2016-02-01,31 days,0
780313,7,B,201603,10,8,8,20160329.0,20160308.0,33090.23,3699.0,2016-03-01,29 days,0
780313,7,B,201604,9,6,10,20160429.0,20160401.0,9829.8,1428.07,2016-04-01,31 days,0
780313,7,B,201605,8,7,9,20160531.0,20160504.0,48567.6,6567.04,2016-05-01,30 days,0
780313,7,B,201606,6,6,5,20160628.0,20160602.0,29346.22,5645.53,2016-06-01,31 days,0
780313,7,B,201607,3,2,2,20160727.0,20160725.0,7965.38,1365.94,2016-07-01,30 days,0
780313,7,B,201608,22,9,9,20160831.0,20160801.0,40206.44,5369.4,2016-08-01,31 days,0
780313,7,B,201609,14,11,8,20160926.0,20160908.0,8663.54,1508.51,2016-09-01,31 days,0
780313,7,B,201610,9,6,9,20161028.0,20161004.0,13979.09,1547.81,2016-10-01,30 days,0
780313,7,B,201611,7,6,7,20161129.0,20161101.0,4829.23,734.93,2016-11-01,31 days,0
780313,7,B,201612,10,7,6,20161223.0,20161201.0,21886.74,3090.84,2016-12-01,30 days,0
780313,7,B,201701,3,3,2,20170124.0,20170109.0,32.0,6.36,2017-01-01,31 days,0
780313,7,B,201702,5,4,11,20170228.0,20170203.0,31026.0,5578.91,2017-02-01,31 days,0
780313,7,B,201703,20,12,15,20170330.0,20170302.0,12991.17,3184.14,2017-03-01,28 days,0
780313,7,B,201704,17,10,12,20170428.0,20170403.0,18226.64,2639.92,2017-04-01,31 days,0
780313,7,B,201705,13,7,10,20170531.0,20170504.0,4586.83,861.53,2017-05-01,30 days,0
780313,7,B,201706,2,2,2,20170628.0,20170614.0,6014.31,1413.05,2017-06-01,31 days,0
780313,7,B,201707,2,2,1,20170711.0,20170711.0,127.0,20.79,2017-07-01,30 days,0
780313,7,B,201708,2,2,2,20170825.0,20170803.0,2710.01,143.47,2017-08-01,31 days,0
780313,7,B,201709,1,1,1,20170907.0,20170907.0,201.89,39.96,2017-09-01,31 days,0
780313,7,B,201710,1,1,1,20171023.0,20171023.0,39.68,3.99,2017-10-01,30 days,0
780313,7,B,201711,3,2,3,20171130.0,20171109.0,204131.0,17793.71,2017-11-01,31 days,0
780313,7,B,201712,3,2,2,20171221.0,20171218.0,290607.7,25139.52,2017-12-01,30 days,0
780313,7,B,201801,11,8,7,20180131.0,20180110.0,21781.53,2218.82,2018-01-01,31 days,0
780313,7,B,201802,20,10,11,20180226.0,20180202.0,16303.82,2379.05,2018-02-01,31 days,0
780313,7,B,201803,5,5,6,20180329.0,20180302.0,10960.26,1641.1,2018-03-01,28 days,0
780313,7,B,201804,19,13,12,20180430.0,20180409.0,157711.7,13395.3,2018-04-01,31 days,0
780313,7,B,201805,10,6,9,20180529.0,20180501.0,48121.92,5029.12,2018-05-01,30 days,0
780313,7,B,201806,13,5,7,20180627.0,20180604.0,202280.2,18086.55,2018-06-01,31 days,0
780313,7,B,201807,24,9,16,20180730.0,20180702.0,27325.22,3369.48,2018-07-01,30 days,0
780313,7,B,201808,10,6,10,20180830.0,20180807.0,12751.46,3078.99,2018-08-01,31 days,0
780313,7,B,201809,19,6,7,20180928.0,20180904.0,6246.63,634.06,2018-09-01,31 days,0
780313,7,B,201810,15,8,8,20181031.0,20181002.0,3470.27,-1004.4,2018-10-01,30 days,0
780313,7,B,201811,30,8,12,20181129.0,20181101.0,58134.76,7284.99,2018-11-01,31 days,0
780313,7,B,201812,21,12,11,20181226.0,20181205.0,19243.24,4072.04,2018-12-01,30 days,0
780313,7,B,201901,12,9,9,20190129.0,20190104.0,4855.97,967.24,2019-01-01,31 days,0
780313,7,B,201902,21,9,9,20190228.0,20190206.0,28755.19,7469.97,2019-02-01,31 days,0
780313,7,B,201903,31,13,13,20190329.0,20190301.0,10571.57,1964.76,2019-03-01,28 days,0
780313,7,B,201904,29,9,13,20190430.0,20190401.0,36910.25,6893.0,2019-04-01,31 days,0
780313,7,B,201905,12,12,10,20190529.0,20190501.0,184947.3,25229.52,2019-05-01,30 days,0
780313,7,B,201906,10,7,7,20190626.0,20190606.0,1798.53,2741.94,2019-06-01,31 days,0
780313,7,B,201907,6,5,6,20190726.0,20190710.0,3513.02,720.01,2019-07-01,30 days,0
780313,7,B,201908,7,5,4,20190830.0,20190812.0,4861.51,1045.29,2019-08-01,31 days,0
780313,7,B,201909,1,1,1,20190919.0,20190919.0,-486.86,-147.34,2019-09-01,31 days,0
780313,7,B,201910,3,2,2,20191014.0,20191007.0,1449.2,-3158.75,2019-10-01,30 days,0
780313,7,B,201911,10,5,6,20191118.0,20191101.0,2849.87,580.38,2019-11-01,31 days,0
780313,7,B,201912,5,3,2,20191211.0,20191203.0,472.95,86.33,2019-12-01,30 days,0
