customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
106061,3,A,201601,19,3,4,20160127.0,20160113.0,24068.74,3617.1,2016-01-01,,1
106061,3,A,201602,4,2,2,20160229.0,20160210.0,797.97,107.2,2016-02-01,31 days,1
106061,3,A,201604,1,1,1,20160412.0,20160412.0,431.0,-284.32,2016-04-01,60 days,1
106061,3,A,201605,9,4,5,20160524.0,20160503.0,31677.78,8368.11,2016-05-01,30 days,1
106061,3,A,201606,34,11,8,20160629.0,20160601.0,20626.49,3722.45,2016-06-01,31 days,1
106061,3,A,201607,11,8,3,20160726.0,20160707.0,4570.18,2000.46,2016-07-01,30 days,1
106061,3,A,201608,10,6,3,20160809.0,20160801.0,2704.27,439.32,2016-08-01,31 days,1
106061,3,A,201609,2,1,1,20160901.0,20160901.0,161.93,52.33,2016-09-01,31 days,1
106061,3,A,201610,0,0,0,,,-185.69,-55.49,2016-10-01,30 days,1
106061,3,A,201611,1,1,1,20161129.0,20161129.0,-22799.28,-1868.6,2016-11-01,31 days,1
106061,3,A,201612,12,4,6,20161230.0,20161207.0,32838.92,3884.75,2016-12-01,30 days,1
106061,3,A,201702,5,4,6,20170227.0,20170201.0,68465.65,5026.28,2017-02-01,62 days,1
106061,3,A,201703,9,5,5,20170330.0,20170306.0,156038.3,14785.21,2017-03-01,28 days,1
106061,3,A,201704,18,10,4,20170427.0,20170412.0,126688.0,34698.86,2017-04-01,31 days,1
106061,3,A,201705,5,3,2,20170526.0,20170518.0,38407.92,12799.53,2017-05-01,30 days,1
106061,3,A,201706,9,7,4,20170629.0,20170607.0,20999.0,2579.54,2017-06-01,31 days,1
106061,3,A,201707,20,13,11,20170731.0,20170703.0,117135.8,8702.28,2017-07-01,30 days,1
106061,3,A,201708,5,5,4,20170830.0,20170804.0,4121.3,157.27,2017-08-01,31 days,1
106061,3,A,201709,2,2,2,20170920.0,20170901.0,407.03,162.78,2017-09-01,31 days,1
106061,3,A,201710,4,3,6,20171024.0,20171002.0,31812.18,1824.72,2017-10-01,30 days,1
106061,3,A,201712,0,0,0,,,0.0,0.0,2017-12-01,61 days,1
106061,3,A,201801,0,0,0,,,541.99,172.98,2018-01-01,31 days,1
106061,3,A,201802,1,1,1,20180215.0,20180215.0,465.0,59.0,2018-02-01,31 days,1
106061,3,A,201804,1,1,1,20180419.0,20180419.0,50.0,-16.79,2018-04-01,59 days,1
106061,3,A,201809,3,2,1,20180925.0,20180925.0,684.78,140.18,2018-09-01,153 days,1
106061,3,A,201810,0,0,0,,,0.0,0.0,2018-10-01,30 days,1
106061,3,A,201812,0,0,0,,,-409.0,-247.32,2018-12-01,61 days,1
106061,3,A,201907,1,1,1,20190710.0,20190710.0,135.0,17.29,2019-07-01,212 days,1
