customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
64692,9,B,201601,8,7,4,20160128.0,20160107.0,1968.66,571.87,2016-01-01,,1
64692,9,B,201602,21,8,5,20160229.0,20160201.0,1918.81,551.45,2016-02-01,31 days,1
64692,9,B,201603,38,15,10,20160331.0,20160307.0,3943.19,1160.31,2016-03-01,29 days,1
64692,9,B,201604,2,2,2,20160429.0,20160421.0,247.84,59.94,2016-04-01,31 days,1
64692,9,B,201605,44,15,7,20160531.0,20160512.0,2386.11,712.65,2016-05-01,30 days,1
64692,9,B,201606,11,9,6,20160623.0,20160603.0,11337.63,3058.13,2016-06-01,31 days,1
64692,9,B,201607,44,15,7,20160720.0,20160701.0,4535.76,1326.06,2016-07-01,30 days,1
64692,9,B,201608,10,8,4,20160831.0,20160803.0,752.06,217.62,2016-08-01,31 days,1
64692,9,B,201609,14,9,6,20160929.0,20160907.0,1375.65,489.38,2016-09-01,31 days,1
64692,9,B,201610,7,5,3,20161021.0,20161003.0,221.39,65.3,2016-10-01,30 days,1
64692,9,B,201611,26,12,6,20161123.0,20161101.0,1702.35,491.91,2016-11-01,31 days,1
64692,9,B,201612,29,12,7,20161221.0,20161205.0,1716.2,547.53,2016-12-01,30 days,1
64692,9,B,201701,22,11,6,20170125.0,20170104.0,1371.46,463.21,2017-01-01,31 days,1
64692,9,B,201702,27,10,9,20170228.0,20170202.0,6632.03,2001.81,2017-02-01,31 days,1
64692,9,B,201703,21,14,4,20170330.0,20170320.0,1227.32,401.74,2017-03-01,28 days,1
64692,9,B,201704,2,2,2,20170424.0,20170419.0,121.01,38.5,2017-04-01,31 days,1
64692,9,B,201705,7,6,2,20170509.0,20170503.0,200.91,67.82,2017-05-01,30 days,1
64692,9,B,201706,8,4,2,20170620.0,20170607.0,587.23,183.91,2017-06-01,31 days,1
64692,9,B,201708,4,1,1,20170823.0,20170823.0,222.09,62.05,2017-08-01,61 days,1
64692,9,B,201710,3,3,2,20171031.0,20171023.0,968.37,372.54,2017-10-01,61 days,1
64692,9,B,201711,15,5,4,20171116.0,20171106.0,5792.65,1621.9,2017-11-01,31 days,1
64692,9,B,201712,5,4,3,20171206.0,20171201.0,2552.45,628.06,2017-12-01,30 days,1
64692,9,B,201803,6,6,5,20180321.0,20180312.0,1459.79,415.0,2018-03-01,90 days,1
64692,9,B,201804,29,14,5,20180430.0,20180404.0,4054.42,1061.0,2018-04-01,31 days,1
64692,9,B,201805,7,3,2,20180530.0,20180507.0,3613.96,759.12,2018-05-01,30 days,1
64692,9,B,201806,9,6,4,20180627.0,20180601.0,5092.53,1326.06,2018-06-01,31 days,1
64692,9,B,201807,6,6,3,20180730.0,20180718.0,418.29,140.22,2018-07-01,30 days,1
64692,9,B,201808,6,3,3,20180831.0,20180828.0,5052.07,1282.91,2018-08-01,31 days,1
64692,9,B,201810,1,1,1,20181022.0,20181022.0,471.5,167.9,2018-10-01,61 days,1
64692,9,B,201811,2,1,1,20181108.0,20181108.0,785.08,201.36,2018-11-01,31 days,1
64692,9,B,201812,3,2,2,20181219.0,20181213.0,1143.43,302.73,2018-12-01,30 days,1
64692,9,B,201903,2,2,1,20190304.0,20190304.0,1663.54,594.78,2019-03-01,90 days,1
64692,9,B,201904,2,2,2,20190425.0,20190423.0,2274.43,682.49,2019-04-01,31 days,1
64692,9,B,201905,1,1,1,20190529.0,20190529.0,4191.58,1994.33,2019-05-01,30 days,1
64692,9,B,201906,3,3,3,20190626.0,20190604.0,632.61,190.85,2019-06-01,31 days,1
64692,9,B,201907,6,6,5,20190729.0,20190709.0,1459.66,420.87,2019-07-01,30 days,1
64692,9,B,201908,2,2,1,20190813.0,20190813.0,650.52,179.25,2019-08-01,31 days,1
64692,9,B,201909,10,5,3,20190930.0,20190924.0,809.62,276.95,2019-09-01,31 days,1
64692,9,B,201910,2,2,2,20191021.0,20191007.0,759.12,225.44,2019-10-01,30 days,1
64692,9,B,201911,4,4,4,20191125.0,20191108.0,632.98,154.85,2019-11-01,31 days,1
